Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,5907,5639.52,5309.21,5465.41
"Revenue 5907 5639.52 5309.21 5465.41  Other Revenue, Total - - - -","Revenue 5907 5639.52 5309.21 5465.41  Other Revenue, Total - - - -","Revenue 5907 5639.52 5309.21 5465.41  Other Revenue, Total - - - -","Revenue 5907 5639.52 5309.21 5465.41  Other Revenue, Total - - - -","Revenue 5907 5639.52 5309.21 5465.41  Other Revenue, Total - - - -"
Revenue,5907,5639.52,5309.21,5465.41
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2623,2550.56,2616.63,2550.36
Gross Profit,3284,3088.97,2692.58,2915.05
Total Operating Expenses,5632,5480.81,5120.89,4808.6
"Selling/General/Admin. Expenses, Total 2927 2785.32 2544.78 2250.48  Research & Development - - - -  Depreciation / Amortization 153 147.85 64.16 33.74  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2.92 -104.69 -16.67  Other Operating Expenses, Total -71 - - -9.32","Selling/General/Admin. Expenses, Total 2927 2785.32 2544.78 2250.48  Research & Development - - - -  Depreciation / Amortization 153 147.85 64.16 33.74  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2.92 -104.69 -16.67  Other Operating Expenses, Total -71 - - -9.32","Selling/General/Admin. Expenses, Total 2927 2785.32 2544.78 2250.48  Research & Development - - - -  Depreciation / Amortization 153 147.85 64.16 33.74  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2.92 -104.69 -16.67  Other Operating Expenses, Total -71 - - -9.32","Selling/General/Admin. Expenses, Total 2927 2785.32 2544.78 2250.48  Research & Development - - - -  Depreciation / Amortization 153 147.85 64.16 33.74  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2.92 -104.69 -16.67  Other Operating Expenses, Total -71 - - -9.32","Selling/General/Admin. Expenses, Total 2927 2785.32 2544.78 2250.48  Research & Development - - - -  Depreciation / Amortization 153 147.85 64.16 33.74  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2.92 -104.69 -16.67  Other Operating Expenses, Total -71 - - -9.32"
"Selling/General/Admin. Expenses, Total",2927,2785.32,2544.78,2250.48
Research & Development,-,-,-,-
Depreciation / Amortization,153,147.85,64.16,33.74
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-2.92,-104.69,-16.67
"Other Operating Expenses, Total",-71,-,-,-9.32
Operating Income,275,158.72,188.32,656.8
"Interest Income (Expense), Net Non-Operating",-,117.34,0.06,0.02
Gain (Loss) on Sale of Assets,-,-0.22,-,-
"Other, Net",-15,10.76,16.14,-1.55
Net Income Before Taxes,290,286.6,204.52,655.28
Provision for Income Taxes,85,89.62,52.6,214.13
Net Income After Taxes,205,196.98,151.91,441.15
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,205,196.98,151.91,441.15
Total Extraordinary Items,-,-,-,-
Net Income,205,196.98,151.91,441.15
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,205,196.98,151.91,441.15
Dilution Adjustment,-,-,-,-
Diluted Net Income,205,196.98,151.91,441.15
Diluted Weighted Average Shares,2.32,2.32,2.32,2.32
Diluted EPS Excluding Extraordinary Items,88.37,84.86,65.45,190.04
DPS - Common Stock Primary Issue,-,45,45,45
Diluted Normalized EPS,78.13,84.06,31.95,185.21
