Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,31785,26988,25996.14,28899.38
"Revenue 31785 26988 25996.14 28899.38  Other Revenue, Total - - - -","Revenue 31785 26988 25996.14 28899.38  Other Revenue, Total - - - -","Revenue 31785 26988 25996.14 28899.38  Other Revenue, Total - - - -","Revenue 31785 26988 25996.14 28899.38  Other Revenue, Total - - - -","Revenue 31785 26988 25996.14 28899.38  Other Revenue, Total - - - -"
Revenue,31785,26988,25996.14,28899.38
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",28033,24441,23431.04,25448.35
Gross Profit,3752,2547,2565.11,3451.03
Total Operating Expenses,30962,27081,25959.8,28412.76
"Selling/General/Admin. Expenses, Total 2929 2632 2261.68 2526.23  Research & Development 213 201 181.36 208.11  Depreciation / Amortization - 1133 - -  Interest Expense (Income) - Net Operating -15 -12 - -  Unusual Expense (Income) - 48.98 85.72 230.07  Other Operating Expenses, Total -1490 -1314 - -","Selling/General/Admin. Expenses, Total 2929 2632 2261.68 2526.23  Research & Development 213 201 181.36 208.11  Depreciation / Amortization - 1133 - -  Interest Expense (Income) - Net Operating -15 -12 - -  Unusual Expense (Income) - 48.98 85.72 230.07  Other Operating Expenses, Total -1490 -1314 - -","Selling/General/Admin. Expenses, Total 2929 2632 2261.68 2526.23  Research & Development 213 201 181.36 208.11  Depreciation / Amortization - 1133 - -  Interest Expense (Income) - Net Operating -15 -12 - -  Unusual Expense (Income) - 48.98 85.72 230.07  Other Operating Expenses, Total -1490 -1314 - -","Selling/General/Admin. Expenses, Total 2929 2632 2261.68 2526.23  Research & Development 213 201 181.36 208.11  Depreciation / Amortization - 1133 - -  Interest Expense (Income) - Net Operating -15 -12 - -  Unusual Expense (Income) - 48.98 85.72 230.07  Other Operating Expenses, Total -1490 -1314 - -","Selling/General/Admin. Expenses, Total 2929 2632 2261.68 2526.23  Research & Development 213 201 181.36 208.11  Depreciation / Amortization - 1133 - -  Interest Expense (Income) - Net Operating -15 -12 - -  Unusual Expense (Income) - 48.98 85.72 230.07  Other Operating Expenses, Total -1490 -1314 - -"
"Selling/General/Admin. Expenses, Total",2929,2632,2261.68,2526.23
Research & Development,213,201,181.36,208.11
Depreciation / Amortization,-,1133,-,-
Interest Expense (Income) - Net Operating,-15,-12,-,-
Unusual Expense (Income),-,48.98,85.72,230.07
"Other Operating Expenses, Total",-1490,-1314,-,-
Operating Income,823,-93,36.35,486.62
"Interest Income (Expense), Net Non-Operating",-,119.69,115.21,118.33
Gain (Loss) on Sale of Assets,-,4,0.16,-0.03
"Other, Net",924,-147,135.98,28.32
Net Income Before Taxes,-101,50,287.69,633.23
Provision for Income Taxes,485,760,74.6,391.41
Net Income After Taxes,-586,-710,213.09,241.82
Minority Interest,1833,1711,-106.68,-151.23
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-718,-801,106.4,90.59
Total Extraordinary Items,-,-,-,-
Net Income,-718,-801,106.4,90.59
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-718,-801,106.4,90.59
Dilution Adjustment,-,-,-,-
Diluted Net Income,-718,-801,106.4,90.59
Diluted Weighted Average Shares,13.62,14.39,14.39,14.39
Diluted EPS Excluding Extraordinary Items,-52.72,-55.67,7.4,6.3
DPS - Common Stock Primary Issue,-,8,7.5,15
Diluted Normalized EPS,29.27,-2.2,11.8,16.69
