Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,103608,93744,81371,90247
"Revenue 103608 93744 81371 90247  Other Revenue, Total - - - -","Revenue 103608 93744 81371 90247  Other Revenue, Total - - - -","Revenue 103608 93744 81371 90247  Other Revenue, Total - - - -","Revenue 103608 93744 81371 90247  Other Revenue, Total - - - -","Revenue 103608 93744 81371 90247  Other Revenue, Total - - - -"
Revenue,103608,93744,81371,90247
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",74186,66081,56520,63181
Gross Profit,29422,27663,24851,27066
Total Operating Expenses,96796,87753,75994,88191
"Selling/General/Admin. Expenses, Total 22687 21782 19912 21813  Research & Development - 4029 - -  Depreciation / Amortization 5894 5892 - -  Interest Expense (Income) - Net Operating -373 -120 -520 -682  Unusual Expense (Income) - - 126 3871  Other Operating Expenses, Total -5598 -9911 -44 8","Selling/General/Admin. Expenses, Total 22687 21782 19912 21813  Research & Development - 4029 - -  Depreciation / Amortization 5894 5892 - -  Interest Expense (Income) - Net Operating -373 -120 -520 -682  Unusual Expense (Income) - - 126 3871  Other Operating Expenses, Total -5598 -9911 -44 8","Selling/General/Admin. Expenses, Total 22687 21782 19912 21813  Research & Development - 4029 - -  Depreciation / Amortization 5894 5892 - -  Interest Expense (Income) - Net Operating -373 -120 -520 -682  Unusual Expense (Income) - - 126 3871  Other Operating Expenses, Total -5598 -9911 -44 8","Selling/General/Admin. Expenses, Total 22687 21782 19912 21813  Research & Development - 4029 - -  Depreciation / Amortization 5894 5892 - -  Interest Expense (Income) - Net Operating -373 -120 -520 -682  Unusual Expense (Income) - - 126 3871  Other Operating Expenses, Total -5598 -9911 -44 8","Selling/General/Admin. Expenses, Total 22687 21782 19912 21813  Research & Development - 4029 - -  Depreciation / Amortization 5894 5892 - -  Interest Expense (Income) - Net Operating -373 -120 -520 -682  Unusual Expense (Income) - - 126 3871  Other Operating Expenses, Total -5598 -9911 -44 8"
"Selling/General/Admin. Expenses, Total",22687,21782,19912,21813
Research & Development,-,4029,-,-
Depreciation / Amortization,5894,5892,-,-
Interest Expense (Income) - Net Operating,-373,-120,-520,-682
Unusual Expense (Income),-,-,126,3871
"Other Operating Expenses, Total",-5598,-9911,-44,8
Operating Income,6812,5991,5377,2056
"Interest Income (Expense), Net Non-Operating",-,748,233,140
Gain (Loss) on Sale of Assets,-,-58,-,-
"Other, Net",-1729,2636,8,-101
Net Income Before Taxes,8541,3413,5618,2095
Provision for Income Taxes,2780,2197,1660,1394
Net Income After Taxes,5761,1216,3958,701
Minority Interest,356,295,-15,-18
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5722,1211,3943,683
Total Extraordinary Items,-,-,-,-
Net Income,5722,1211,3943,683
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,5722,1211,3943,682
Dilution Adjustment,-,-,-,-
Diluted Net Income,5722,1211,3943,682
Diluted Weighted Average Shares,44.03,45,45.55,45.73
Diluted EPS Excluding Extraordinary Items,129.96,26.91,86.56,14.91
DPS - Common Stock Primary Issue,52,40,26,32
Diluted Normalized EPS,120.36,108.2,88.51,69.93
