Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,57524,53004,42567,48806
"Revenue 57524 53004 42567 48806  Other Revenue, Total - - - -","Revenue 57524 53004 42567 48806  Other Revenue, Total - - - -","Revenue 57524 53004 42567 48806  Other Revenue, Total - - - -","Revenue 57524 53004 42567 48806  Other Revenue, Total - - - -","Revenue 57524 53004 42567 48806  Other Revenue, Total - - - -"
Revenue,57524,53004,42567,48806
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",47279,41712,34474,38754
Gross Profit,10245,11292,8093,10052
Total Operating Expenses,55155,49505,42408,47214
"Selling/General/Admin. Expenses, Total 7876 7588 6301 6795  Research & Development - - 595 944  Depreciation / Amortization 2705 6 286 234  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 199 751 487  Other Operating Expenses, Total -2646 - 1 -","Selling/General/Admin. Expenses, Total 7876 7588 6301 6795  Research & Development - - 595 944  Depreciation / Amortization 2705 6 286 234  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 199 751 487  Other Operating Expenses, Total -2646 - 1 -","Selling/General/Admin. Expenses, Total 7876 7588 6301 6795  Research & Development - - 595 944  Depreciation / Amortization 2705 6 286 234  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 199 751 487  Other Operating Expenses, Total -2646 - 1 -","Selling/General/Admin. Expenses, Total 7876 7588 6301 6795  Research & Development - - 595 944  Depreciation / Amortization 2705 6 286 234  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 199 751 487  Other Operating Expenses, Total -2646 - 1 -","Selling/General/Admin. Expenses, Total 7876 7588 6301 6795  Research & Development - - 595 944  Depreciation / Amortization 2705 6 286 234  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 199 751 487  Other Operating Expenses, Total -2646 - 1 -"
"Selling/General/Admin. Expenses, Total",7876,7588,6301,6795
Research & Development,-,-,595,944
Depreciation / Amortization,2705,6,286,234
Interest Expense (Income) - Net Operating,-59,-,-,-
Unusual Expense (Income),-,199,751,487
"Other Operating Expenses, Total",-2646,-,1,-
Operating Income,2369,3499,159,1592
"Interest Income (Expense), Net Non-Operating",-,632,661,-278
Gain (Loss) on Sale of Assets,28,199,182,81
"Other, Net",1063,137,196,198
Net Income Before Taxes,1278,4467,1198,1593
Provision for Income Taxes,562,1342,583,874
Net Income After Taxes,716,3125,615,719
Minority Interest,7155,-434,-347,-468
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,381,2691,268,251
Total Extraordinary Items,-,-,-,-
Net Income,381,2691,268,251
Total Adjustments to Net Income,-,-1,-,-1
Income Available to Common Excluding Extraordinary Items,381,2690,268,250
Dilution Adjustment,-,-,-,-
Diluted Net Income,381,2690,268,250
Diluted Weighted Average Shares,38.56,39.89,40.81,40.81
Diluted EPS Excluding Extraordinary Items,9.88,67.43,6.57,6.13
DPS - Common Stock Primary Issue,30,30,14,22
Diluted Normalized EPS,40.16,67.53,16.76,13.63
