Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,15131,13403,12908,13515
"Revenue 15131 13403 12908 13515  Other Revenue, Total - - - -","Revenue 15131 13403 12908 13515  Other Revenue, Total - - - -","Revenue 15131 13403 12908 13515  Other Revenue, Total - - - -","Revenue 15131 13403 12908 13515  Other Revenue, Total - - - -","Revenue 15131 13403 12908 13515  Other Revenue, Total - - - -"
Revenue,15131,13403,12908,13515
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13088,11211,10121,10530
Gross Profit,2043,2192,2787,2985
Total Operating Expenses,14675,12756,12079,12537
"Selling/General/Admin. Expenses, Total 1587 1545 1958 1850  Research & Development - 156 152 165  Depreciation / Amortization 66 75 73 -  Interest Expense (Income) - Net Operating - - -1 -  Unusual Expense (Income) - - 241 -9  Other Operating Expenses, Total -237 -231 -224 1","Selling/General/Admin. Expenses, Total 1587 1545 1958 1850  Research & Development - 156 152 165  Depreciation / Amortization 66 75 73 -  Interest Expense (Income) - Net Operating - - -1 -  Unusual Expense (Income) - - 241 -9  Other Operating Expenses, Total -237 -231 -224 1","Selling/General/Admin. Expenses, Total 1587 1545 1958 1850  Research & Development - 156 152 165  Depreciation / Amortization 66 75 73 -  Interest Expense (Income) - Net Operating - - -1 -  Unusual Expense (Income) - - 241 -9  Other Operating Expenses, Total -237 -231 -224 1","Selling/General/Admin. Expenses, Total 1587 1545 1958 1850  Research & Development - 156 152 165  Depreciation / Amortization 66 75 73 -  Interest Expense (Income) - Net Operating - - -1 -  Unusual Expense (Income) - - 241 -9  Other Operating Expenses, Total -237 -231 -224 1","Selling/General/Admin. Expenses, Total 1587 1545 1958 1850  Research & Development - 156 152 165  Depreciation / Amortization 66 75 73 -  Interest Expense (Income) - Net Operating - - -1 -  Unusual Expense (Income) - - 241 -9  Other Operating Expenses, Total -237 -231 -224 1"
"Selling/General/Admin. Expenses, Total",1587,1545,1958,1850
Research & Development,-,156,152,165
Depreciation / Amortization,66,75,73,-
Interest Expense (Income) - Net Operating,-,-,-1,-
Unusual Expense (Income),-,-,241,-9
"Other Operating Expenses, Total",-237,-231,-224,1
Operating Income,456,647,829,978
"Interest Income (Expense), Net Non-Operating",-,72,71,69
Gain (Loss) on Sale of Assets,-16,-,-173,-
"Other, Net",-63,-75,509,20
Net Income Before Taxes,535,722,493,1067
Provision for Income Taxes,76,208,198,308
Net Income After Taxes,459,514,295,759
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,459,514,295,759
Total Extraordinary Items,-,-,-,-
Net Income,459,514,295,759
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,459,514,295,758
Dilution Adjustment,-,-,-,-
Diluted Net Income,459,514,295,758
Diluted Weighted Average Shares,5.45,5.45,5.45,5.45
Diluted EPS Excluding Extraordinary Items,84.18,94.27,54.1,139.01
DPS - Common Stock Primary Issue,35,35,35,50
Diluted Normalized EPS,63.16,82.76,103.96,137.84
