Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,183224,163671,133538,121765
"Revenue - 163671 133538 121765  Other Revenue, Total - - - -","Revenue - 163671 133538 121765  Other Revenue, Total - - - -","Revenue - 163671 133538 121765  Other Revenue, Total - - - -","Revenue - 163671 133538 121765  Other Revenue, Total - - - -","Revenue - 163671 133538 121765  Other Revenue, Total - - - -"
Revenue,-,163671,133538,121765
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",95036,88728,76869,70383
Gross Profit,-,74943,56669,51382
Total Operating Expenses,-,122627,105767,101384
"Selling/General/Admin. Expenses, Total - 24214 20763 20998  Research & Development - 7817 7174 7506  Depreciation / Amortization 16704 16407 2253 1964  Interest Expense (Income) - Net Operating -348 -28 - -  Unusual Expense (Income) - - -908 898  Other Operating Expenses, Total -14853 -14511 -384 -365","Selling/General/Admin. Expenses, Total - 24214 20763 20998  Research & Development - 7817 7174 7506  Depreciation / Amortization 16704 16407 2253 1964  Interest Expense (Income) - Net Operating -348 -28 - -  Unusual Expense (Income) - - -908 898  Other Operating Expenses, Total -14853 -14511 -384 -365","Selling/General/Admin. Expenses, Total - 24214 20763 20998  Research & Development - 7817 7174 7506  Depreciation / Amortization 16704 16407 2253 1964  Interest Expense (Income) - Net Operating -348 -28 - -  Unusual Expense (Income) - - -908 898  Other Operating Expenses, Total -14853 -14511 -384 -365","Selling/General/Admin. Expenses, Total - 24214 20763 20998  Research & Development - 7817 7174 7506  Depreciation / Amortization 16704 16407 2253 1964  Interest Expense (Income) - Net Operating -348 -28 - -  Unusual Expense (Income) - - -908 898  Other Operating Expenses, Total -14853 -14511 -384 -365","Selling/General/Admin. Expenses, Total - 24214 20763 20998  Research & Development - 7817 7174 7506  Depreciation / Amortization 16704 16407 2253 1964  Interest Expense (Income) - Net Operating -348 -28 - -  Unusual Expense (Income) - - -908 898  Other Operating Expenses, Total -14853 -14511 -384 -365"
"Selling/General/Admin. Expenses, Total",-,24214,20763,20998
Research & Development,-,7817,7174,7506
Depreciation / Amortization,16704,16407,2253,1964
Interest Expense (Income) - Net Operating,-348,-28,-,-
Unusual Expense (Income),-,-,-908,898
"Other Operating Expenses, Total",-14853,-14511,-384,-365
Operating Income,-,41044,27771,20381
"Interest Income (Expense), Net Non-Operating",-,2316,529,824
Gain (Loss) on Sale of Assets,-,-291,-,-
"Other, Net",-1840,-1746,32,-
Net Income Before Taxes,48591,43081,28332,21205
Provision for Income Taxes,-,11644,8416,5900
Net Income After Taxes,-,31437,19916,15305
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,31437,19916,15305
Total Extraordinary Items,-,-,-,-
Net Income,-,31437,19916,15305
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,31437,19916,15305
Dilution Adjustment,-,0.543,-,-
Diluted Net Income,34648,31436.46,19916,15305
Diluted Weighted Average Shares,34.58,35.52,36.27,36.41
Diluted EPS Excluding Extraordinary Items,-,885.16,549.04,420.37
DPS - Common Stock Primary Issue,-,440,240,240
Diluted Normalized EPS,878.15,764.13,531.45,438.18
