Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5787.32,5598,5331.93,4512.45
"Revenue 5787.32 5598 5331.93 4512.45  Other Revenue, Total - - - -","Revenue 5787.32 5598 5331.93 4512.45  Other Revenue, Total - - - -","Revenue 5787.32 5598 5331.93 4512.45  Other Revenue, Total - - - -","Revenue 5787.32 5598 5331.93 4512.45  Other Revenue, Total - - - -","Revenue 5787.32 5598 5331.93 4512.45  Other Revenue, Total - - - -"
Revenue,5787.32,5598,5331.93,4512.45
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2348.66,2307,2150.85,1682.7
Gross Profit,3438.67,3291,3181.08,2829.75
Total Operating Expenses,5558.97,5324,4711.08,4101.13
"Selling/General/Admin. Expenses, Total 3210.32 2999 2511.96 2383.17  Research & Development - - - -  Depreciation / Amortization 225.5 250 - -  Interest Expense (Income) - Net Operating -13.85 -15 - -  Unusual Expense (Income) - -24.01 48.27 35.26  Other Operating Expenses, Total -211.65 -217 - -","Selling/General/Admin. Expenses, Total 3210.32 2999 2511.96 2383.17  Research & Development - - - -  Depreciation / Amortization 225.5 250 - -  Interest Expense (Income) - Net Operating -13.85 -15 - -  Unusual Expense (Income) - -24.01 48.27 35.26  Other Operating Expenses, Total -211.65 -217 - -","Selling/General/Admin. Expenses, Total 3210.32 2999 2511.96 2383.17  Research & Development - - - -  Depreciation / Amortization 225.5 250 - -  Interest Expense (Income) - Net Operating -13.85 -15 - -  Unusual Expense (Income) - -24.01 48.27 35.26  Other Operating Expenses, Total -211.65 -217 - -","Selling/General/Admin. Expenses, Total 3210.32 2999 2511.96 2383.17  Research & Development - - - -  Depreciation / Amortization 225.5 250 - -  Interest Expense (Income) - Net Operating -13.85 -15 - -  Unusual Expense (Income) - -24.01 48.27 35.26  Other Operating Expenses, Total -211.65 -217 - -","Selling/General/Admin. Expenses, Total 3210.32 2999 2511.96 2383.17  Research & Development - - - -  Depreciation / Amortization 225.5 250 - -  Interest Expense (Income) - Net Operating -13.85 -15 - -  Unusual Expense (Income) - -24.01 48.27 35.26  Other Operating Expenses, Total -211.65 -217 - -"
"Selling/General/Admin. Expenses, Total",3210.32,2999,2511.96,2383.17
Research & Development,-,-,-,-
Depreciation / Amortization,225.5,250,-,-
Interest Expense (Income) - Net Operating,-13.85,-15,-,-
Unusual Expense (Income),-,-24.01,48.27,35.26
"Other Operating Expenses, Total",-211.65,-217,-,-
Operating Income,228.35,274,620.85,411.32
"Interest Income (Expense), Net Non-Operating",-,-30.11,-28.81,-29.8
Gain (Loss) on Sale of Assets,4.4,1,0.45,-0.79
"Other, Net",-63.29,6,20.05,-1.03
Net Income Before Taxes,287.24,267,612.53,379.69
Provision for Income Taxes,127.99,93,218.06,185.94
Net Income After Taxes,159.25,174,394.48,193.76
Minority Interest,142.84,177,-3.11,11.5
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,194.04,184,391.37,205.26
Total Extraordinary Items,-,-,-,-
Net Income,194.04,184,391.37,205.26
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,194.04,184,391.37,205.26
Dilution Adjustment,-,-0.987,-,-
Diluted Net Income,194.04,184.99,391.37,205.26
Diluted Weighted Average Shares,9.45,9.49,9.47,9.42
Diluted EPS Excluding Extraordinary Items,20.54,19.5,41.33,21.79
DPS - Common Stock Primary Issue,12,11,-,-
Diluted Normalized EPS,22.17,17,45.88,25.04
