Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,213521,204353,202765,199289
"Revenue 211236 203242 201737 199289  Other Revenue, Total 2285 1111 1028 -","Revenue 211236 203242 201737 199289  Other Revenue, Total 2285 1111 1028 -","Revenue 211236 203242 201737 199289  Other Revenue, Total 2285 1111 1028 -","Revenue 211236 203242 201737 199289  Other Revenue, Total 2285 1111 1028 -","Revenue 211236 203242 201737 199289  Other Revenue, Total 2285 1111 1028 -"
Revenue,211236,203242,201737,199289
"Other Revenue, Total",2285,1111,1028,-
"Cost of Revenue, Total",135928,131315,130402,126426
Gross Profit,77593,73038,72363,72863
Total Operating Expenses,202331,196026,193617,188742
"Selling/General/Admin. Expenses, Total 59013 57201 55306 55104  Research & Development - - - -  Depreciation / Amortization 7390 7510 7909 7139  Interest Expense (Income) - Net Operating -27 -27 -25 -  Unusual Expense (Income) - 376 403 75  Other Operating Expenses, Total 27 27 25 -2","Selling/General/Admin. Expenses, Total 59013 57201 55306 55104  Research & Development - - - -  Depreciation / Amortization 7390 7510 7909 7139  Interest Expense (Income) - Net Operating -27 -27 -25 -  Unusual Expense (Income) - 376 403 75  Other Operating Expenses, Total 27 27 25 -2","Selling/General/Admin. Expenses, Total 59013 57201 55306 55104  Research & Development - - - -  Depreciation / Amortization 7390 7510 7909 7139  Interest Expense (Income) - Net Operating -27 -27 -25 -  Unusual Expense (Income) - 376 403 75  Other Operating Expenses, Total 27 27 25 -2","Selling/General/Admin. Expenses, Total 59013 57201 55306 55104  Research & Development - - - -  Depreciation / Amortization 7390 7510 7909 7139  Interest Expense (Income) - Net Operating -27 -27 -25 -  Unusual Expense (Income) - 376 403 75  Other Operating Expenses, Total 27 27 25 -2","Selling/General/Admin. Expenses, Total 59013 57201 55306 55104  Research & Development - - - -  Depreciation / Amortization 7390 7510 7909 7139  Interest Expense (Income) - Net Operating -27 -27 -25 -  Unusual Expense (Income) - 376 403 75  Other Operating Expenses, Total 27 27 25 -2"
"Selling/General/Admin. Expenses, Total",59013,57201,55306,55104
Research & Development,-,-,-,-
Depreciation / Amortization,7390,7510,7909,7139
Interest Expense (Income) - Net Operating,-27,-27,-25,-
Unusual Expense (Income),-,376,403,75
"Other Operating Expenses, Total",27,27,25,-2
Operating Income,11190,8327,9148,10547
"Interest Income (Expense), Net Non-Operating",-,-1,14,55
Gain (Loss) on Sale of Assets,35,22,13,45
"Other, Net",-144,-1468,-14,886
Net Income Before Taxes,11299,9773,9149,11533
Provision for Income Taxes,3446,3000,2806,3220
Net Income After Taxes,7853,6773,6343,8313
Minority Interest,3394,3183,3245,-629
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7569,6660,6074,7684
Total Extraordinary Items,-,-,-,-
Net Income,7569,6660,6074,7684
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,7569,6660,6074,7683
Dilution Adjustment,-,-,-,-
Diluted Net Income,7569,6660,6074,7683
Diluted Weighted Average Shares,30.9,31.55,31.96,31.96
Diluted EPS Excluding Extraordinary Items,244.94,211.07,190.03,240.37
DPS - Common Stock Primary Issue,74,60,53,53
Diluted Normalized EPS,223.77,197.01,178.11,244.87
