Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,8159,8163,7531,8344.07
"Revenue 8159 8163 7531 8344.07  Other Revenue, Total - - - -","Revenue 8159 8163 7531 8344.07  Other Revenue, Total - - - -","Revenue 8159 8163 7531 8344.07  Other Revenue, Total - - - -","Revenue 8159 8163 7531 8344.07  Other Revenue, Total - - - -","Revenue 8159 8163 7531 8344.07  Other Revenue, Total - - - -"
Revenue,8159,8163,7531,8344.07
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6535,6607,6355,6743.26
Gross Profit,1624,1556,1176,1600.82
Total Operating Expenses,7515,7560,7280,7708.43
"Selling/General/Admin. Expenses, Total 980 953 925 967.08  Research & Development - - - -  Depreciation / Amortization 13 15 15 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 0.99 -1.91  Other Operating Expenses, Total -13 -15 -15 -","Selling/General/Admin. Expenses, Total 980 953 925 967.08  Research & Development - - - -  Depreciation / Amortization 13 15 15 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 0.99 -1.91  Other Operating Expenses, Total -13 -15 -15 -","Selling/General/Admin. Expenses, Total 980 953 925 967.08  Research & Development - - - -  Depreciation / Amortization 13 15 15 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 0.99 -1.91  Other Operating Expenses, Total -13 -15 -15 -","Selling/General/Admin. Expenses, Total 980 953 925 967.08  Research & Development - - - -  Depreciation / Amortization 13 15 15 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 0.99 -1.91  Other Operating Expenses, Total -13 -15 -15 -","Selling/General/Admin. Expenses, Total 980 953 925 967.08  Research & Development - - - -  Depreciation / Amortization 13 15 15 -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 0.99 -1.91  Other Operating Expenses, Total -13 -15 -15 -"
"Selling/General/Admin. Expenses, Total",980,953,925,967.08
Research & Development,-,-,-,-
Depreciation / Amortization,13,15,15,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,0.99,-1.91
"Other Operating Expenses, Total",-13,-15,-15,-
Operating Income,644,603,251,635.64
"Interest Income (Expense), Net Non-Operating",-,-0.1,10.86,11.21
Gain (Loss) on Sale of Assets,-2,-,-,-
"Other, Net",-361,-34,-305,0.96
Net Income Before Taxes,1007,637,556,647.82
Provision for Income Taxes,324,190,178,211.63
Net Income After Taxes,683,447,378,436.18
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,683,447,378,436.18
Total Extraordinary Items,-,-,-,-
Net Income,683,447,378,436.18
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,683,447,378,436.18
Dilution Adjustment,-,-,-,-
Diluted Net Income,683,447,378,436.18
Diluted Weighted Average Shares,7.87,7.87,7.87,7.93
Diluted EPS Excluding Extraordinary Items,86.82,56.82,48.05,54.97
DPS - Common Stock Primary Issue,33,32,32,30
Diluted Normalized EPS,52.27,50.61,44.17,57.98
