Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,437790,382561,359710,391622
"Revenue 437790 382561 359710 391622  Other Revenue, Total - - - -","Revenue 437790 382561 359710 391622  Other Revenue, Total - - - -","Revenue 437790 382561 359710 391622  Other Revenue, Total - - - -","Revenue 437790 382561 359710 391622  Other Revenue, Total - - - -","Revenue 437790 382561 359710 391622  Other Revenue, Total - - - -"
Revenue,437790,382561,359710,391622
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",356519,311684,284735,323199
Gross Profit,81271,70877,74975,68423
Total Operating Expenses,403121,354817,323807,368218
"Selling/General/Admin. Expenses, Total 46602 37721 34042 38801  Research & Development - 18829 15817 -  Depreciation / Amortization 41613 36317 33425 4788  Interest Expense (Income) - Net Operating -181 -90 -97 -  Unusual Expense (Income) - 1549 3708 1429  Other Operating Expenses, Total -41432 -49644 -44115 1","Selling/General/Admin. Expenses, Total 46602 37721 34042 38801  Research & Development - 18829 15817 -  Depreciation / Amortization 41613 36317 33425 4788  Interest Expense (Income) - Net Operating -181 -90 -97 -  Unusual Expense (Income) - 1549 3708 1429  Other Operating Expenses, Total -41432 -49644 -44115 1","Selling/General/Admin. Expenses, Total 46602 37721 34042 38801  Research & Development - 18829 15817 -  Depreciation / Amortization 41613 36317 33425 4788  Interest Expense (Income) - Net Operating -181 -90 -97 -  Unusual Expense (Income) - 1549 3708 1429  Other Operating Expenses, Total -41432 -49644 -44115 1","Selling/General/Admin. Expenses, Total 46602 37721 34042 38801  Research & Development - 18829 15817 -  Depreciation / Amortization 41613 36317 33425 4788  Interest Expense (Income) - Net Operating -181 -90 -97 -  Unusual Expense (Income) - 1549 3708 1429  Other Operating Expenses, Total -41432 -49644 -44115 1","Selling/General/Admin. Expenses, Total 46602 37721 34042 38801  Research & Development - 18829 15817 -  Depreciation / Amortization 41613 36317 33425 4788  Interest Expense (Income) - Net Operating -181 -90 -97 -  Unusual Expense (Income) - 1549 3708 1429  Other Operating Expenses, Total -41432 -49644 -44115 1"
"Selling/General/Admin. Expenses, Total",46602,37721,34042,38801
Research & Development,-,18829,15817,-
Depreciation / Amortization,41613,36317,33425,4788
Interest Expense (Income) - Net Operating,-181,-90,-97,-
Unusual Expense (Income),-,1549,3708,1429
"Other Operating Expenses, Total",-41432,-49644,-44115,1
Operating Income,34669,27744,35903,23404
"Interest Income (Expense), Net Non-Operating",-,7244,3336,3442
Gain (Loss) on Sale of Assets,2227,608,-416,19
"Other, Net",-12445,-8636,-1342,1759
Net Income Before Taxes,44887,35772,37661,28624
Provision for Income Taxes,10611,8794,10377,5038
Net Income After Taxes,34276,26978,27284,23586
Minority Interest,59485,54022,45016,-5035
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,26496,21445,22918,18551
Total Extraordinary Items,-,-,-,-
Net Income,26496,21445,22918,18551
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,26496,21445,22918,18550
Dilution Adjustment,-,-0.21,-0.438,-
Diluted Net Income,26496,21445.21,22918.44,18550
Diluted Weighted Average Shares,163.24,160.36,160.98,162.5
Diluted EPS Excluding Extraordinary Items,162.32,133.73,142.37,114.16
DPS - Common Stock Primary Issue,-,50,45,45
Diluted Normalized EPS,124.14,108.58,133.16,121.31
