Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,20891,17430,13825,14312
"Revenue - 17430 13825 14312  Other Revenue, Total - - - -","Revenue - 17430 13825 14312  Other Revenue, Total - - - -","Revenue - 17430 13825 14312  Other Revenue, Total - - - -","Revenue - 17430 13825 14312  Other Revenue, Total - - - -","Revenue - 17430 13825 14312  Other Revenue, Total - - - -"
Revenue,-,17430,13825,14312
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",16999,14026,10592,11437
Gross Profit,3892,3404,3233,2875
Total Operating Expenses,-,16129,12639,13396
"Selling/General/Admin. Expenses, Total - 2077 2048 1945  Research & Development - - - -  Depreciation / Amortization 415 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 24 -2 12  Other Operating Expenses, Total -409 2 1 2","Selling/General/Admin. Expenses, Total - 2077 2048 1945  Research & Development - - - -  Depreciation / Amortization 415 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 24 -2 12  Other Operating Expenses, Total -409 2 1 2","Selling/General/Admin. Expenses, Total - 2077 2048 1945  Research & Development - - - -  Depreciation / Amortization 415 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 24 -2 12  Other Operating Expenses, Total -409 2 1 2","Selling/General/Admin. Expenses, Total - 2077 2048 1945  Research & Development - - - -  Depreciation / Amortization 415 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 24 -2 12  Other Operating Expenses, Total -409 2 1 2","Selling/General/Admin. Expenses, Total - 2077 2048 1945  Research & Development - - - -  Depreciation / Amortization 415 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 24 -2 12  Other Operating Expenses, Total -409 2 1 2"
"Selling/General/Admin. Expenses, Total",-,2077,2048,1945
Research & Development,-,-,-,-
Depreciation / Amortization,415,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,24,-2,12
"Other Operating Expenses, Total",-409,2,1,2
Operating Income,-,1301,1186,916
"Interest Income (Expense), Net Non-Operating",-,-1,-7,-8
Gain (Loss) on Sale of Assets,-,-,-2,-16
"Other, Net",-37,37,33,32
Net Income Before Taxes,1614,1337,1210,924
Provision for Income Taxes,-,341,380,310
Net Income After Taxes,-,996,830,614
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,996,830,614
Total Extraordinary Items,-,-,-,-
Net Income,1116,996,830,614
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,996,830,614
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,996,830,614
Diluted Weighted Average Shares,-,8.2,8.17,8.17
Diluted EPS Excluding Extraordinary Items,-,121.44,101.62,75.18
DPS - Common Stock Primary Issue,-,28,24,20
Diluted Normalized EPS,-,123.62,101.62,77.46
