Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,22067,18489,15674,13417
"Revenue 22067 18489 15674 13417  Other Revenue, Total - - - -","Revenue 22067 18489 15674 13417  Other Revenue, Total - - - -","Revenue 22067 18489 15674 13417  Other Revenue, Total - - - -","Revenue 22067 18489 15674 13417  Other Revenue, Total - - - -","Revenue 22067 18489 15674 13417  Other Revenue, Total - - - -"
Revenue,22067,18489,15674,13417
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1951,1339,1086,1067
Gross Profit,20116,17150,14588,12350
Total Operating Expenses,21456,17048,13391,11705
"Selling/General/Admin. Expenses, Total 19235 15443 11976 10132  Research & Development 270 266 341 481  Depreciation / Amortization 1594 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - - -13 20  Other Operating Expenses, Total -1571 - 1 5","Selling/General/Admin. Expenses, Total 19235 15443 11976 10132  Research & Development 270 266 341 481  Depreciation / Amortization 1594 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - - -13 20  Other Operating Expenses, Total -1571 - 1 5","Selling/General/Admin. Expenses, Total 19235 15443 11976 10132  Research & Development 270 266 341 481  Depreciation / Amortization 1594 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - - -13 20  Other Operating Expenses, Total -1571 - 1 5","Selling/General/Admin. Expenses, Total 19235 15443 11976 10132  Research & Development 270 266 341 481  Depreciation / Amortization 1594 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - - -13 20  Other Operating Expenses, Total -1571 - 1 5","Selling/General/Admin. Expenses, Total 19235 15443 11976 10132  Research & Development 270 266 341 481  Depreciation / Amortization 1594 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - - -13 20  Other Operating Expenses, Total -1571 - 1 5"
"Selling/General/Admin. Expenses, Total",19235,15443,11976,10132
Research & Development,270,266,341,481
Depreciation / Amortization,1594,-,-,-
Interest Expense (Income) - Net Operating,-23,-,-,-
Unusual Expense (Income),-,-,-13,20
"Other Operating Expenses, Total",-1571,-,1,5
Operating Income,611,1441,2283,1712
"Interest Income (Expense), Net Non-Operating",-,-26,311,-5
Gain (Loss) on Sale of Assets,-2,19,-1,-
"Other, Net",-324,53,59,77
Net Income Before Taxes,937,1487,2652,1784
Provision for Income Taxes,871,935,1216,771
Net Income After Taxes,66,552,1436,1013
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,66,552,1436,1013
Total Extraordinary Items,-,-,-,-
Net Income,66,552,1436,1013
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,66,551,1435,1012
Dilution Adjustment,-,-,-,-
Diluted Net Income,66,551,1435,1012
Diluted Weighted Average Shares,45.88,45.88,45.88,45.88
Diluted EPS Excluding Extraordinary Items,1.44,12.01,31.28,22.06
DPS - Common Stock Primary Issue,13,12,11,10
Diluted Normalized EPS,13.43,11.74,31.14,22.31
