Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,4465,4068,3580.82,4320.99
"Revenue 4465 4068 3580.82 4320.99  Other Revenue, Total - - - -","Revenue 4465 4068 3580.82 4320.99  Other Revenue, Total - - - -","Revenue 4465 4068 3580.82 4320.99  Other Revenue, Total - - - -","Revenue 4465 4068 3580.82 4320.99  Other Revenue, Total - - - -","Revenue 4465 4068 3580.82 4320.99  Other Revenue, Total - - - -"
Revenue,4465,4068,3580.82,4320.99
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2555,2304,2061.12,2350.97
Gross Profit,1910,1764,1519.71,1970.02
Total Operating Expenses,4264,3880,3659.48,4043.41
"Selling/General/Admin. Expenses, Total 1496 1391 1350.75 1496.37  Research & Development 213 185 168.95 212.7  Depreciation / Amortization 173 151 - -  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - 78.66 -16.63  Other Operating Expenses, Total -171 -149 - -","Selling/General/Admin. Expenses, Total 1496 1391 1350.75 1496.37  Research & Development 213 185 168.95 212.7  Depreciation / Amortization 173 151 - -  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - 78.66 -16.63  Other Operating Expenses, Total -171 -149 - -","Selling/General/Admin. Expenses, Total 1496 1391 1350.75 1496.37  Research & Development 213 185 168.95 212.7  Depreciation / Amortization 173 151 - -  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - 78.66 -16.63  Other Operating Expenses, Total -171 -149 - -","Selling/General/Admin. Expenses, Total 1496 1391 1350.75 1496.37  Research & Development 213 185 168.95 212.7  Depreciation / Amortization 173 151 - -  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - 78.66 -16.63  Other Operating Expenses, Total -171 -149 - -","Selling/General/Admin. Expenses, Total 1496 1391 1350.75 1496.37  Research & Development 213 185 168.95 212.7  Depreciation / Amortization 173 151 - -  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - 78.66 -16.63  Other Operating Expenses, Total -171 -149 - -"
"Selling/General/Admin. Expenses, Total",1496,1391,1350.75,1496.37
Research & Development,213,185,168.95,212.7
Depreciation / Amortization,173,151,-,-
Interest Expense (Income) - Net Operating,-2,-2,-,-
Unusual Expense (Income),-,-,78.66,-16.63
"Other Operating Expenses, Total",-171,-149,-,-
Operating Income,201,188,-78.66,277.58
"Interest Income (Expense), Net Non-Operating",-,9,14.62,-6.37
Gain (Loss) on Sale of Assets,-,0.16,-,1.27
"Other, Net",-56,-40,43.51,10.54
Net Income Before Taxes,257,228,-20.52,283.02
Provision for Income Taxes,43,31,5.91,63.18
Net Income After Taxes,214,197,-26.44,219.84
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,214,197,-26.44,219.84
Total Extraordinary Items,-,-,-,-
Net Income,214,197,-26.44,219.84
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,214,197,-26.44,219.83
Dilution Adjustment,-,-,-,-
Diluted Net Income,214,197,-26.44,219.83
Diluted Weighted Average Shares,2.32,2.32,2.32,2.32
Diluted EPS Excluding Extraordinary Items,92.16,84.84,-11.39,94.67
DPS - Common Stock Primary Issue,18,15,5,20
Diluted Normalized EPS,69.18,61.37,10.63,88.69
