Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,8743,7512,3449,4159
"Revenue 8743 7512 3449 4159  Other Revenue, Total - - - -","Revenue 8743 7512 3449 4159  Other Revenue, Total - - - -","Revenue 8743 7512 3449 4159  Other Revenue, Total - - - -","Revenue 8743 7512 3449 4159  Other Revenue, Total - - - -","Revenue 8743 7512 3449 4159  Other Revenue, Total - - - -"
Revenue,8743,7512,3449,4159
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4652,4163,2607,2801
Gross Profit,4091,3349,842,1358
Total Operating Expenses,6609,5764,3897,4278
"Selling/General/Admin. Expenses, Total 1531 1343 1042 1142  Research & Development 348 240 234 290  Depreciation / Amortization 65 17 14 12  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 33  Other Operating Expenses, Total 13 1 - -","Selling/General/Admin. Expenses, Total 1531 1343 1042 1142  Research & Development 348 240 234 290  Depreciation / Amortization 65 17 14 12  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 33  Other Operating Expenses, Total 13 1 - -","Selling/General/Admin. Expenses, Total 1531 1343 1042 1142  Research & Development 348 240 234 290  Depreciation / Amortization 65 17 14 12  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 33  Other Operating Expenses, Total 13 1 - -","Selling/General/Admin. Expenses, Total 1531 1343 1042 1142  Research & Development 348 240 234 290  Depreciation / Amortization 65 17 14 12  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 33  Other Operating Expenses, Total 13 1 - -","Selling/General/Admin. Expenses, Total 1531 1343 1042 1142  Research & Development 348 240 234 290  Depreciation / Amortization 65 17 14 12  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 33  Other Operating Expenses, Total 13 1 - -"
"Selling/General/Admin. Expenses, Total",1531,1343,1042,1142
Research & Development,348,240,234,290
Depreciation / Amortization,65,17,14,12
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,33
"Other Operating Expenses, Total",13,1,-,-
Operating Income,2134,1748,-448,-119
"Interest Income (Expense), Net Non-Operating",-,313,129,81
Gain (Loss) on Sale of Assets,29,-,-,-
"Other, Net",-351,4,68,58
Net Income Before Taxes,2456,2065,-251,20
Provision for Income Taxes,201,343,38,188
Net Income After Taxes,2255,1722,-289,-168
Minority Interest,1,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2255,1722,-289,-168
Total Extraordinary Items,-,-,-,-
Net Income,2255,1722,-289,-168
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,2255,1722,-290,-168
Dilution Adjustment,-,-,-,-
Diluted Net Income,2255,1722,-290,-168
Diluted Weighted Average Shares,5.64,5.65,5.65,5.65
Diluted EPS Excluding Extraordinary Items,399.86,304.87,-51.35,-29.75
DPS - Common Stock Primary Issue,100,80,10,10
Diluted Normalized EPS,275.18,304.87,-51.35,-25.95
