Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,22049,18873,19913.06,23102.2
"Revenue 22049 18873.58 19913.06 23102.2  Other Revenue, Total - - - -","Revenue 22049 18873.58 19913.06 23102.2  Other Revenue, Total - - - -","Revenue 22049 18873.58 19913.06 23102.2  Other Revenue, Total - - - -","Revenue 22049 18873.58 19913.06 23102.2  Other Revenue, Total - - - -","Revenue 22049 18873.58 19913.06 23102.2  Other Revenue, Total - - - -"
Revenue,22049,18873.58,19913.06,23102.2
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",19939,16218.36,17706.34,20958.07
Gross Profit,2110,2655.22,2206.72,2144.12
Total Operating Expenses,20807,17407.73,18748.65,21711.59
"Selling/General/Admin. Expenses, Total 751 784.64 757.52 733.36  Research & Development 3 3.27 9.12 5.89  Depreciation / Amortization 460 15.07 14.56 14.26  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 386.4 261.12 -  Other Operating Expenses, Total -346 - - -","Selling/General/Admin. Expenses, Total 751 784.64 757.52 733.36  Research & Development 3 3.27 9.12 5.89  Depreciation / Amortization 460 15.07 14.56 14.26  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 386.4 261.12 -  Other Operating Expenses, Total -346 - - -","Selling/General/Admin. Expenses, Total 751 784.64 757.52 733.36  Research & Development 3 3.27 9.12 5.89  Depreciation / Amortization 460 15.07 14.56 14.26  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 386.4 261.12 -  Other Operating Expenses, Total -346 - - -","Selling/General/Admin. Expenses, Total 751 784.64 757.52 733.36  Research & Development 3 3.27 9.12 5.89  Depreciation / Amortization 460 15.07 14.56 14.26  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 386.4 261.12 -  Other Operating Expenses, Total -346 - - -","Selling/General/Admin. Expenses, Total 751 784.64 757.52 733.36  Research & Development 3 3.27 9.12 5.89  Depreciation / Amortization 460 15.07 14.56 14.26  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 386.4 261.12 -  Other Operating Expenses, Total -346 - - -"
"Selling/General/Admin. Expenses, Total",751,784.64,757.52,733.36
Research & Development,3,3.27,9.12,5.89
Depreciation / Amortization,460,15.07,14.56,14.26
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,386.4,261.12,-
"Other Operating Expenses, Total",-346,-,-,-
Operating Income,1242,1465.85,1164.41,1390.61
"Interest Income (Expense), Net Non-Operating",-,25.84,25.09,30.77
Gain (Loss) on Sale of Assets,129,76.1,55.02,95.87
"Other, Net",-352,111.52,37.6,49.35
Net Income Before Taxes,1465,1679.31,1282.12,1566.62
Provision for Income Taxes,514,331.31,480.71,467.29
Net Income After Taxes,951,1348.01,801.41,1099.33
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,951,1348.01,801.41,1099.33
Total Extraordinary Items,-,-,-,-
Net Income,951,1348.01,801.41,1099.33
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,951,1348,801.41,1099.33
Dilution Adjustment,-,-,-,-
Diluted Net Income,951,1348,801.41,1099.33
Diluted Weighted Average Shares,2.9,2.89,2.9,2.91
Diluted EPS Excluding Extraordinary Items,328.29,466.5,276.7,377.52
DPS - Common Stock Primary Issue,-,80,80,80
Diluted Normalized EPS,289.33,552.69,321.17,354.42
