Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,3837,2746.94,1775.56,1138.47
"Revenue 3837 2746.94 1775.56 1138.47  Other Revenue, Total - - - -","Revenue 3837 2746.94 1775.56 1138.47  Other Revenue, Total - - - -","Revenue 3837 2746.94 1775.56 1138.47  Other Revenue, Total - - - -","Revenue 3837 2746.94 1775.56 1138.47  Other Revenue, Total - - - -","Revenue 3837 2746.94 1775.56 1138.47  Other Revenue, Total - - - -"
Revenue,3837,2746.94,1775.56,1138.47
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,-,-,-
Gross Profit,3837,-,-,-
Total Operating Expenses,4352,2657.46,1856.42,2176.6
"Selling/General/Admin. Expenses, Total 4324 1655.53 1221.56 1758.46  Research & Development - - - -  Depreciation / Amortization 34 25.79 17.61 6.68  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -6 976.15 617.25 411.45","Selling/General/Admin. Expenses, Total 4324 1655.53 1221.56 1758.46  Research & Development - - - -  Depreciation / Amortization 34 25.79 17.61 6.68  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -6 976.15 617.25 411.45","Selling/General/Admin. Expenses, Total 4324 1655.53 1221.56 1758.46  Research & Development - - - -  Depreciation / Amortization 34 25.79 17.61 6.68  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -6 976.15 617.25 411.45","Selling/General/Admin. Expenses, Total 4324 1655.53 1221.56 1758.46  Research & Development - - - -  Depreciation / Amortization 34 25.79 17.61 6.68  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -6 976.15 617.25 411.45","Selling/General/Admin. Expenses, Total 4324 1655.53 1221.56 1758.46  Research & Development - - - -  Depreciation / Amortization 34 25.79 17.61 6.68  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -6 976.15 617.25 411.45"
"Selling/General/Admin. Expenses, Total",4324,1655.53,1221.56,1758.46
Research & Development,-,-,-,-
Depreciation / Amortization,34,25.79,17.61,6.68
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-6,976.15,617.25,411.45
Operating Income,-515,89.48,-80.86,-1038.13
"Interest Income (Expense), Net Non-Operating",-,-6.56,-5.71,-4.37
Gain (Loss) on Sale of Assets,-30,-,-,-
"Other, Net",51,-22.96,2.81,-10.17
Net Income Before Taxes,-536,59.96,-83.77,-1052.67
Provision for Income Taxes,2,18.88,10.23,1.68
Net Income After Taxes,-538,41.08,-94,-1054.36
Minority Interest,437,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-494,41.08,-94,-1054.36
Total Extraordinary Items,-,-,-,-
Net Income,-494,41.08,-94,-1054.36
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-494,41.08,-94,-1054.36
Dilution Adjustment,-,-,-,-
Diluted Net Income,-494,41.08,-94,-1054.36
Diluted Weighted Average Shares,23.23,23.37,20.47,18.56
Diluted EPS Excluding Extraordinary Items,-21.27,1.76,-4.59,-56.8
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-11.83,1.76,-4.59,-56.8
