Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9059,6707,5262.21,4875.86
"Revenue 9059 6707 5262.21 4875.86  Other Revenue, Total - - - -","Revenue 9059 6707 5262.21 4875.86  Other Revenue, Total - - - -","Revenue 9059 6707 5262.21 4875.86  Other Revenue, Total - - - -","Revenue 9059 6707 5262.21 4875.86  Other Revenue, Total - - - -","Revenue 9059 6707 5262.21 4875.86  Other Revenue, Total - - - -"
Revenue,9059,6707,5262.21,4875.86
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6356,4842,3829.61,3533.74
Gross Profit,2703,1865,1432.6,1342.12
Total Operating Expenses,8089,6137,4917.49,4559.47
"Selling/General/Admin. Expenses, Total 1733 1295 1016.38 963.05  Research & Development - 89 71.5 57.42  Depreciation / Amortization 72 52 - -  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - - - 5.25  Other Operating Expenses, Total -116 -139 - -","Selling/General/Admin. Expenses, Total 1733 1295 1016.38 963.05  Research & Development - 89 71.5 57.42  Depreciation / Amortization 72 52 - -  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - - - 5.25  Other Operating Expenses, Total -116 -139 - -","Selling/General/Admin. Expenses, Total 1733 1295 1016.38 963.05  Research & Development - 89 71.5 57.42  Depreciation / Amortization 72 52 - -  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - - - 5.25  Other Operating Expenses, Total -116 -139 - -","Selling/General/Admin. Expenses, Total 1733 1295 1016.38 963.05  Research & Development - 89 71.5 57.42  Depreciation / Amortization 72 52 - -  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - - - 5.25  Other Operating Expenses, Total -116 -139 - -","Selling/General/Admin. Expenses, Total 1733 1295 1016.38 963.05  Research & Development - 89 71.5 57.42  Depreciation / Amortization 72 52 - -  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - - - 5.25  Other Operating Expenses, Total -116 -139 - -"
"Selling/General/Admin. Expenses, Total",1733,1295,1016.38,963.05
Research & Development,-,89,71.5,57.42
Depreciation / Amortization,72,52,-,-
Interest Expense (Income) - Net Operating,-1,-2,-,-
Unusual Expense (Income),-,-,-,5.25
"Other Operating Expenses, Total",-116,-139,-,-
Operating Income,970,570,344.72,316.39
"Interest Income (Expense), Net Non-Operating",-,-1,1.06,0.06
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-11,-9,1.71,1.34
Net Income Before Taxes,981,579,347.49,317.79
Provision for Income Taxes,330,166,100.85,93.66
Net Income After Taxes,651,413,246.64,224.14
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,651,413,246.64,224.14
Total Extraordinary Items,-,-,-,-
Net Income,651,413,246.64,224.14
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,651,413,246.64,224.14
Dilution Adjustment,-0.495,-0.845,-,-
Diluted Net Income,651.5,413.85,246.64,224.14
Diluted Weighted Average Shares,6.82,6.91,6.98,6.8
Diluted EPS Excluding Extraordinary Items,95.49,59.85,35.35,32.98
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,89.96,52.33,35.69,33.53
