Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,64172,58260,51505,61073
"Revenue 64172 58260 51505 61073  Other Revenue, Total - - - -","Revenue 64172 58260 51505 61073  Other Revenue, Total - - - -","Revenue 64172 58260 51505 61073  Other Revenue, Total - - - -","Revenue 64172 58260 51505 61073  Other Revenue, Total - - - -","Revenue 64172 58260 51505 61073  Other Revenue, Total - - - -"
Revenue,64172,58260,51505,61073
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",49149,44847,40837,47425
Gross Profit,15023,13413,10668,13648
Total Operating Expenses,56493,51487,47320,55813
"Selling/General/Admin. Expenses, Total 6709 6266 6027 7147  Research & Development 1287 - - -  Depreciation / Amortization 2577 305 329 281  Interest Expense (Income) - Net Operating -45 - - -  Unusual Expense (Income) - 68 126 959  Other Operating Expenses, Total -3184 1 1 1","Selling/General/Admin. Expenses, Total 6709 6266 6027 7147  Research & Development 1287 - - -  Depreciation / Amortization 2577 305 329 281  Interest Expense (Income) - Net Operating -45 - - -  Unusual Expense (Income) - 68 126 959  Other Operating Expenses, Total -3184 1 1 1","Selling/General/Admin. Expenses, Total 6709 6266 6027 7147  Research & Development 1287 - - -  Depreciation / Amortization 2577 305 329 281  Interest Expense (Income) - Net Operating -45 - - -  Unusual Expense (Income) - 68 126 959  Other Operating Expenses, Total -3184 1 1 1","Selling/General/Admin. Expenses, Total 6709 6266 6027 7147  Research & Development 1287 - - -  Depreciation / Amortization 2577 305 329 281  Interest Expense (Income) - Net Operating -45 - - -  Unusual Expense (Income) - 68 126 959  Other Operating Expenses, Total -3184 1 1 1","Selling/General/Admin. Expenses, Total 6709 6266 6027 7147  Research & Development 1287 - - -  Depreciation / Amortization 2577 305 329 281  Interest Expense (Income) - Net Operating -45 - - -  Unusual Expense (Income) - 68 126 959  Other Operating Expenses, Total -3184 1 1 1"
"Selling/General/Admin. Expenses, Total",6709,6266,6027,7147
Research & Development,1287,-,-,-
Depreciation / Amortization,2577,305,329,281
Interest Expense (Income) - Net Operating,-45,-,-,-
Unusual Expense (Income),-,68,126,959
"Other Operating Expenses, Total",-3184,1,1,1
Operating Income,7679,6773,4185,5260
"Interest Income (Expense), Net Non-Operating",-,663,-80,-75
Gain (Loss) on Sale of Assets,182,1427,4,77
"Other, Net",-923,5,263,102
Net Income Before Taxes,8420,8868,4372,5364
Provision for Income Taxes,2671,2571,1122,1437
Net Income After Taxes,5749,6297,3250,3927
Minority Interest,6714,6557,-868,-1178
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4578,4782,2382,2749
Total Extraordinary Items,-,-,-,-
Net Income,4578,4782,2382,2749
Total Adjustments to Net Income,-,-1,-2,-1
Income Available to Common Excluding Extraordinary Items,4578,4781,2380,2748
Dilution Adjustment,-,-,-,-
Diluted Net Income,4578,4781,2380,2748
Diluted Weighted Average Shares,14.11,14.23,14.24,14.34
Diluted EPS Excluding Extraordinary Items,324.45,336.03,167.19,191.68
DPS - Common Stock Primary Issue,-,83,45,60
Diluted Normalized EPS,291.34,268.21,176.3,240.35
