Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,281301,240804,204957,199088
"Revenue 281301 240804 204957 199088  Other Revenue, Total - - - -","Revenue 281301 240804 204957 199088  Other Revenue, Total - - - -","Revenue 281301 240804 204957 199088  Other Revenue, Total - - - -","Revenue 281301 240804 204957 199088  Other Revenue, Total - - - -","Revenue 281301 240804 204957 199088  Other Revenue, Total - - - -"
Revenue,281301,240804,204957,199088
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",130287,110577,97244,95797
Gross Profit,151014,130227,107713,103291
Total Operating Expenses,268176,217896,192883,184529
"Selling/General/Admin. Expenses, Total 115223 97164 79235 83436  Research & Development - - - -  Depreciation / Amortization 22902 18504 15163 4710  Interest Expense (Income) - Net Operating -999 -830 -787 -292  Unusual Expense (Income) - 2406 1776 653  Other Operating Expenses, Total 763 815 504 180","Selling/General/Admin. Expenses, Total 115223 97164 79235 83436  Research & Development - - - -  Depreciation / Amortization 22902 18504 15163 4710  Interest Expense (Income) - Net Operating -999 -830 -787 -292  Unusual Expense (Income) - 2406 1776 653  Other Operating Expenses, Total 763 815 504 180","Selling/General/Admin. Expenses, Total 115223 97164 79235 83436  Research & Development - - - -  Depreciation / Amortization 22902 18504 15163 4710  Interest Expense (Income) - Net Operating -999 -830 -787 -292  Unusual Expense (Income) - 2406 1776 653  Other Operating Expenses, Total 763 815 504 180","Selling/General/Admin. Expenses, Total 115223 97164 79235 83436  Research & Development - - - -  Depreciation / Amortization 22902 18504 15163 4710  Interest Expense (Income) - Net Operating -999 -830 -787 -292  Unusual Expense (Income) - 2406 1776 653  Other Operating Expenses, Total 763 815 504 180","Selling/General/Admin. Expenses, Total 115223 97164 79235 83436  Research & Development - - - -  Depreciation / Amortization 22902 18504 15163 4710  Interest Expense (Income) - Net Operating -999 -830 -787 -292  Unusual Expense (Income) - 2406 1776 653  Other Operating Expenses, Total 763 815 504 180"
"Selling/General/Admin. Expenses, Total",115223,97164,79235,83436
Research & Development,-,-,-,-
Depreciation / Amortization,22902,18504,15163,4710
Interest Expense (Income) - Net Operating,-999,-830,-787,-292
Unusual Expense (Income),-,2406,1776,653
"Other Operating Expenses, Total",763,815,504,180
Operating Income,13125,22908,12074,14559
"Interest Income (Expense), Net Non-Operating",-,-1321,-1536,-182
Gain (Loss) on Sale of Assets,-184,-,-,-
"Other, Net",5745,-3,-2,-14
Net Income Before Taxes,7564,21584,10536,14363
Provision for Income Taxes,3943,8465,4116,4405
Net Income After Taxes,3621,13119,6420,9958
Minority Interest,18,66,36,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3607,13185,6456,9958
Total Extraordinary Items,-,-,-,-
Net Income,3607,13185,6456,9958
Total Adjustments to Net Income,-,-,1,1
Income Available to Common Excluding Extraordinary Items,3607,13185,6457,9959
Dilution Adjustment,-,-,-,-
Diluted Net Income,3607,13185,6457,9959
Diluted Weighted Average Shares,116.43,116.63,116.38,116.79
Diluted EPS Excluding Extraordinary Items,30.98,113.05,55.48,85.27
DPS - Common Stock Primary Issue,22.5,22.5,15,22.5
Diluted Normalized EPS,77.73,125.59,64.78,89.15
