Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,55054,49847,42478,47510
"Revenue 55054 49847 42478 47510  Other Revenue, Total - - - -","Revenue 55054 49847 42478 47510  Other Revenue, Total - - - -","Revenue 55054 49847 42478 47510  Other Revenue, Total - - - -","Revenue 55054 49847 42478 47510  Other Revenue, Total - - - -","Revenue 55054 49847 42478 47510  Other Revenue, Total - - - -"
Revenue,55054,49847,42478,47510
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",45111,40073,34943,39184
Gross Profit,9943,9774,7535,8326
Total Operating Expenses,53674,46815,41309,48546
"Selling/General/Admin. Expenses, Total 8563 7066 6070 6932  Research & Development - - - -  Depreciation / Amortization 2903 - 222 228  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -325 72 2202  Other Operating Expenses, Total -2953 1 2 -","Selling/General/Admin. Expenses, Total 8563 7066 6070 6932  Research & Development - - - -  Depreciation / Amortization 2903 - 222 228  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -325 72 2202  Other Operating Expenses, Total -2953 1 2 -","Selling/General/Admin. Expenses, Total 8563 7066 6070 6932  Research & Development - - - -  Depreciation / Amortization 2903 - 222 228  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -325 72 2202  Other Operating Expenses, Total -2953 1 2 -","Selling/General/Admin. Expenses, Total 8563 7066 6070 6932  Research & Development - - - -  Depreciation / Amortization 2903 - 222 228  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -325 72 2202  Other Operating Expenses, Total -2953 1 2 -","Selling/General/Admin. Expenses, Total 8563 7066 6070 6932  Research & Development - - - -  Depreciation / Amortization 2903 - 222 228  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -325 72 2202  Other Operating Expenses, Total -2953 1 2 -"
"Selling/General/Admin. Expenses, Total",8563,7066,6070,6932
Research & Development,-,-,-,-
Depreciation / Amortization,2903,-,222,228
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-325,72,2202
"Other Operating Expenses, Total",-2953,1,2,-
Operating Income,1380,3032,1169,-1036
"Interest Income (Expense), Net Non-Operating",-,121,-132,-88
Gain (Loss) on Sale of Assets,47,1,17,-1
"Other, Net",448,291,338,29
Net Income Before Taxes,885,3445,1392,-1096
Provision for Income Taxes,917,789,125,651
Net Income After Taxes,-32,2656,1267,-1747
Minority Interest,5388,-309,-217,-172
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-257,2347,1050,-1919
Total Extraordinary Items,-,-,-,-
Net Income,-,2347,1050,-1919
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,-,2347,1049,-1920
Dilution Adjustment,-,-,-,-
Diluted Net Income,-257,2347,1049,-1920
Diluted Weighted Average Shares,10.8,10.91,10.91,10.91
Diluted EPS Excluding Extraordinary Items,-23.8,215.08,96.13,-175.95
DPS - Common Stock Primary Issue,15,35,15,15
Diluted Normalized EPS,74.78,192.05,100.72,-44.73
