Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,26188,23994,21556.36,22463.4
"Revenue 26188 23994.79 21556.36 22463.4  Other Revenue, Total - - - -","Revenue 26188 23994.79 21556.36 22463.4  Other Revenue, Total - - - -","Revenue 26188 23994.79 21556.36 22463.4  Other Revenue, Total - - - -","Revenue 26188 23994.79 21556.36 22463.4  Other Revenue, Total - - - -","Revenue 26188 23994.79 21556.36 22463.4  Other Revenue, Total - - - -"
Revenue,26188,23994.79,21556.36,22463.4
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14701,14031.45,13182.97,13938.95
Gross Profit,11487,9963.35,8373.39,8524.45
Total Operating Expenses,23757,21472.61,20174.41,20982.46
"Selling/General/Admin. Expenses, Total 9029 7441.02 6990.5 7048.35  Research & Development - - - -  Depreciation / Amortization 1517 - - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - 0.14 0.93 -4.84  Other Operating Expenses, Total -1459 - - -","Selling/General/Admin. Expenses, Total 9029 7441.02 6990.5 7048.35  Research & Development - - - -  Depreciation / Amortization 1517 - - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - 0.14 0.93 -4.84  Other Operating Expenses, Total -1459 - - -","Selling/General/Admin. Expenses, Total 9029 7441.02 6990.5 7048.35  Research & Development - - - -  Depreciation / Amortization 1517 - - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - 0.14 0.93 -4.84  Other Operating Expenses, Total -1459 - - -","Selling/General/Admin. Expenses, Total 9029 7441.02 6990.5 7048.35  Research & Development - - - -  Depreciation / Amortization 1517 - - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - 0.14 0.93 -4.84  Other Operating Expenses, Total -1459 - - -","Selling/General/Admin. Expenses, Total 9029 7441.02 6990.5 7048.35  Research & Development - - - -  Depreciation / Amortization 1517 - - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - 0.14 0.93 -4.84  Other Operating Expenses, Total -1459 - - -"
"Selling/General/Admin. Expenses, Total",9029,7441.02,6990.5,7048.35
Research & Development,-,-,-,-
Depreciation / Amortization,1517,-,-,-
Interest Expense (Income) - Net Operating,-31,-,-,-
Unusual Expense (Income),-,0.14,0.93,-4.84
"Other Operating Expenses, Total",-1459,-,-,-
Operating Income,2431,2522.19,1381.96,1480.94
"Interest Income (Expense), Net Non-Operating",-,-34.38,-44.01,-73.36
Gain (Loss) on Sale of Assets,-178,-58.76,2.49,30.97
"Other, Net",396,24.34,27.94,4.1
Net Income Before Taxes,2213,2453.38,1368.37,1442.65
Provision for Income Taxes,964,920.26,492.95,424.11
Net Income After Taxes,1249,1533.12,875.42,1018.54
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1249,1533.12,875.42,1018.54
Total Extraordinary Items,-,-,-,-
Net Income,1249,1533.12,875.42,1018.54
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,1249,1533.12,875.42,1018.54
Dilution Adjustment,-0.325,-,-,-
Diluted Net Income,1249.33,1533.12,875.42,1018.54
Diluted Weighted Average Shares,5.48,5.49,5.34,4.5
Diluted EPS Excluding Extraordinary Items,227.99,279.35,163.8,226.34
DPS - Common Stock Primary Issue,45,43,28,-
Diluted Normalized EPS,275.1,286.05,163.61,220.72
