Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,210966,178142,183859,208396
"Revenue 210966 178142 183859 208396  Other Revenue, Total - - - -","Revenue 210966 178142 183859 208396  Other Revenue, Total - - - -","Revenue 210966 178142 183859 208396  Other Revenue, Total - - - -","Revenue 210966 178142 183859 208396  Other Revenue, Total - - - -","Revenue 210966 178142 183859 208396  Other Revenue, Total - - - -"
Revenue,210966,178142,183859,208396
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",143642,120949,125854,143935
Gross Profit,67324,57193,58005,64461
Total Operating Expenses,204075,175642,189014,206370
"Selling/General/Admin. Expenses, Total 59028 53803 53241 61766  Research & Development 4365 4522 - -  Depreciation / Amortization 6590 6136 - -  Interest Expense (Income) - Net Operating -97 -78 - -  Unusual Expense (Income) - -28 9918 667  Other Operating Expenses, Total -9453 -9690 1 2","Selling/General/Admin. Expenses, Total 59028 53803 53241 61766  Research & Development 4365 4522 - -  Depreciation / Amortization 6590 6136 - -  Interest Expense (Income) - Net Operating -97 -78 - -  Unusual Expense (Income) - -28 9918 667  Other Operating Expenses, Total -9453 -9690 1 2","Selling/General/Admin. Expenses, Total 59028 53803 53241 61766  Research & Development 4365 4522 - -  Depreciation / Amortization 6590 6136 - -  Interest Expense (Income) - Net Operating -97 -78 - -  Unusual Expense (Income) - -28 9918 667  Other Operating Expenses, Total -9453 -9690 1 2","Selling/General/Admin. Expenses, Total 59028 53803 53241 61766  Research & Development 4365 4522 - -  Depreciation / Amortization 6590 6136 - -  Interest Expense (Income) - Net Operating -97 -78 - -  Unusual Expense (Income) - -28 9918 667  Other Operating Expenses, Total -9453 -9690 1 2","Selling/General/Admin. Expenses, Total 59028 53803 53241 61766  Research & Development 4365 4522 - -  Depreciation / Amortization 6590 6136 - -  Interest Expense (Income) - Net Operating -97 -78 - -  Unusual Expense (Income) - -28 9918 667  Other Operating Expenses, Total -9453 -9690 1 2"
"Selling/General/Admin. Expenses, Total",59028,53803,53241,61766
Research & Development,4365,4522,-,-
Depreciation / Amortization,6590,6136,-,-
Interest Expense (Income) - Net Operating,-97,-78,-,-
Unusual Expense (Income),-,-28,9918,667
"Other Operating Expenses, Total",-9453,-9690,1,2
Operating Income,6891,2500,-5155,2026
"Interest Income (Expense), Net Non-Operating",-,4339,773,954
Gain (Loss) on Sale of Assets,-84,4940,-30,-64
"Other, Net",-711,-11355,351,17
Net Income Before Taxes,7686,8915,-4061,2933
Provision for Income Taxes,2639,3216,-966,1370
Net Income After Taxes,5047,5699,-3095,1563
Minority Interest,4303,4096,81,-50
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4800,5479,-3014,1513
Total Extraordinary Items,-,-,-,-
Net Income,4800,5479,-3014,1513
Total Adjustments to Net Income,-,-,1,-1
Income Available to Common Excluding Extraordinary Items,4800,5479,-3013,1512
Dilution Adjustment,-,-0.251,-,-
Diluted Net Income,4800,5479.25,-3013,1512
Diluted Weighted Average Shares,45.94,46.11,46.51,47.69
Diluted EPS Excluding Extraordinary Items,104.49,118.83,-64.78,31.71
DPS - Common Stock Primary Issue,-,83,32,32
Diluted Normalized EPS,102.08,49.09,79.82,45.28
