Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,20780,14295,8008.97,5352.98
"Revenue 20780 14295.92 8008.97 5352.98  Other Revenue, Total - - - -","Revenue 20780 14295.92 8008.97 5352.98  Other Revenue, Total - - - -","Revenue 20780 14295.92 8008.97 5352.98  Other Revenue, Total - - - -","Revenue 20780 14295.92 8008.97 5352.98  Other Revenue, Total - - - -","Revenue 20780 14295.92 8008.97 5352.98  Other Revenue, Total - - - -"
Revenue,20780,14295.92,8008.97,5352.98
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14602,9885.22,5693.36,3559.87
Gross Profit,6178,4410.7,2315.6,1793.11
Total Operating Expenses,18638,12927.87,7662.54,4653.88
"Selling/General/Admin. Expenses, Total 3990 3081.95 1989.02 1094.01  Research & Development - - - -  Depreciation / Amortization 272 - - -  Interest Expense (Income) - Net Operating -337 - - -  Unusual Expense (Income) - -39.29 -19.84 -  Other Operating Expenses, Total 111 - - -","Selling/General/Admin. Expenses, Total 3990 3081.95 1989.02 1094.01  Research & Development - - - -  Depreciation / Amortization 272 - - -  Interest Expense (Income) - Net Operating -337 - - -  Unusual Expense (Income) - -39.29 -19.84 -  Other Operating Expenses, Total 111 - - -","Selling/General/Admin. Expenses, Total 3990 3081.95 1989.02 1094.01  Research & Development - - - -  Depreciation / Amortization 272 - - -  Interest Expense (Income) - Net Operating -337 - - -  Unusual Expense (Income) - -39.29 -19.84 -  Other Operating Expenses, Total 111 - - -","Selling/General/Admin. Expenses, Total 3990 3081.95 1989.02 1094.01  Research & Development - - - -  Depreciation / Amortization 272 - - -  Interest Expense (Income) - Net Operating -337 - - -  Unusual Expense (Income) - -39.29 -19.84 -  Other Operating Expenses, Total 111 - - -","Selling/General/Admin. Expenses, Total 3990 3081.95 1989.02 1094.01  Research & Development - - - -  Depreciation / Amortization 272 - - -  Interest Expense (Income) - Net Operating -337 - - -  Unusual Expense (Income) - -39.29 -19.84 -  Other Operating Expenses, Total 111 - - -"
"Selling/General/Admin. Expenses, Total",3990,3081.95,1989.02,1094.01
Research & Development,-,-,-,-
Depreciation / Amortization,272,-,-,-
Interest Expense (Income) - Net Operating,-337,-,-,-
Unusual Expense (Income),-,-39.29,-19.84,-
"Other Operating Expenses, Total",111,-,-,-
Operating Income,2142,1368.05,346.43,699.1
"Interest Income (Expense), Net Non-Operating",-,-179.76,-91.97,-37.97
Gain (Loss) on Sale of Assets,86,-40.8,-2.71,-
"Other, Net",510,-111.81,-54.43,-21.44
Net Income Before Taxes,1546,1035.68,197.31,639.69
Provision for Income Taxes,508,245.73,73.87,204.22
Net Income After Taxes,1038,789.94,123.44,435.47
Minority Interest,82,3.59,11.08,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1018,793.53,134.52,435.47
Total Extraordinary Items,-,-,-,-
Net Income,1018,793.53,134.52,435.47
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,1018,793.53,134.52,435.47
Dilution Adjustment,-0.464,-,-,-
Diluted Net Income,1018.46,793.53,134.52,435.47
Diluted Weighted Average Shares,7.87,6.82,6.63,2.86
Diluted EPS Excluding Extraordinary Items,129.36,116.41,20.3,152.18
DPS - Common Stock Primary Issue,30,20,10,-
Diluted Normalized EPS,134.95,116.58,18.68,152.18
