Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,6190,2833,1731.8,1413.95
"Revenue 6190 2833.57 1731.8 1413.95  Other Revenue, Total - - - -","Revenue 6190 2833.57 1731.8 1413.95  Other Revenue, Total - - - -","Revenue 6190 2833.57 1731.8 1413.95  Other Revenue, Total - - - -","Revenue 6190 2833.57 1731.8 1413.95  Other Revenue, Total - - - -","Revenue 6190 2833.57 1731.8 1413.95  Other Revenue, Total - - - -"
Revenue,6190,2833.57,1731.8,1413.95
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3892,1690.54,1041.2,901.28
Gross Profit,2298,1143.03,690.6,512.67
Total Operating Expenses,5018,2382.77,1387.39,1159.91
"Selling/General/Admin. Expenses, Total 1029 671.94 339.56 258.05  Research & Development 18 - - -  Depreciation / Amortization 111 5.22 6.63 0.59  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 15.07 - -  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 1029 671.94 339.56 258.05  Research & Development 18 - - -  Depreciation / Amortization 111 5.22 6.63 0.59  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 15.07 - -  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 1029 671.94 339.56 258.05  Research & Development 18 - - -  Depreciation / Amortization 111 5.22 6.63 0.59  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 15.07 - -  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 1029 671.94 339.56 258.05  Research & Development 18 - - -  Depreciation / Amortization 111 5.22 6.63 0.59  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 15.07 - -  Other Operating Expenses, Total -25 - - -","Selling/General/Admin. Expenses, Total 1029 671.94 339.56 258.05  Research & Development 18 - - -  Depreciation / Amortization 111 5.22 6.63 0.59  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 15.07 - -  Other Operating Expenses, Total -25 - - -"
"Selling/General/Admin. Expenses, Total",1029,671.94,339.56,258.05
Research & Development,18,-,-,-
Depreciation / Amortization,111,5.22,6.63,0.59
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,15.07,-,-
"Other Operating Expenses, Total",-25,-,-,-
Operating Income,1172,450.8,344.42,254.04
"Interest Income (Expense), Net Non-Operating",-,-4.41,0.36,-5.1
Gain (Loss) on Sale of Assets,27,-,-,-
"Other, Net",-58,-0.1,0.3,0.11
Net Income Before Taxes,1203,446.29,345.08,249.05
Provision for Income Taxes,372,143.95,104,78.27
Net Income After Taxes,831,302.34,241.08,170.78
Minority Interest,513,-2.16,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,851,300.18,241.08,170.78
Total Extraordinary Items,-,-,-,-
Net Income,851,300.18,241.08,170.78
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,851,300.18,241.08,170.78
Dilution Adjustment,-0.664,-,-,-
Diluted Net Income,851.66,300.18,241.08,170.78
Diluted Weighted Average Shares,5.91,5.91,5.81,5.76
Diluted EPS Excluding Extraordinary Items,-,50.78,41.47,29.67
DPS - Common Stock Primary Issue,10,10,10,-
Diluted Normalized EPS,127.83,55.87,41.47,29.67
