Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,94518,67004,50803,37103.26
"Revenue 94518 67004 50803 37103.26  Other Revenue, Total - - - -","Revenue 94518 67004 50803 37103.26  Other Revenue, Total - - - -","Revenue 94518 67004 50803 37103.26  Other Revenue, Total - - - -","Revenue 94518 67004 50803 37103.26  Other Revenue, Total - - - -","Revenue 94518 67004 50803 37103.26  Other Revenue, Total - - - -"
Revenue,94518,67004,50803,37103.26
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",59712,44365,36083,23820.3
Gross Profit,34806,22639,14720,13282.97
Total Operating Expenses,68100,51194,41489,29430.26
"Selling/General/Admin. Expenses, Total 6665 5280 4449 4947.27  Research & Development 911 871 418 437.25  Depreciation / Amortization 1980 1521 1290 154.74  Interest Expense (Income) - Net Operating -49 -38 -44 -  Unusual Expense (Income) - 226.81 -76.51 70.7  Other Operating Expenses, Total -1119 -805 -707 -","Selling/General/Admin. Expenses, Total 6665 5280 4449 4947.27  Research & Development 911 871 418 437.25  Depreciation / Amortization 1980 1521 1290 154.74  Interest Expense (Income) - Net Operating -49 -38 -44 -  Unusual Expense (Income) - 226.81 -76.51 70.7  Other Operating Expenses, Total -1119 -805 -707 -","Selling/General/Admin. Expenses, Total 6665 5280 4449 4947.27  Research & Development 911 871 418 437.25  Depreciation / Amortization 1980 1521 1290 154.74  Interest Expense (Income) - Net Operating -49 -38 -44 -  Unusual Expense (Income) - 226.81 -76.51 70.7  Other Operating Expenses, Total -1119 -805 -707 -","Selling/General/Admin. Expenses, Total 6665 5280 4449 4947.27  Research & Development 911 871 418 437.25  Depreciation / Amortization 1980 1521 1290 154.74  Interest Expense (Income) - Net Operating -49 -38 -44 -  Unusual Expense (Income) - 226.81 -76.51 70.7  Other Operating Expenses, Total -1119 -805 -707 -","Selling/General/Admin. Expenses, Total 6665 5280 4449 4947.27  Research & Development 911 871 418 437.25  Depreciation / Amortization 1980 1521 1290 154.74  Interest Expense (Income) - Net Operating -49 -38 -44 -  Unusual Expense (Income) - 226.81 -76.51 70.7  Other Operating Expenses, Total -1119 -805 -707 -"
"Selling/General/Admin. Expenses, Total",6665,5280,4449,4947.27
Research & Development,911,871,418,437.25
Depreciation / Amortization,1980,1521,1290,154.74
Interest Expense (Income) - Net Operating,-49,-38,-44,-
Unusual Expense (Income),-,226.81,-76.51,70.7
"Other Operating Expenses, Total",-1119,-805,-707,-
Operating Income,26418,15810,9314,7673
"Interest Income (Expense), Net Non-Operating",-,1963.45,-587.04,-317.74
Gain (Loss) on Sale of Assets,14,813,456,57.42
"Other, Net",-3947,-3487,-85,91.8
Net Income Before Taxes,30351,18484,8943,7504.48
Provision for Income Taxes,7654,4661,2021,1990.6
Net Income After Taxes,22697,13823,6922,5513.89
Minority Interest,6487,4788,3693,-43.16
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,21384,12824,6470,5470.72
Total Extraordinary Items,-,-,-,-
Net Income,21384,12824,6470,5470.72
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,21384,12824,6470,5470.72
Dilution Adjustment,-,-0.365,-,-
Diluted Net Income,21384,12824.37,6470,5470.72
Diluted Weighted Average Shares,17.31,17.31,17.31,17.3
Diluted EPS Excluding Extraordinary Items,1235.1,740.72,373.78,316.21
DPS - Common Stock Primary Issue,135,65,30,30
Diluted Normalized EPS,1029.91,592.92,273.11,316.77
