Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,5354,5331,5309.8,7093.82
"Revenue 5354 5331.18 5309.8 7093.82  Other Revenue, Total - - - -","Revenue 5354 5331.18 5309.8 7093.82  Other Revenue, Total - - - -","Revenue 5354 5331.18 5309.8 7093.82  Other Revenue, Total - - - -","Revenue 5354 5331.18 5309.8 7093.82  Other Revenue, Total - - - -","Revenue 5354 5331.18 5309.8 7093.82  Other Revenue, Total - - - -"
Revenue,5354,5331.18,5309.8,7093.82
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3982,3983.22,4111.57,5609.89
Gross Profit,1372,1347.96,1198.23,1483.94
Total Operating Expenses,5268,5316.44,5646.51,8538.01
"Selling/General/Admin. Expenses, Total 1286 1254.76 1345 1757.58  Research & Development 22 - - -  Depreciation / Amortization 125 16.87 35.12 11.74  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 61.6 154.82 1158.8  Other Operating Expenses, Total -125 - - -","Selling/General/Admin. Expenses, Total 1286 1254.76 1345 1757.58  Research & Development 22 - - -  Depreciation / Amortization 125 16.87 35.12 11.74  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 61.6 154.82 1158.8  Other Operating Expenses, Total -125 - - -","Selling/General/Admin. Expenses, Total 1286 1254.76 1345 1757.58  Research & Development 22 - - -  Depreciation / Amortization 125 16.87 35.12 11.74  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 61.6 154.82 1158.8  Other Operating Expenses, Total -125 - - -","Selling/General/Admin. Expenses, Total 1286 1254.76 1345 1757.58  Research & Development 22 - - -  Depreciation / Amortization 125 16.87 35.12 11.74  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 61.6 154.82 1158.8  Other Operating Expenses, Total -125 - - -","Selling/General/Admin. Expenses, Total 1286 1254.76 1345 1757.58  Research & Development 22 - - -  Depreciation / Amortization 125 16.87 35.12 11.74  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 61.6 154.82 1158.8  Other Operating Expenses, Total -125 - - -"
"Selling/General/Admin. Expenses, Total",1286,1254.76,1345,1757.58
Research & Development,22,-,-,-
Depreciation / Amortization,125,16.87,35.12,11.74
Interest Expense (Income) - Net Operating,-22,-,-,-
Unusual Expense (Income),-,61.6,154.82,1158.8
"Other Operating Expenses, Total",-125,-,-,-
Operating Income,86,14.73,-336.71,-1444.18
"Interest Income (Expense), Net Non-Operating",-,2128.84,-54,-57.29
Gain (Loss) on Sale of Assets,40,-,49.06,33.1
"Other, Net",17,8.73,-1.13,-18.85
Net Income Before Taxes,29,2152.3,-342.77,-1487.23
Provision for Income Taxes,-11,14.22,-20.75,21.78
Net Income After Taxes,40,2138.09,-322.02,-1509
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,40,2138.09,-322.02,-1509
Total Extraordinary Items,-,-,-,-
Net Income,40,2138.09,-322.02,-1509
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,40,2138.09,-322.02,-1509
Dilution Adjustment,-,3.61,-,-
Diluted Net Income,40,2141.69,-322.02,-1509
Diluted Weighted Average Shares,18.35,20.37,16.23,16.23
Diluted EPS Excluding Extraordinary Items,2.18,105.14,-19.85,-93
DPS - Common Stock Primary Issue,2.5,5,-,-
Diluted Normalized EPS,0.511,108.14,-15.61,-47.91
