Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,72980,70932,73889,71220
"Revenue 72980 70932 73889 71220  Other Revenue, Total - - - -","Revenue 72980 70932 73889 71220  Other Revenue, Total - - - -","Revenue 72980 70932 73889 71220  Other Revenue, Total - - - -","Revenue 72980 70932 73889 71220  Other Revenue, Total - - - -","Revenue 72980 70932 73889 71220  Other Revenue, Total - - - -"
Revenue,72980,70932,73889,71220
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",60012,53540,51988,51255
Gross Profit,12968,17392,21901,19965
Total Operating Expenses,75927,68917,67876,68592
"Selling/General/Admin. Expenses, Total 15915 15377 15888 16041  Research & Development - 248 239 -  Depreciation / Amortization 7215 6905 6907 -  Interest Expense (Income) - Net Operating -102 -79 -80 -  Unusual Expense (Income) - 14 302 1295  Other Operating Expenses, Total -7355 -7074 -7066 1","Selling/General/Admin. Expenses, Total 15915 15377 15888 16041  Research & Development - 248 239 -  Depreciation / Amortization 7215 6905 6907 -  Interest Expense (Income) - Net Operating -102 -79 -80 -  Unusual Expense (Income) - 14 302 1295  Other Operating Expenses, Total -7355 -7074 -7066 1","Selling/General/Admin. Expenses, Total 15915 15377 15888 16041  Research & Development - 248 239 -  Depreciation / Amortization 7215 6905 6907 -  Interest Expense (Income) - Net Operating -102 -79 -80 -  Unusual Expense (Income) - 14 302 1295  Other Operating Expenses, Total -7355 -7074 -7066 1","Selling/General/Admin. Expenses, Total 15915 15377 15888 16041  Research & Development - 248 239 -  Depreciation / Amortization 7215 6905 6907 -  Interest Expense (Income) - Net Operating -102 -79 -80 -  Unusual Expense (Income) - 14 302 1295  Other Operating Expenses, Total -7355 -7074 -7066 1","Selling/General/Admin. Expenses, Total 15915 15377 15888 16041  Research & Development - 248 239 -  Depreciation / Amortization 7215 6905 6907 -  Interest Expense (Income) - Net Operating -102 -79 -80 -  Unusual Expense (Income) - 14 302 1295  Other Operating Expenses, Total -7355 -7074 -7066 1"
"Selling/General/Admin. Expenses, Total",15915,15377,15888,16041
Research & Development,-,248,239,-
Depreciation / Amortization,7215,6905,6907,-
Interest Expense (Income) - Net Operating,-102,-79,-80,-
Unusual Expense (Income),-,14,302,1295
"Other Operating Expenses, Total",-7355,-7074,-7066,1
Operating Income,-2947,2015,6013,2628
"Interest Income (Expense), Net Non-Operating",-,862,255,-197
Gain (Loss) on Sale of Assets,35,4,39,12
"Other, Net",-794,-1650,-288,461
Net Income Before Taxes,-2188,3661,6262,2904
Provision for Income Taxes,-151,1131,2224,1372
Net Income After Taxes,-2037,2530,4038,1532
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-2037,2530,4038,1532
Total Extraordinary Items,-,-,-,-
Net Income,-2037,2530,4038,1532
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,-2037,2530,4038,1531
Dilution Adjustment,-,-,-0.023,-
Diluted Net Income,-2037,2530,4038.02,1531
Diluted Weighted Average Shares,31.62,36.18,36.09,36.3
Diluted EPS Excluding Extraordinary Items,-64.43,69.93,111.9,42.17
DPS - Common Stock Primary Issue,40,60,60,60
Diluted Normalized EPS,-36.73,63.19,113.01,64.51
