Period Ending:,202230/11,202130/11,202030/11,201930/11
Total Revenue,14284,26685,15642.5,19838.42
"Revenue 14284 26685 15642.5 19838.42  Other Revenue, Total - - - -","Revenue 14284 26685 15642.5 19838.42  Other Revenue, Total - - - -","Revenue 14284 26685 15642.5 19838.42  Other Revenue, Total - - - -","Revenue 14284 26685 15642.5 19838.42  Other Revenue, Total - - - -","Revenue 14284 26685 15642.5 19838.42  Other Revenue, Total - - - -"
Revenue,14284,26685,15642.5,19838.42
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10195,19845,11348.69,14512.39
Gross Profit,4089,6840,4293.81,5326.03
Total Operating Expenses,12468,21745,11947.08,16470.19
"Selling/General/Admin. Expenses, Total 2190 1691 1752.77 1863.52  Research & Development - - - -  Depreciation / Amortization 985 828 - -  Interest Expense (Income) - Net Operating -577 -472 - -  Unusual Expense (Income) - -72.25 -1154.38 94.29  Other Operating Expenses, Total -325 -147 - -","Selling/General/Admin. Expenses, Total 2190 1691 1752.77 1863.52  Research & Development - - - -  Depreciation / Amortization 985 828 - -  Interest Expense (Income) - Net Operating -577 -472 - -  Unusual Expense (Income) - -72.25 -1154.38 94.29  Other Operating Expenses, Total -325 -147 - -","Selling/General/Admin. Expenses, Total 2190 1691 1752.77 1863.52  Research & Development - - - -  Depreciation / Amortization 985 828 - -  Interest Expense (Income) - Net Operating -577 -472 - -  Unusual Expense (Income) - -72.25 -1154.38 94.29  Other Operating Expenses, Total -325 -147 - -","Selling/General/Admin. Expenses, Total 2190 1691 1752.77 1863.52  Research & Development - - - -  Depreciation / Amortization 985 828 - -  Interest Expense (Income) - Net Operating -577 -472 - -  Unusual Expense (Income) - -72.25 -1154.38 94.29  Other Operating Expenses, Total -325 -147 - -","Selling/General/Admin. Expenses, Total 2190 1691 1752.77 1863.52  Research & Development - - - -  Depreciation / Amortization 985 828 - -  Interest Expense (Income) - Net Operating -577 -472 - -  Unusual Expense (Income) - -72.25 -1154.38 94.29  Other Operating Expenses, Total -325 -147 - -"
"Selling/General/Admin. Expenses, Total",2190,1691,1752.77,1863.52
Research & Development,-,-,-,-
Depreciation / Amortization,985,828,-,-
Interest Expense (Income) - Net Operating,-577,-472,-,-
Unusual Expense (Income),-,-72.25,-1154.38,94.29
"Other Operating Expenses, Total",-325,-147,-,-
Operating Income,1816,4940,3695.42,3368.22
"Interest Income (Expense), Net Non-Operating",-,-470.76,-416.89,-342.58
Gain (Loss) on Sale of Assets,-1,-,-,11.01
"Other, Net",474,562,-249.5,-223.72
Net Income Before Taxes,1343,4378,3029.03,2812.94
Provision for Income Taxes,167,1588,721.79,629.49
Net Income After Taxes,1176,2790,2307.25,2183.45
Minority Interest,102,101,5.89,-0.06
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1180,2795,2313.14,2183.39
Total Extraordinary Items,-,-,-,-
Net Income,1180,2795,2313.14,2183.39
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1180,2795,2313.14,2183.39
Dilution Adjustment,-,-,-,-
Diluted Net Income,1180,2795,2313.14,2183.39
Diluted Weighted Average Shares,14.02,14.02,14.02,14.03
Diluted EPS Excluding Extraordinary Items,84.15,199.31,164.95,155.57
DPS - Common Stock Primary Issue,30,27,24,21
Diluted Normalized EPS,52.03,192.27,102.25,160.18
