Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,1098664,936039,790817,893310
"Revenue 1098664 936039 790817 893310  Other Revenue, Total - - - -","Revenue 1098664 936039 790817 893310  Other Revenue, Total - - - -","Revenue 1098664 936039 790817 893310  Other Revenue, Total - - - -","Revenue 1098664 936039 790817 893310  Other Revenue, Total - - - -","Revenue 1098664 936039 790817 893310  Other Revenue, Total - - - -"
Revenue,1098664,936039,790817,893310
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",845442,676341,558638,637658
Gross Profit,253222,259698,232179,255652
Total Operating Expenses,1078883,886756,752173,860031
"Selling/General/Admin. Expenses, Total 231259 207723 188791 201261  Research & Development 27259 - - -  Depreciation / Amortization 75348 - - -  Interest Expense (Income) - Net Operating -3637 - - -  Unusual Expense (Income) - 1422 3838 19125  Other Operating Expenses, Total -96788 1270 906 1987","Selling/General/Admin. Expenses, Total 231259 207723 188791 201261  Research & Development 27259 - - -  Depreciation / Amortization 75348 - - -  Interest Expense (Income) - Net Operating -3637 - - -  Unusual Expense (Income) - 1422 3838 19125  Other Operating Expenses, Total -96788 1270 906 1987","Selling/General/Admin. Expenses, Total 231259 207723 188791 201261  Research & Development 27259 - - -  Depreciation / Amortization 75348 - - -  Interest Expense (Income) - Net Operating -3637 - - -  Unusual Expense (Income) - 1422 3838 19125  Other Operating Expenses, Total -96788 1270 906 1987","Selling/General/Admin. Expenses, Total 231259 207723 188791 201261  Research & Development 27259 - - -  Depreciation / Amortization 75348 - - -  Interest Expense (Income) - Net Operating -3637 - - -  Unusual Expense (Income) - 1422 3838 19125  Other Operating Expenses, Total -96788 1270 906 1987","Selling/General/Admin. Expenses, Total 231259 207723 188791 201261  Research & Development 27259 - - -  Depreciation / Amortization 75348 - - -  Interest Expense (Income) - Net Operating -3637 - - -  Unusual Expense (Income) - 1422 3838 19125  Other Operating Expenses, Total -96788 1270 906 1987"
"Selling/General/Admin. Expenses, Total",231259,207723,188791,201261
Research & Development,27259,-,-,-
Depreciation / Amortization,75348,-,-,-
Interest Expense (Income) - Net Operating,-3637,-,-,-
Unusual Expense (Income),-,1422,3838,19125
"Other Operating Expenses, Total",-96788,1270,906,1987
Operating Income,19781,49283,38644,33279
"Interest Income (Expense), Net Non-Operating",-,-4518,-8873,-5984
Gain (Loss) on Sale of Assets,-656,-,-,-
"Other, Net",-2102,-,-,-
Net Income Before Taxes,22539,44765,29771,27295
Provision for Income Taxes,10083,14779,6761,14124
Net Income After Taxes,12456,29986,23010,13171
Minority Interest,17663,-516,-414,-1099
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9415,29470,22596,12072
Total Extraordinary Items,-,-,-,-
Net Income,9415,29470,22596,12072
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,9415,29470,22596,12072
Dilution Adjustment,-,-,-,-
Diluted Net Income,9415,29470,22596,12072
Diluted Weighted Average Shares,263,263,263,263.01
Diluted EPS Excluding Extraordinary Items,35.8,112.05,85.92,45.9
DPS - Common Stock Primary Issue,35,55,35,55
Diluted Normalized EPS,54.35,115.68,97.19,80.99
