Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,27509,24681,25082.28,28036.24
"Revenue 27509 24681 25082.28 28036.24  Other Revenue, Total - - - -","Revenue 27509 24681 25082.28 28036.24  Other Revenue, Total - - - -","Revenue 27509 24681 25082.28 28036.24  Other Revenue, Total - - - -","Revenue 27509 24681 25082.28 28036.24  Other Revenue, Total - - - -","Revenue 27509 24681 25082.28 28036.24  Other Revenue, Total - - - -"
Revenue,27509,24681,25082.28,28036.24
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15518,14277.82,15914.1,16531.7
Gross Profit,11991,10403.18,9168.18,11504.54
Total Operating Expenses,24766,23069.5,23932.8,22968.39
"Selling/General/Admin. Expenses, Total 8060 7777.22 6981.41 4990.8  Research & Development 74 - - 18.17  Depreciation / Amortization 1906 1003.48 1019.48 1059.09  Interest Expense (Income) - Net Operating -56 - - -  Unusual Expense (Income) - 10.98 17.81 368.63  Other Operating Expenses, Total -736 - - -","Selling/General/Admin. Expenses, Total 8060 7777.22 6981.41 4990.8  Research & Development 74 - - 18.17  Depreciation / Amortization 1906 1003.48 1019.48 1059.09  Interest Expense (Income) - Net Operating -56 - - -  Unusual Expense (Income) - 10.98 17.81 368.63  Other Operating Expenses, Total -736 - - -","Selling/General/Admin. Expenses, Total 8060 7777.22 6981.41 4990.8  Research & Development 74 - - 18.17  Depreciation / Amortization 1906 1003.48 1019.48 1059.09  Interest Expense (Income) - Net Operating -56 - - -  Unusual Expense (Income) - 10.98 17.81 368.63  Other Operating Expenses, Total -736 - - -","Selling/General/Admin. Expenses, Total 8060 7777.22 6981.41 4990.8  Research & Development 74 - - 18.17  Depreciation / Amortization 1906 1003.48 1019.48 1059.09  Interest Expense (Income) - Net Operating -56 - - -  Unusual Expense (Income) - 10.98 17.81 368.63  Other Operating Expenses, Total -736 - - -","Selling/General/Admin. Expenses, Total 8060 7777.22 6981.41 4990.8  Research & Development 74 - - 18.17  Depreciation / Amortization 1906 1003.48 1019.48 1059.09  Interest Expense (Income) - Net Operating -56 - - -  Unusual Expense (Income) - 10.98 17.81 368.63  Other Operating Expenses, Total -736 - - -"
"Selling/General/Admin. Expenses, Total",8060,7777.22,6981.41,4990.8
Research & Development,74,-,-,18.17
Depreciation / Amortization,1906,1003.48,1019.48,1059.09
Interest Expense (Income) - Net Operating,-56,-,-,-
Unusual Expense (Income),-,10.98,17.81,368.63
"Other Operating Expenses, Total",-736,-,-,-
Operating Income,2743,1611.5,1149.47,5067.85
"Interest Income (Expense), Net Non-Operating",-,11.85,-62.12,-199.74
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-390,82.5,59.85,5.86
Net Income Before Taxes,3133,1705.84,1147.2,4873.96
Provision for Income Taxes,886,576.16,382.5,1167.21
Net Income After Taxes,2247,1129.68,764.7,3706.75
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2247,1129.68,764.7,3706.75
Total Extraordinary Items,-,-,-,-
Net Income,2247,1129.68,764.7,3706.75
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,2247,1129.68,764.7,3706.75
Dilution Adjustment,-,-,-,-
Diluted Net Income,2247,1129.68,764.7,3706.75
Diluted Weighted Average Shares,92.89,93.86,87.63,60.88
Diluted EPS Excluding Extraordinary Items,24.19,12.04,8.73,60.89
DPS - Common Stock Primary Issue,7,5,3,-
Diluted Normalized EPS,22.26,12.97,9.76,66.81
