Period Ending:,202328/02,202231/07,202231/01,202131/07
Total Revenue,4027,3182,6238.12,5665.97
"Revenue 4027 3182 - 5665.97  Other Revenue, Total 0.001 0.001 0.002 -","Revenue 4027 3182 - 5665.97  Other Revenue, Total 0.001 0.001 0.002 -","Revenue 4027 3182 - 5665.97  Other Revenue, Total 0.001 0.001 0.002 -","Revenue 4027 3182 - 5665.97  Other Revenue, Total 0.001 0.001 0.002 -","Revenue 4027 3182 - 5665.97  Other Revenue, Total 0.001 0.001 0.002 -"
Revenue,4027,3182,-,5665.97
"Other Revenue, Total",0.001,0.001,0.002,-
"Cost of Revenue, Total",1912,1589,-,2746.03
Gross Profit,2115,1593,-,2919.94
Total Operating Expenses,1982,1657,-,2853.11
"Selling/General/Admin. Expenses, Total 18 16 - 107.07  Research & Development - - - -  Depreciation / Amortization 978 802 - -  Interest Expense (Income) - Net Operating -206 -133 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1970.06 -2658.57 - 0.01","Selling/General/Admin. Expenses, Total 18 16 - 107.07  Research & Development - - - -  Depreciation / Amortization 978 802 - -  Interest Expense (Income) - Net Operating -206 -133 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1970.06 -2658.57 - 0.01","Selling/General/Admin. Expenses, Total 18 16 - 107.07  Research & Development - - - -  Depreciation / Amortization 978 802 - -  Interest Expense (Income) - Net Operating -206 -133 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1970.06 -2658.57 - 0.01","Selling/General/Admin. Expenses, Total 18 16 - 107.07  Research & Development - - - -  Depreciation / Amortization 978 802 - -  Interest Expense (Income) - Net Operating -206 -133 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1970.06 -2658.57 - 0.01","Selling/General/Admin. Expenses, Total 18 16 - 107.07  Research & Development - - - -  Depreciation / Amortization 978 802 - -  Interest Expense (Income) - Net Operating -206 -133 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1970.06 -2658.57 - 0.01"
"Selling/General/Admin. Expenses, Total",18,16,-,107.07
Research & Development,-,-,-,-
Depreciation / Amortization,978,802,-,-
Interest Expense (Income) - Net Operating,-206,-133,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-1970.06,-2658.57,-,0.01
Operating Income,2045,1525,-,2812.87
"Interest Income (Expense), Net Non-Operating",-,-,-,-240.32
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",588.03,407.81,-,-33.01
Net Income Before Taxes,1807,1389,-,2539.53
Provision for Income Taxes,1,0.772,-,1.9
Net Income After Taxes,1806,1389,-,2537.63
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1806,1389,-,2537.63
Total Extraordinary Items,-,-,-,-
Net Income,1806,1389,-,2537.63
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,1806,1389,-,2537.63
Dilution Adjustment,-,-,-,-
Diluted Net Income,1806,1389,-,2537.63
Diluted Weighted Average Shares,0.647,0.6,-,0.57
Diluted EPS Excluding Extraordinary Items,4725.1,4670.11,-,4487.96
DPS - Common Stock Primary Issue,5954,-,-,4228
Diluted Normalized EPS,2973.83,2919.62,-,4487.96
