Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,11760,8702,9143,12207.75
"Revenue 11760 8702 9143 12207.75  Other Revenue, Total - - - -","Revenue 11760 8702 9143 12207.75  Other Revenue, Total - - - -","Revenue 11760 8702 9143 12207.75  Other Revenue, Total - - - -","Revenue 11760 8702 9143 12207.75  Other Revenue, Total - - - -","Revenue 11760 8702 9143 12207.75  Other Revenue, Total - - - -"
Revenue,11760,8702,9143,12207.75
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10373,7897,8741,10496.02
Gross Profit,1387,805,402,1711.73
Total Operating Expenses,11598,8969,9975,11767.79
"Selling/General/Admin. Expenses, Total 1225 1072 1234 535.65  Research & Development 648 610 643 726.44  Depreciation / Amortization 796 785 812 -  Interest Expense (Income) - Net Operating -108 -109 -98 -  Unusual Expense (Income) - 24.59 128.72 9.69  Other Operating Expenses, Total -1336 -1286 -1357 -","Selling/General/Admin. Expenses, Total 1225 1072 1234 535.65  Research & Development 648 610 643 726.44  Depreciation / Amortization 796 785 812 -  Interest Expense (Income) - Net Operating -108 -109 -98 -  Unusual Expense (Income) - 24.59 128.72 9.69  Other Operating Expenses, Total -1336 -1286 -1357 -","Selling/General/Admin. Expenses, Total 1225 1072 1234 535.65  Research & Development 648 610 643 726.44  Depreciation / Amortization 796 785 812 -  Interest Expense (Income) - Net Operating -108 -109 -98 -  Unusual Expense (Income) - 24.59 128.72 9.69  Other Operating Expenses, Total -1336 -1286 -1357 -","Selling/General/Admin. Expenses, Total 1225 1072 1234 535.65  Research & Development 648 610 643 726.44  Depreciation / Amortization 796 785 812 -  Interest Expense (Income) - Net Operating -108 -109 -98 -  Unusual Expense (Income) - 24.59 128.72 9.69  Other Operating Expenses, Total -1336 -1286 -1357 -","Selling/General/Admin. Expenses, Total 1225 1072 1234 535.65  Research & Development 648 610 643 726.44  Depreciation / Amortization 796 785 812 -  Interest Expense (Income) - Net Operating -108 -109 -98 -  Unusual Expense (Income) - 24.59 128.72 9.69  Other Operating Expenses, Total -1336 -1286 -1357 -"
"Selling/General/Admin. Expenses, Total",1225,1072,1234,535.65
Research & Development,648,610,643,726.44
Depreciation / Amortization,796,785,812,-
Interest Expense (Income) - Net Operating,-108,-109,-98,-
Unusual Expense (Income),-,24.59,128.72,9.69
"Other Operating Expenses, Total",-1336,-1286,-1357,-
Operating Income,162,-267,-832,439.96
"Interest Income (Expense), Net Non-Operating",-,-100.55,-89.02,-71.34
Gain (Loss) on Sale of Assets,40,83,-,0.3
"Other, Net",-67,-238,-114,31.83
Net Income Before Taxes,189,-112,-718,400.75
Provision for Income Taxes,-57,10,130,117.17
Net Income After Taxes,246,-122,-848,283.59
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,246,-122,-848,283.59
Total Extraordinary Items,-,-,-,-
Net Income,246,-122,-848,283.59
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,246,-122,-848,283.58
Dilution Adjustment,-,-,-,-
Diluted Net Income,246,-122,-848,283.58
Diluted Weighted Average Shares,2.1,2.1,2.1,2.1
Diluted EPS Excluding Extraordinary Items,117.38,-58.21,-404.61,135.31
DPS - Common Stock Primary Issue,-,-,-,25
Diluted Normalized EPS,44.43,-50.99,-175.94,138.48
