Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,17157,17558.48,18639.4,19084.24
"Revenue 17157 17558.48 18639.4 19084.24  Other Revenue, Total - - - -","Revenue 17157 17558.48 18639.4 19084.24  Other Revenue, Total - - - -","Revenue 17157 17558.48 18639.4 19084.24  Other Revenue, Total - - - -","Revenue 17157 17558.48 18639.4 19084.24  Other Revenue, Total - - - -","Revenue 17157 17558.48 18639.4 19084.24  Other Revenue, Total - - - -"
Revenue,17157,17558.48,18639.4,19084.24
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14569,14773.98,15633.01,16054.3
Gross Profit,2588,2784.51,3006.39,3029.94
Total Operating Expenses,16620,16774.26,17724.72,17935.9
"Selling/General/Admin. Expenses, Total 1642 1812.27 1898.58 1816.07  Research & Development 338 169.1 79.02 50.17  Depreciation / Amortization 236 15.02 16.29 15.17  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 3.89 97.82 0.18  Other Operating Expenses, Total -162 - - -","Selling/General/Admin. Expenses, Total 1642 1812.27 1898.58 1816.07  Research & Development 338 169.1 79.02 50.17  Depreciation / Amortization 236 15.02 16.29 15.17  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 3.89 97.82 0.18  Other Operating Expenses, Total -162 - - -","Selling/General/Admin. Expenses, Total 1642 1812.27 1898.58 1816.07  Research & Development 338 169.1 79.02 50.17  Depreciation / Amortization 236 15.02 16.29 15.17  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 3.89 97.82 0.18  Other Operating Expenses, Total -162 - - -","Selling/General/Admin. Expenses, Total 1642 1812.27 1898.58 1816.07  Research & Development 338 169.1 79.02 50.17  Depreciation / Amortization 236 15.02 16.29 15.17  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 3.89 97.82 0.18  Other Operating Expenses, Total -162 - - -","Selling/General/Admin. Expenses, Total 1642 1812.27 1898.58 1816.07  Research & Development 338 169.1 79.02 50.17  Depreciation / Amortization 236 15.02 16.29 15.17  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 3.89 97.82 0.18  Other Operating Expenses, Total -162 - - -"
"Selling/General/Admin. Expenses, Total",1642,1812.27,1898.58,1816.07
Research & Development,338,169.1,79.02,50.17
Depreciation / Amortization,236,15.02,16.29,15.17
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,3.89,97.82,0.18
"Other Operating Expenses, Total",-162,-,-,-
Operating Income,537,784.23,914.68,1148.34
"Interest Income (Expense), Net Non-Operating",-,64.35,58.15,67.89
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-271,130.72,108.62,109.73
Net Income Before Taxes,808,979.29,1081.45,1325.95
Provision for Income Taxes,252,305.54,339.67,418.02
Net Income After Taxes,556,673.75,741.78,907.93
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,556,673.75,741.78,907.93
Total Extraordinary Items,-,-,-,-
Net Income,556,673.75,741.78,907.93
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,556,673.75,741.78,907.93
Dilution Adjustment,-,-,-,-
Diluted Net Income,556,673.75,741.78,907.93
Diluted Weighted Average Shares,3.57,3.58,3.63,3.63
Diluted EPS Excluding Extraordinary Items,155.69,188.2,204.49,249.87
DPS - Common Stock Primary Issue,-,100,100,100
Diluted Normalized EPS,141.41,188.95,222.99,249.9
