Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,124827,105954,116596,109904
"Revenue - 105954 116596 109904  Other Revenue, Total - - - -","Revenue - 105954 116596 109904  Other Revenue, Total - - - -","Revenue - 105954 116596 109904  Other Revenue, Total - - - -","Revenue - 105954 116596 109904  Other Revenue, Total - - - -","Revenue - 105954 116596 109904  Other Revenue, Total - - - -"
Revenue,-,105954,116596,109904
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",95477,80615,90582,83786
Gross Profit,29350,25339,26014,26118
Total Operating Expenses,118149,101920,111924,106089
"Selling/General/Admin. Expenses, Total 22672 21166 21341 21777  Research & Development - - - -  Depreciation / Amortization 2930 - - -  Interest Expense (Income) - Net Operating -152 - - -  Unusual Expense (Income) - 138 1 525  Other Operating Expenses, Total -2778 1 - 1","Selling/General/Admin. Expenses, Total 22672 21166 21341 21777  Research & Development - - - -  Depreciation / Amortization 2930 - - -  Interest Expense (Income) - Net Operating -152 - - -  Unusual Expense (Income) - 138 1 525  Other Operating Expenses, Total -2778 1 - 1","Selling/General/Admin. Expenses, Total 22672 21166 21341 21777  Research & Development - - - -  Depreciation / Amortization 2930 - - -  Interest Expense (Income) - Net Operating -152 - - -  Unusual Expense (Income) - 138 1 525  Other Operating Expenses, Total -2778 1 - 1","Selling/General/Admin. Expenses, Total 22672 21166 21341 21777  Research & Development - - - -  Depreciation / Amortization 2930 - - -  Interest Expense (Income) - Net Operating -152 - - -  Unusual Expense (Income) - 138 1 525  Other Operating Expenses, Total -2778 1 - 1","Selling/General/Admin. Expenses, Total 22672 21166 21341 21777  Research & Development - - - -  Depreciation / Amortization 2930 - - -  Interest Expense (Income) - Net Operating -152 - - -  Unusual Expense (Income) - 138 1 525  Other Operating Expenses, Total -2778 1 - 1"
"Selling/General/Admin. Expenses, Total",22672,21166,21341,21777
Research & Development,-,-,-,-
Depreciation / Amortization,2930,-,-,-
Interest Expense (Income) - Net Operating,-152,-,-,-
Unusual Expense (Income),-,138,1,525
"Other Operating Expenses, Total",-2778,1,-,1
Operating Income,6678,4034,4672,3815
"Interest Income (Expense), Net Non-Operating",-,238,174,334
Gain (Loss) on Sale of Assets,46,-,-37,-64
"Other, Net",-246,109,-271,-71
Net Income Before Taxes,6878,4381,4538,4014
Provision for Income Taxes,2054,1304,1188,1275
Net Income After Taxes,4824,3077,3350,2739
Minority Interest,1355,1277,-176,34
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4727,2918,3174,2773
Total Extraordinary Items,-,-,-,-
Net Income,4727,2918,3174,2773
Total Adjustments to Net Income,-,-1,-,-
Income Available to Common Excluding Extraordinary Items,4727,2917,3174,2773
Dilution Adjustment,-,-,-,-
Diluted Net Income,4727,2917,3174,2773
Diluted Weighted Average Shares,12.21,12.2,12.19,12.45
Diluted EPS Excluding Extraordinary Items,387.26,239.12,260.39,222.77
DPS - Common Stock Primary Issue,90,70,70,60
Diluted Normalized EPS,-,247.06,262.69,255.06
