Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,22079,15682,11777.58,11615.51
"Revenue 22079 15682.55 11777.58 11615.51  Other Revenue, Total - - - -","Revenue 22079 15682.55 11777.58 11615.51  Other Revenue, Total - - - -","Revenue 22079 15682.55 11777.58 11615.51  Other Revenue, Total - - - -","Revenue 22079 15682.55 11777.58 11615.51  Other Revenue, Total - - - -","Revenue 22079 15682.55 11777.58 11615.51  Other Revenue, Total - - - -"
Revenue,22079,15682.55,11777.58,11615.51
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",18721,13208.08,9652.94,9098.83
Gross Profit,3358,2474.47,2124.64,2516.68
Total Operating Expenses,21071,15196.82,11422.81,11132.96
"Selling/General/Admin. Expenses, Total 2350 2013.09 1803.03 2045.26  Research & Development - - - -  Depreciation / Amortization 57 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -24.35 -33.16 -11.13  Other Operating Expenses, Total -30 - - -","Selling/General/Admin. Expenses, Total 2350 2013.09 1803.03 2045.26  Research & Development - - - -  Depreciation / Amortization 57 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -24.35 -33.16 -11.13  Other Operating Expenses, Total -30 - - -","Selling/General/Admin. Expenses, Total 2350 2013.09 1803.03 2045.26  Research & Development - - - -  Depreciation / Amortization 57 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -24.35 -33.16 -11.13  Other Operating Expenses, Total -30 - - -","Selling/General/Admin. Expenses, Total 2350 2013.09 1803.03 2045.26  Research & Development - - - -  Depreciation / Amortization 57 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -24.35 -33.16 -11.13  Other Operating Expenses, Total -30 - - -","Selling/General/Admin. Expenses, Total 2350 2013.09 1803.03 2045.26  Research & Development - - - -  Depreciation / Amortization 57 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -24.35 -33.16 -11.13  Other Operating Expenses, Total -30 - - -"
"Selling/General/Admin. Expenses, Total",2350,2013.09,1803.03,2045.26
Research & Development,-,-,-,-
Depreciation / Amortization,57,-,-,-
Interest Expense (Income) - Net Operating,-27,-,-,-
Unusual Expense (Income),-,-24.35,-33.16,-11.13
"Other Operating Expenses, Total",-30,-,-,-
Operating Income,1008,485.73,354.78,482.55
"Interest Income (Expense), Net Non-Operating",-,-29.87,-18.27,-11.16
Gain (Loss) on Sale of Assets,-,-,-1.42,-1.61
"Other, Net",-226,171.3,124.89,103.87
Net Income Before Taxes,1234,627.16,459.97,573.64
Provision for Income Taxes,361,194.76,138.49,109.56
Net Income After Taxes,873,432.41,321.48,464.08
Minority Interest,46,4.23,-8.09,-14.87
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,855,436.64,313.39,449.22
Total Extraordinary Items,-,-,-,-
Net Income,855,436.64,313.39,449.22
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,855,436.64,313.38,449.21
Dilution Adjustment,-,-,-,-
Diluted Net Income,855,436.64,313.38,449.21
Diluted Weighted Average Shares,11.61,11.61,11.74,11.89
Diluted EPS Excluding Extraordinary Items,73.65,37.61,26.69,37.77
DPS - Common Stock Primary Issue,8,5,5,5
Diluted Normalized EPS,64.88,36.17,24.8,37.12
