Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,16190,15356.43,14094.2,14627.96
"Revenue 16190 15356.43 14094.2 14627.96  Other Revenue, Total - - - -","Revenue 16190 15356.43 14094.2 14627.96  Other Revenue, Total - - - -","Revenue 16190 15356.43 14094.2 14627.96  Other Revenue, Total - - - -","Revenue 16190 15356.43 14094.2 14627.96  Other Revenue, Total - - - -","Revenue 16190 15356.43 14094.2 14627.96  Other Revenue, Total - - - -"
Revenue,16190,15356.43,14094.2,14627.96
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12672,12386.27,11806.25,12117.16
Gross Profit,3518,2970.16,2287.96,2510.8
Total Operating Expenses,15422,14804.53,13974.75,13991.16
"Selling/General/Admin. Expenses, Total 2750 2450.74 1867.13 1900.77  Research & Development - - - -  Depreciation / Amortization 94 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - -32.48 301.37 -26.77  Other Operating Expenses, Total -84 - - -","Selling/General/Admin. Expenses, Total 2750 2450.74 1867.13 1900.77  Research & Development - - - -  Depreciation / Amortization 94 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - -32.48 301.37 -26.77  Other Operating Expenses, Total -84 - - -","Selling/General/Admin. Expenses, Total 2750 2450.74 1867.13 1900.77  Research & Development - - - -  Depreciation / Amortization 94 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - -32.48 301.37 -26.77  Other Operating Expenses, Total -84 - - -","Selling/General/Admin. Expenses, Total 2750 2450.74 1867.13 1900.77  Research & Development - - - -  Depreciation / Amortization 94 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - -32.48 301.37 -26.77  Other Operating Expenses, Total -84 - - -","Selling/General/Admin. Expenses, Total 2750 2450.74 1867.13 1900.77  Research & Development - - - -  Depreciation / Amortization 94 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - -32.48 301.37 -26.77  Other Operating Expenses, Total -84 - - -"
"Selling/General/Admin. Expenses, Total",2750,2450.74,1867.13,1900.77
Research & Development,-,-,-,-
Depreciation / Amortization,94,-,-,-
Interest Expense (Income) - Net Operating,-10,-,-,-
Unusual Expense (Income),-,-32.48,301.37,-26.77
"Other Operating Expenses, Total",-84,-,-,-
Operating Income,768,551.9,119.46,636.8
"Interest Income (Expense), Net Non-Operating",-,-16.03,-179.99,65.85
Gain (Loss) on Sale of Assets,-60,6.73,-,-1.39
"Other, Net",-306,163.26,-4,44.31
Net Income Before Taxes,1134,705.87,-64.53,745.57
Provision for Income Taxes,539,401.74,228.44,244.75
Net Income After Taxes,595,304.13,-292.96,500.82
Minority Interest,24,-5.43,82.48,-7
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,581,298.7,-210.48,493.81
Total Extraordinary Items,-,-,-,-
Net Income,581,298.7,-210.48,493.81
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,581,298.7,-210.48,493.81
Dilution Adjustment,-,-,-,-
Diluted Net Income,581,298.7,-210.48,493.81
Diluted Weighted Average Shares,15.06,15.06,15.06,14.95
Diluted EPS Excluding Extraordinary Items,38.57,19.83,-13.98,33.04
DPS - Common Stock Primary Issue,11,6,2,5
Diluted Normalized EPS,52.26,21.46,-0.05,31.9
