Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,105596,57446,60097,59127
"Revenue 105596 57446 60097 59127  Other Revenue, Total - - - -","Revenue 105596 57446 60097 59127  Other Revenue, Total - - - -","Revenue 105596 57446 60097 59127  Other Revenue, Total - - - -","Revenue 105596 57446 60097 59127  Other Revenue, Total - - - -","Revenue 105596 57446 60097 59127  Other Revenue, Total - - - -"
Revenue,105596,57446,60097,59127
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",77653,32819,34906,34741
Gross Profit,27943,24627,25191,24386
Total Operating Expenses,98259,51024,54156,54248
"Selling/General/Admin. Expenses, Total 20606 18205 19216 19182  Research & Development - 155 132 88  Depreciation / Amortization 987 877 898 -  Interest Expense (Income) - Net Operating -16 -10 -12 -  Unusual Expense (Income) - -366 54 257  Other Operating Expenses, Total -971 -1022 -984 -20","Selling/General/Admin. Expenses, Total 20606 18205 19216 19182  Research & Development - 155 132 88  Depreciation / Amortization 987 877 898 -  Interest Expense (Income) - Net Operating -16 -10 -12 -  Unusual Expense (Income) - -366 54 257  Other Operating Expenses, Total -971 -1022 -984 -20","Selling/General/Admin. Expenses, Total 20606 18205 19216 19182  Research & Development - 155 132 88  Depreciation / Amortization 987 877 898 -  Interest Expense (Income) - Net Operating -16 -10 -12 -  Unusual Expense (Income) - -366 54 257  Other Operating Expenses, Total -971 -1022 -984 -20","Selling/General/Admin. Expenses, Total 20606 18205 19216 19182  Research & Development - 155 132 88  Depreciation / Amortization 987 877 898 -  Interest Expense (Income) - Net Operating -16 -10 -12 -  Unusual Expense (Income) - -366 54 257  Other Operating Expenses, Total -971 -1022 -984 -20","Selling/General/Admin. Expenses, Total 20606 18205 19216 19182  Research & Development - 155 132 88  Depreciation / Amortization 987 877 898 -  Interest Expense (Income) - Net Operating -16 -10 -12 -  Unusual Expense (Income) - -366 54 257  Other Operating Expenses, Total -971 -1022 -984 -20"
"Selling/General/Admin. Expenses, Total",20606,18205,19216,19182
Research & Development,-,155,132,88
Depreciation / Amortization,987,877,898,-
Interest Expense (Income) - Net Operating,-16,-10,-12,-
Unusual Expense (Income),-,-366,54,257
"Other Operating Expenses, Total",-971,-1022,-984,-20
Operating Income,7337,6422,5941,4879
"Interest Income (Expense), Net Non-Operating",-,227,109,208
Gain (Loss) on Sale of Assets,-168,2582,-12,2001
"Other, Net",698,-5323,-114,51
Net Income Before Taxes,6807,9163,6067,7139
Provision for Income Taxes,2327,3281,1211,2153
Net Income After Taxes,4480,5882,4856,4986
Minority Interest,330,35,33,4
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4424,5880,4853,4990
Total Extraordinary Items,-,-,-,-
Net Income,4424,5880,4853,4990
Total Adjustments to Net Income,-,-,-,1
Income Available to Common Excluding Extraordinary Items,4424,5880,4853,4991
Dilution Adjustment,-,-,-,-
Diluted Net Income,4424,5880,4853,4991
Diluted Weighted Average Shares,40.21,40.18,40.16,40.14
Diluted EPS Excluding Extraordinary Items,110.03,146.34,120.84,124.33
DPS - Common Stock Primary Issue,-,35,25,25
Diluted Normalized EPS,112.66,104.03,95.37,104.67
