Period Ending:,202131/08,202031/08,201931/08,201831/08
Total Revenue,2788.41,3258.47,3992.16,4069.74
"Revenue 2788.41 3258.47 3992.16 4069.74  Other Revenue, Total - - - -","Revenue 2788.41 3258.47 3992.16 4069.74  Other Revenue, Total - - - -","Revenue 2788.41 3258.47 3992.16 4069.74  Other Revenue, Total - - - -","Revenue 2788.41 3258.47 3992.16 4069.74  Other Revenue, Total - - - -","Revenue 2788.41 3258.47 3992.16 4069.74  Other Revenue, Total - - - -"
Revenue,2788.41,3258.47,3992.16,4069.74
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",783.37,959.11,1096.14,1147.94
Gross Profit,2005.04,2299.35,2896.02,2921.8
Total Operating Expenses,2881.88,3559.45,3969.49,4051.08
"Selling/General/Admin. Expenses, Total 2026.69 2554.26 2841.94 2864.69  Research & Development - - - -  Depreciation / Amortization 29.41 37.4 33.5 38.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 42.41 8.94 0.18 2.64  Other Operating Expenses, Total - -0.27 -2.27 -3.08","Selling/General/Admin. Expenses, Total 2026.69 2554.26 2841.94 2864.69  Research & Development - - - -  Depreciation / Amortization 29.41 37.4 33.5 38.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 42.41 8.94 0.18 2.64  Other Operating Expenses, Total - -0.27 -2.27 -3.08","Selling/General/Admin. Expenses, Total 2026.69 2554.26 2841.94 2864.69  Research & Development - - - -  Depreciation / Amortization 29.41 37.4 33.5 38.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 42.41 8.94 0.18 2.64  Other Operating Expenses, Total - -0.27 -2.27 -3.08","Selling/General/Admin. Expenses, Total 2026.69 2554.26 2841.94 2864.69  Research & Development - - - -  Depreciation / Amortization 29.41 37.4 33.5 38.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 42.41 8.94 0.18 2.64  Other Operating Expenses, Total - -0.27 -2.27 -3.08","Selling/General/Admin. Expenses, Total 2026.69 2554.26 2841.94 2864.69  Research & Development - - - -  Depreciation / Amortization 29.41 37.4 33.5 38.89  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) 42.41 8.94 0.18 2.64  Other Operating Expenses, Total - -0.27 -2.27 -3.08"
"Selling/General/Admin. Expenses, Total",2026.69,2554.26,2841.94,2864.69
Research & Development,-,-,-,-
Depreciation / Amortization,29.41,37.4,33.5,38.89
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),42.41,8.94,0.18,2.64
"Other Operating Expenses, Total",-,-0.27,-2.27,-3.08
Operating Income,-93.47,-300.98,22.67,18.66
"Interest Income (Expense), Net Non-Operating",0.28,-2.92,-3.1,-4.05
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",0.76,13.56,25.7,4.64
Net Income Before Taxes,-92.43,-290.35,45.26,19.24
Provision for Income Taxes,-5.56,41.95,23.03,17.4
Net Income After Taxes,-86.87,-332.29,22.24,1.84
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-86.87,-332.29,22.24,1.84
Total Extraordinary Items,-,-,-,-
Net Income,-86.87,-332.29,22.24,1.84
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,-86.87,-332.3,22.23,1.84
Dilution Adjustment,-,-,-,-
Diluted Net Income,-86.87,-332.3,22.23,1.84
Diluted Weighted Average Shares,1.86,1.84,1.84,1.84
Diluted EPS Excluding Extraordinary Items,-46.61,-180.27,12.06,1
DPS - Common Stock Primary Issue,-,-,3,2
Diluted Normalized EPS,-31.82,-177.12,12.11,1.93
