Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,30178,20919.02,23418.85,19015.98
"Revenue 29857 20919.02 23418.85 19015.98  Other Revenue, Total 321 - - -","Revenue 29857 20919.02 23418.85 19015.98  Other Revenue, Total 321 - - -","Revenue 29857 20919.02 23418.85 19015.98  Other Revenue, Total 321 - - -","Revenue 29857 20919.02 23418.85 19015.98  Other Revenue, Total 321 - - -","Revenue 29857 20919.02 23418.85 19015.98  Other Revenue, Total 321 - - -"
Revenue,29857,20919.02,23418.85,19015.98
"Other Revenue, Total",321,-,-,-
"Cost of Revenue, Total",27007,17989.75,20956.4,16138.86
Gross Profit,3171,2929.28,2462.45,2877.12
Total Operating Expenses,28259,19252.95,22075.9,17138.52
"Selling/General/Admin. Expenses, Total 1238 1118.5 1103.74 983.64  Research & Development 9 131 - -  Depreciation / Amortization 6 13.71 15.76 16.02  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 32 - - -","Selling/General/Admin. Expenses, Total 1238 1118.5 1103.74 983.64  Research & Development 9 131 - -  Depreciation / Amortization 6 13.71 15.76 16.02  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 32 - - -","Selling/General/Admin. Expenses, Total 1238 1118.5 1103.74 983.64  Research & Development 9 131 - -  Depreciation / Amortization 6 13.71 15.76 16.02  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 32 - - -","Selling/General/Admin. Expenses, Total 1238 1118.5 1103.74 983.64  Research & Development 9 131 - -  Depreciation / Amortization 6 13.71 15.76 16.02  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 32 - - -","Selling/General/Admin. Expenses, Total 1238 1118.5 1103.74 983.64  Research & Development 9 131 - -  Depreciation / Amortization 6 13.71 15.76 16.02  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 32 - - -"
"Selling/General/Admin. Expenses, Total",1238,1118.5,1103.74,983.64
Research & Development,9,131,-,-
Depreciation / Amortization,6,13.71,15.76,16.02
Interest Expense (Income) - Net Operating,-33,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",32,-,-,-
Operating Income,1919,1666.07,1342.95,1877.46
"Interest Income (Expense), Net Non-Operating",-,-56.55,-26.53,-9.7
Gain (Loss) on Sale of Assets,-35,-0.3,0.29,0.75
"Other, Net",100,-0.45,-19.67,6.08
Net Income Before Taxes,1854,1608.77,1297.04,1874.59
Provision for Income Taxes,585,483.45,424.7,598.96
Net Income After Taxes,1269,1125.31,872.34,1275.63
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1269,1125.31,872.34,1275.63
Total Extraordinary Items,-,-,-,-
Net Income,1269,1125.31,872.34,1275.63
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,1269,1125.31,872.34,1275.63
Dilution Adjustment,-,-,-,-
Diluted Net Income,1269,1125.31,872.34,1275.63
Diluted Weighted Average Shares,12,12.49,13.1,13.34
Diluted EPS Excluding Extraordinary Items,105.71,90.12,66.57,95.61
DPS - Common Stock Primary Issue,-,28,20,38
Diluted Normalized EPS,98.35,90.14,66.55,95.57
