Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,13389,12866,12878,12992
"Revenue 13389 12866 12878 12992  Other Revenue, Total - - - -","Revenue 13389 12866 12878 12992  Other Revenue, Total - - - -","Revenue 13389 12866 12878 12992  Other Revenue, Total - - - -","Revenue 13389 12866 12878 12992  Other Revenue, Total - - - -","Revenue 13389 12866 12878 12992  Other Revenue, Total - - - -"
Revenue,13389,12866,12878,12992
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10741,10311,10279,10355
Gross Profit,2648,2555,2599,2637
Total Operating Expenses,13146,12802,12787,12969
"Selling/General/Admin. Expenses, Total 2405 2381 2414 2550  Research & Development - - 17 -  Depreciation / Amortization 344 337 324 47  Interest Expense (Income) - Net Operating -8 -7 -8 -  Unusual Expense (Income) - - 4 16  Other Operating Expenses, Total -336 -220 -239 1","Selling/General/Admin. Expenses, Total 2405 2381 2414 2550  Research & Development - - 17 -  Depreciation / Amortization 344 337 324 47  Interest Expense (Income) - Net Operating -8 -7 -8 -  Unusual Expense (Income) - - 4 16  Other Operating Expenses, Total -336 -220 -239 1","Selling/General/Admin. Expenses, Total 2405 2381 2414 2550  Research & Development - - 17 -  Depreciation / Amortization 344 337 324 47  Interest Expense (Income) - Net Operating -8 -7 -8 -  Unusual Expense (Income) - - 4 16  Other Operating Expenses, Total -336 -220 -239 1","Selling/General/Admin. Expenses, Total 2405 2381 2414 2550  Research & Development - - 17 -  Depreciation / Amortization 344 337 324 47  Interest Expense (Income) - Net Operating -8 -7 -8 -  Unusual Expense (Income) - - 4 16  Other Operating Expenses, Total -336 -220 -239 1","Selling/General/Admin. Expenses, Total 2405 2381 2414 2550  Research & Development - - 17 -  Depreciation / Amortization 344 337 324 47  Interest Expense (Income) - Net Operating -8 -7 -8 -  Unusual Expense (Income) - - 4 16  Other Operating Expenses, Total -336 -220 -239 1"
"Selling/General/Admin. Expenses, Total",2405,2381,2414,2550
Research & Development,-,-,17,-
Depreciation / Amortization,344,337,324,47
Interest Expense (Income) - Net Operating,-8,-7,-8,-
Unusual Expense (Income),-,-,4,16
"Other Operating Expenses, Total",-336,-220,-239,1
Operating Income,243,64,91,23
"Interest Income (Expense), Net Non-Operating",-,97,115,82
Gain (Loss) on Sale of Assets,65,60,82,4
"Other, Net",-164,-196,-212,24
Net Income Before Taxes,342,200,221,133
Provision for Income Taxes,131,37,74,29
Net Income After Taxes,211,163,147,104
Minority Interest,428,430,402,-13
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,206,132,124,91
Total Extraordinary Items,-,-,-,-
Net Income,206,132,124,91
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,206,132,124,90
Dilution Adjustment,-,-,-,-
Diluted Net Income,206,132,124,90
Diluted Weighted Average Shares,3.25,3.25,3.26,3.36
Diluted EPS Excluding Extraordinary Items,63.41,40.63,38.06,26.82
DPS - Common Stock Primary Issue,-,15,15,15
Diluted Normalized EPS,60.02,17.39,20.37,29.61
