Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,36334,27564,22292.87,26678.28
"Revenue 36334 27564 22292.87 26678.28  Other Revenue, Total - - - -","Revenue 36334 27564 22292.87 26678.28  Other Revenue, Total - - - -","Revenue 36334 27564 22292.87 26678.28  Other Revenue, Total - - - -","Revenue 36334 27564 22292.87 26678.28  Other Revenue, Total - - - -","Revenue 36334 27564 22292.87 26678.28  Other Revenue, Total - - - -"
Revenue,36334,27564,22292.87,26678.28
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",33189,24416,20122.01,23486.08
Gross Profit,3145,3148,2170.86,3192.2
Total Operating Expenses,36409,27360,22812.56,26637.95
"Selling/General/Admin. Expenses, Total 3220 2897 2558.1 3096.51  Research & Development - 130 - -  Depreciation / Amortization 916 872 50.32 51.33  Interest Expense (Income) - Net Operating -78 -72 - -  Unusual Expense (Income) - 17.3 82.14 4.03  Other Operating Expenses, Total -838 -883 - -","Selling/General/Admin. Expenses, Total 3220 2897 2558.1 3096.51  Research & Development - 130 - -  Depreciation / Amortization 916 872 50.32 51.33  Interest Expense (Income) - Net Operating -78 -72 - -  Unusual Expense (Income) - 17.3 82.14 4.03  Other Operating Expenses, Total -838 -883 - -","Selling/General/Admin. Expenses, Total 3220 2897 2558.1 3096.51  Research & Development - 130 - -  Depreciation / Amortization 916 872 50.32 51.33  Interest Expense (Income) - Net Operating -78 -72 - -  Unusual Expense (Income) - 17.3 82.14 4.03  Other Operating Expenses, Total -838 -883 - -","Selling/General/Admin. Expenses, Total 3220 2897 2558.1 3096.51  Research & Development - 130 - -  Depreciation / Amortization 916 872 50.32 51.33  Interest Expense (Income) - Net Operating -78 -72 - -  Unusual Expense (Income) - 17.3 82.14 4.03  Other Operating Expenses, Total -838 -883 - -","Selling/General/Admin. Expenses, Total 3220 2897 2558.1 3096.51  Research & Development - 130 - -  Depreciation / Amortization 916 872 50.32 51.33  Interest Expense (Income) - Net Operating -78 -72 - -  Unusual Expense (Income) - 17.3 82.14 4.03  Other Operating Expenses, Total -838 -883 - -"
"Selling/General/Admin. Expenses, Total",3220,2897,2558.1,3096.51
Research & Development,-,130,-,-
Depreciation / Amortization,916,872,50.32,51.33
Interest Expense (Income) - Net Operating,-78,-72,-,-
Unusual Expense (Income),-,17.3,82.14,4.03
"Other Operating Expenses, Total",-838,-883,-,-
Operating Income,-75,204,-519.69,40.32
"Interest Income (Expense), Net Non-Operating",-,44.88,66.04,14.13
Gain (Loss) on Sale of Assets,553,88,63.96,-1.2
"Other, Net",91,-258,25.12,91.13
Net Income Before Taxes,-719,374,-364.57,144.38
Provision for Income Taxes,-19,114,-35.84,61.45
Net Income After Taxes,-700,260,-328.74,82.93
Minority Interest,68,67,-1,-2.12
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-704,254,-329.74,80.82
Total Extraordinary Items,-,-,-,-
Net Income,-704,254,-329.74,80.82
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-704,254,-329.74,80.82
Dilution Adjustment,-,-,-,-
Diluted Net Income,-704,254,-329.74,80.82
Diluted Weighted Average Shares,22.4,22.41,22.41,22.41
Diluted EPS Excluding Extraordinary Items,-31.42,11.34,-14.72,3.61
DPS - Common Stock Primary Issue,3,4,3,7
Diluted Normalized EPS,-0.96,7.68,-14.19,3.74
