Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,8905,7829,12065.1,6741.51
"Revenue - 7829.18 12065.1 6741.51  Other Revenue, Total 166 182 - -","Revenue - 7829.18 12065.1 6741.51  Other Revenue, Total 166 182 - -","Revenue - 7829.18 12065.1 6741.51  Other Revenue, Total 166 182 - -","Revenue - 7829.18 12065.1 6741.51  Other Revenue, Total 166 182 - -","Revenue - 7829.18 12065.1 6741.51  Other Revenue, Total 166 182 - -"
Revenue,-,7829.18,12065.1,6741.51
"Other Revenue, Total",166,182,-,-
"Cost of Revenue, Total",-,-,5745.04,4483.79
Gross Profit,-,-,6320.06,2257.72
Total Operating Expenses,-,4674.56,5780.27,4511.16
"Selling/General/Admin. Expenses, Total - - 5062.43 3929.05  Research & Development - - - -  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 35.23 27.37  Other Operating Expenses, Total - 4674.56 682.62 554.74","Selling/General/Admin. Expenses, Total - - 5062.43 3929.05  Research & Development - - - -  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 35.23 27.37  Other Operating Expenses, Total - 4674.56 682.62 554.74","Selling/General/Admin. Expenses, Total - - 5062.43 3929.05  Research & Development - - - -  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 35.23 27.37  Other Operating Expenses, Total - 4674.56 682.62 554.74","Selling/General/Admin. Expenses, Total - - 5062.43 3929.05  Research & Development - - - -  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 35.23 27.37  Other Operating Expenses, Total - 4674.56 682.62 554.74","Selling/General/Admin. Expenses, Total - - 5062.43 3929.05  Research & Development - - - -  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 35.23 27.37  Other Operating Expenses, Total - 4674.56 682.62 554.74"
"Selling/General/Admin. Expenses, Total",-,-,5062.43,3929.05
Research & Development,-,-,-,-
Depreciation / Amortization,-,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,35.23,27.37
"Other Operating Expenses, Total",-,4674.56,682.62,554.74
Operating Income,-,3154.62,6284.82,2230.35
"Interest Income (Expense), Net Non-Operating",-,-9.31,54.92,-22.12
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-,0.09,7.8,4.82
Net Income Before Taxes,-,3145.4,6347.54,2213.05
Provision for Income Taxes,-,841.59,1716.45,540.88
Net Income After Taxes,-,2303.82,4631.09,1672.17
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,2303.82,4631.09,1672.17
Total Extraordinary Items,-,-,-,-
Net Income,-,2303.82,4631.09,1672.17
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,2303.82,4631.09,1672.17
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,2303.82,4631.09,1672.17
Diluted Weighted Average Shares,-,0.85,16.61,63.6
Diluted EPS Excluding Extraordinary Items,-,218.81,278.74,26.29
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-,188,237.63,806.12
