Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,7530,12233,7367.44,16765.72
"Revenue 7530 12233 7367.44 16765.72  Other Revenue, Total - - - -","Revenue 7530 12233 7367.44 16765.72  Other Revenue, Total - - - -","Revenue 7530 12233 7367.44 16765.72  Other Revenue, Total - - - -","Revenue 7530 12233 7367.44 16765.72  Other Revenue, Total - - - -","Revenue 7530 12233 7367.44 16765.72  Other Revenue, Total - - - -"
Revenue,7530,12233,7367.44,16765.72
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6498,9395,5733.81,13448.67
Gross Profit,1032,2838,1633.62,3317.05
Total Operating Expenses,7359,10245,6505.69,14638.49
"Selling/General/Admin. Expenses, Total 861 850 795.36 794.54  Research & Development 11 14 - -  Depreciation / Amortization 287 262 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 20.27 -23.48 395.29  Other Operating Expenses, Total -296 -273 - -","Selling/General/Admin. Expenses, Total 861 850 795.36 794.54  Research & Development 11 14 - -  Depreciation / Amortization 287 262 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 20.27 -23.48 395.29  Other Operating Expenses, Total -296 -273 - -","Selling/General/Admin. Expenses, Total 861 850 795.36 794.54  Research & Development 11 14 - -  Depreciation / Amortization 287 262 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 20.27 -23.48 395.29  Other Operating Expenses, Total -296 -273 - -","Selling/General/Admin. Expenses, Total 861 850 795.36 794.54  Research & Development 11 14 - -  Depreciation / Amortization 287 262 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 20.27 -23.48 395.29  Other Operating Expenses, Total -296 -273 - -","Selling/General/Admin. Expenses, Total 861 850 795.36 794.54  Research & Development 11 14 - -  Depreciation / Amortization 287 262 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 20.27 -23.48 395.29  Other Operating Expenses, Total -296 -273 - -"
"Selling/General/Admin. Expenses, Total",861,850,795.36,794.54
Research & Development,11,14,-,-
Depreciation / Amortization,287,262,-,-
Interest Expense (Income) - Net Operating,-2,-3,-,-
Unusual Expense (Income),-,20.27,-23.48,395.29
"Other Operating Expenses, Total",-296,-273,-,-
Operating Income,171,1988,861.75,2127.23
"Interest Income (Expense), Net Non-Operating",-,29.95,7.05,1.51
Gain (Loss) on Sale of Assets,51,93,1.77,0.8
"Other, Net",-105,-200,68.84,81.64
Net Income Before Taxes,225,2095,939.4,2211.18
Provision for Income Taxes,74,693,37.12,968.58
Net Income After Taxes,151,1402,902.28,1242.6
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,151,1402,902.28,1242.6
Total Extraordinary Items,-,-,-,-
Net Income,151,1402,902.28,1242.6
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,151,1402,902.28,1242.6
Dilution Adjustment,-,-,-,-
Diluted Net Income,151,1402,902.28,1242.6
Diluted Weighted Average Shares,8.57,8.63,8.68,8.74
Diluted EPS Excluding Extraordinary Items,17.62,162.49,103.99,142.25
DPS - Common Stock Primary Issue,20,25,23,30
Diluted Normalized EPS,14.3,146.47,101.19,167.63
