Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,27463,27567,30117,38406.83
"Revenue 27463 27567 30117 38406.83  Other Revenue, Total - - - -","Revenue 27463 27567 30117 38406.83  Other Revenue, Total - - - -","Revenue 27463 27567 30117 38406.83  Other Revenue, Total - - - -","Revenue 27463 27567 30117 38406.83  Other Revenue, Total - - - -","Revenue 27463 27567 30117 38406.83  Other Revenue, Total - - - -"
Revenue,27463,27567,30117,38406.83
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",24275,23208,27071,34887.91
Gross Profit,3188,4359,3046,3518.92
Total Operating Expenses,27522,26282,29852,37943.53
"Selling/General/Admin. Expenses, Total 2724 2733 2450 2795.8  Research & Development 285 255 249 261.62  Depreciation / Amortization 1151 1142 1199 -  Interest Expense (Income) - Net Operating -86 -107 -115 -  Unusual Expense (Income) - 85.23 368.91 -1.8  Other Operating Expenses, Total -827 -949 -1002 -","Selling/General/Admin. Expenses, Total 2724 2733 2450 2795.8  Research & Development 285 255 249 261.62  Depreciation / Amortization 1151 1142 1199 -  Interest Expense (Income) - Net Operating -86 -107 -115 -  Unusual Expense (Income) - 85.23 368.91 -1.8  Other Operating Expenses, Total -827 -949 -1002 -","Selling/General/Admin. Expenses, Total 2724 2733 2450 2795.8  Research & Development 285 255 249 261.62  Depreciation / Amortization 1151 1142 1199 -  Interest Expense (Income) - Net Operating -86 -107 -115 -  Unusual Expense (Income) - 85.23 368.91 -1.8  Other Operating Expenses, Total -827 -949 -1002 -","Selling/General/Admin. Expenses, Total 2724 2733 2450 2795.8  Research & Development 285 255 249 261.62  Depreciation / Amortization 1151 1142 1199 -  Interest Expense (Income) - Net Operating -86 -107 -115 -  Unusual Expense (Income) - 85.23 368.91 -1.8  Other Operating Expenses, Total -827 -949 -1002 -","Selling/General/Admin. Expenses, Total 2724 2733 2450 2795.8  Research & Development 285 255 249 261.62  Depreciation / Amortization 1151 1142 1199 -  Interest Expense (Income) - Net Operating -86 -107 -115 -  Unusual Expense (Income) - 85.23 368.91 -1.8  Other Operating Expenses, Total -827 -949 -1002 -"
"Selling/General/Admin. Expenses, Total",2724,2733,2450,2795.8
Research & Development,285,255,249,261.62
Depreciation / Amortization,1151,1142,1199,-
Interest Expense (Income) - Net Operating,-86,-107,-115,-
Unusual Expense (Income),-,85.23,368.91,-1.8
"Other Operating Expenses, Total",-827,-949,-1002,-
Operating Income,-59,1285,265,463.3
"Interest Income (Expense), Net Non-Operating",-,108.85,38.37,-34.86
Gain (Loss) on Sale of Assets,216,5,109,2.07
"Other, Net",594,-81,127,33.03
Net Income Before Taxes,-869,1361,29,463.54
Provision for Income Taxes,-355,411,203,196.16
Net Income After Taxes,-514,950,-174,267.38
Minority Interest,1038,996,870,-82.6
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-519,885,-116,184.78
Total Extraordinary Items,-,-,-,-
Net Income,-519,885,-116,184.78
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-519,885,-116,184.78
Dilution Adjustment,-,-,-,-
Diluted Net Income,-519,885,-116,184.78
Diluted Weighted Average Shares,1.57,1.57,1.57,1.57
Diluted EPS Excluding Extraordinary Items,-330.61,564.05,-73.93,117.77
DPS - Common Stock Primary Issue,100,100,50,80
Diluted Normalized EPS,11.55,532.98,151.69,116.34
