Period Ending:,202328/02,202231/08,202228/02,202131/08
Total Revenue,47785.37,24875,45942.26,23855
"Revenue 47785.36 23359 45942.25 22667  Other Revenue, Total 0.001 3032 0.002 2376","Revenue 47785.36 23359 45942.25 22667  Other Revenue, Total 0.001 3032 0.002 2376","Revenue 47785.36 23359 45942.25 22667  Other Revenue, Total 0.001 3032 0.002 2376","Revenue 47785.36 23359 45942.25 22667  Other Revenue, Total 0.001 3032 0.002 2376","Revenue 47785.36 23359 45942.25 22667  Other Revenue, Total 0.001 3032 0.002 2376"
Revenue,47785.36,23359,45942.25,22667
"Other Revenue, Total",0.001,3032,0.002,2376
"Cost of Revenue, Total",23455.52,11613,21015.83,10626
Gross Profit,24329.85,13262,24926.43,13229
Total Operating Expenses,23808.17,11784,21330.66,10793
"Selling/General/Admin. Expenses, Total 97.54 56 92.72 54  Research & Development - - - -  Depreciation / Amortization - 4315 - 4317  Interest Expense (Income) - Net Operating -1887.57 -1281 -1833.77 -1228  Unusual Expense (Income) - - - 241.33  Other Operating Expenses, Total 2142.68 -4804.84 2055.87 -1234.92","Selling/General/Admin. Expenses, Total 97.54 56 92.72 54  Research & Development - - - -  Depreciation / Amortization - 4315 - 4317  Interest Expense (Income) - Net Operating -1887.57 -1281 -1833.77 -1228  Unusual Expense (Income) - - - 241.33  Other Operating Expenses, Total 2142.68 -4804.84 2055.87 -1234.92","Selling/General/Admin. Expenses, Total 97.54 56 92.72 54  Research & Development - - - -  Depreciation / Amortization - 4315 - 4317  Interest Expense (Income) - Net Operating -1887.57 -1281 -1833.77 -1228  Unusual Expense (Income) - - - 241.33  Other Operating Expenses, Total 2142.68 -4804.84 2055.87 -1234.92","Selling/General/Admin. Expenses, Total 97.54 56 92.72 54  Research & Development - - - -  Depreciation / Amortization - 4315 - 4317  Interest Expense (Income) - Net Operating -1887.57 -1281 -1833.77 -1228  Unusual Expense (Income) - - - 241.33  Other Operating Expenses, Total 2142.68 -4804.84 2055.87 -1234.92","Selling/General/Admin. Expenses, Total 97.54 56 92.72 54  Research & Development - - - -  Depreciation / Amortization - 4315 - 4317  Interest Expense (Income) - Net Operating -1887.57 -1281 -1833.77 -1228  Unusual Expense (Income) - - - 241.33  Other Operating Expenses, Total 2142.68 -4804.84 2055.87 -1234.92"
"Selling/General/Admin. Expenses, Total",97.54,56,92.72,54
Research & Development,-,-,-,-
Depreciation / Amortization,-,4315,-,4317
Interest Expense (Income) - Net Operating,-1887.57,-1281,-1833.77,-1228
Unusual Expense (Income),-,-,-,241.33
"Other Operating Expenses, Total",2142.68,-4804.84,2055.87,-1234.92
Operating Income,23977.2,13091,24611.6,13062
"Interest Income (Expense), Net Non-Operating",-,-,-,-2333.77
Gain (Loss) on Sale of Assets,6911.61,3023.87,5401.04,2158.64
"Other, Net",-12516.06,-5537.92,-1072.53,814.97
Net Income Before Taxes,29581.65,16457,20283.09,11762
Provision for Income Taxes,2.02,1,2.22,1
Net Income After Taxes,29579.64,16456,20280.87,11761
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,29579.64,16456,20280.87,11761
Total Extraordinary Items,-,-,-,-
Net Income,29579.64,16456,20280.87,11761
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,29579.64,16456,20280.87,11761
Dilution Adjustment,-,-,-,-
Diluted Net Income,29579.64,16456,20280.87,11761
Diluted Weighted Average Shares,4.57,4.49,4.49,4.39
Diluted EPS Excluding Extraordinary Items,6472.39,5499.56,4516.53,4934.56
DPS - Common Stock Primary Issue,6185,-,-,5132
Diluted Normalized EPS,2907.1,3196.91,3062.06,2977.42
