Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,9086,10004,11095.93,11753.45
"Revenue 9086 10004.26 11095.93 11753.45  Other Revenue, Total - - - -","Revenue 9086 10004.26 11095.93 11753.45  Other Revenue, Total - - - -","Revenue 9086 10004.26 11095.93 11753.45  Other Revenue, Total - - - -","Revenue 9086 10004.26 11095.93 11753.45  Other Revenue, Total - - - -","Revenue 9086 10004.26 11095.93 11753.45  Other Revenue, Total - - - -"
Revenue,9086,10004.26,11095.93,11753.45
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",424,435.17,418.07,216.09
Gross Profit,8662,9569.09,10677.86,11537.36
Total Operating Expenses,12609,12636.85,10868.52,11446.58
"Selling/General/Admin. Expenses, Total 11933 11729.4 10065.09 9764.79  Research & Development - - - -  Depreciation / Amortization 299 513.83 463.96 602.9  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 3.78 -59.06 875.56  Other Operating Expenses, Total -38 -45.33 -19.54 -12.76","Selling/General/Admin. Expenses, Total 11933 11729.4 10065.09 9764.79  Research & Development - - - -  Depreciation / Amortization 299 513.83 463.96 602.9  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 3.78 -59.06 875.56  Other Operating Expenses, Total -38 -45.33 -19.54 -12.76","Selling/General/Admin. Expenses, Total 11933 11729.4 10065.09 9764.79  Research & Development - - - -  Depreciation / Amortization 299 513.83 463.96 602.9  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 3.78 -59.06 875.56  Other Operating Expenses, Total -38 -45.33 -19.54 -12.76","Selling/General/Admin. Expenses, Total 11933 11729.4 10065.09 9764.79  Research & Development - - - -  Depreciation / Amortization 299 513.83 463.96 602.9  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 3.78 -59.06 875.56  Other Operating Expenses, Total -38 -45.33 -19.54 -12.76","Selling/General/Admin. Expenses, Total 11933 11729.4 10065.09 9764.79  Research & Development - - - -  Depreciation / Amortization 299 513.83 463.96 602.9  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - 3.78 -59.06 875.56  Other Operating Expenses, Total -38 -45.33 -19.54 -12.76"
"Selling/General/Admin. Expenses, Total",11933,11729.4,10065.09,9764.79
Research & Development,-,-,-,-
Depreciation / Amortization,299,513.83,463.96,602.9
Interest Expense (Income) - Net Operating,-9,-,-,-
Unusual Expense (Income),-,3.78,-59.06,875.56
"Other Operating Expenses, Total",-38,-45.33,-19.54,-12.76
Operating Income,-3523,-2632.59,227.41,306.87
"Interest Income (Expense), Net Non-Operating",-,37.51,-16.8,-37.79
Gain (Loss) on Sale of Assets,-161,-,-,-
"Other, Net",167,-0.02,-,-
Net Income Before Taxes,-3529,-2595.1,210.6,269.08
Provision for Income Taxes,63,373.43,-0.44,1622.1
Net Income After Taxes,-3592,-2968.52,211.04,-1353.02
Minority Interest,-,588.3,268.31,384.29
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-3488,-2380.22,479.36,-968.72
Total Extraordinary Items,-,-,-,-
Net Income,-3488,-2380.22,479.36,-968.72
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-3488,-2380.22,479.36,-968.72
Dilution Adjustment,-0.08,-,-,-
Diluted Net Income,-3487.92,-2380.22,479.36,-968.72
Diluted Weighted Average Shares,104.21,106.17,107.44,107.43
Diluted EPS Excluding Extraordinary Items,-33.47,-22.42,4.46,-9.02
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-19.2,-22.4,4.1,-3.72
