Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,8950.18,8842,9379.53,10032.14
"Revenue 8950.18 8842 9379.53 10032.14  Other Revenue, Total - - - -","Revenue 8950.18 8842 9379.53 10032.14  Other Revenue, Total - - - -","Revenue 8950.18 8842 9379.53 10032.14  Other Revenue, Total - - - -","Revenue 8950.18 8842 9379.53 10032.14  Other Revenue, Total - - - -","Revenue 8950.18 8842 9379.53 10032.14  Other Revenue, Total - - - -"
Revenue,8950.18,8842,9379.53,10032.14
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7483.55,7511.06,7758.26,8422.63
Gross Profit,1466.62,1330.94,1621.27,1609.51
Total Operating Expenses,8214.29,8274.49,8669.96,9521.9
"Selling/General/Admin. Expenses, Total 659 736.33 800.02 1013.5  Research & Development 21 - - 74.64  Depreciation / Amortization 450.53 27.1 3.84 18.16  Interest Expense (Income) - Net Operating -3.92 - - -  Unusual Expense (Income) - - 107.84 -7.03  Other Operating Expenses, Total -395.87 - - -","Selling/General/Admin. Expenses, Total 659 736.33 800.02 1013.5  Research & Development 21 - - 74.64  Depreciation / Amortization 450.53 27.1 3.84 18.16  Interest Expense (Income) - Net Operating -3.92 - - -  Unusual Expense (Income) - - 107.84 -7.03  Other Operating Expenses, Total -395.87 - - -","Selling/General/Admin. Expenses, Total 659 736.33 800.02 1013.5  Research & Development 21 - - 74.64  Depreciation / Amortization 450.53 27.1 3.84 18.16  Interest Expense (Income) - Net Operating -3.92 - - -  Unusual Expense (Income) - - 107.84 -7.03  Other Operating Expenses, Total -395.87 - - -","Selling/General/Admin. Expenses, Total 659 736.33 800.02 1013.5  Research & Development 21 - - 74.64  Depreciation / Amortization 450.53 27.1 3.84 18.16  Interest Expense (Income) - Net Operating -3.92 - - -  Unusual Expense (Income) - - 107.84 -7.03  Other Operating Expenses, Total -395.87 - - -","Selling/General/Admin. Expenses, Total 659 736.33 800.02 1013.5  Research & Development 21 - - 74.64  Depreciation / Amortization 450.53 27.1 3.84 18.16  Interest Expense (Income) - Net Operating -3.92 - - -  Unusual Expense (Income) - - 107.84 -7.03  Other Operating Expenses, Total -395.87 - - -"
"Selling/General/Admin. Expenses, Total",659,736.33,800.02,1013.5
Research & Development,21,-,-,74.64
Depreciation / Amortization,450.53,27.1,3.84,18.16
Interest Expense (Income) - Net Operating,-3.92,-,-,-
Unusual Expense (Income),-,-,107.84,-7.03
"Other Operating Expenses, Total",-395.87,-,-,-
Operating Income,735.89,567.52,709.57,510.24
"Interest Income (Expense), Net Non-Operating",-,29.09,1.91,17.54
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-34.83,69.84,7.33,9.8
Net Income Before Taxes,770.72,666.45,718.8,537.58
Provision for Income Taxes,238.49,272.54,224.4,162.68
Net Income After Taxes,532.23,393.92,494.41,374.9
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,532.23,393.92,494.41,374.9
Total Extraordinary Items,-,-,-,-
Net Income,532.23,393.92,494.41,374.9
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,532.23,393.92,494.41,374.9
Dilution Adjustment,0.077,-,-,-
Diluted Net Income,532.15,393.92,494.41,374.9
Diluted Weighted Average Shares,18.9,18.87,18.86,18.82
Diluted EPS Excluding Extraordinary Items,28.15,20.87,26.22,19.92
DPS - Common Stock Primary Issue,14.13,10.47,13.15,50
Diluted Normalized EPS,24.95,20.87,30.15,19.66
