Period Ending:,202320/03,202220/03,202120/03,202020/03
Total Revenue,922422,755174,538134,551843
"Revenue 922422 755174 538134 551843  Other Revenue, Total - - - -","Revenue 922422 755174 538134 551843  Other Revenue, Total - - - -","Revenue 922422 755174 538134 551843  Other Revenue, Total - - - -","Revenue 922422 755174 538134 551843  Other Revenue, Total - - - -","Revenue 922422 755174 538134 551843  Other Revenue, Total - - - -"
Revenue,922422,755174,538134,551843
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",167690,133984,97250,100406
Gross Profit,754732,621190,440884,451437
Total Operating Expenses,423506,337129,261376,274212
"Selling/General/Admin. Expenses, Total 234156 185273 148041 157526  Research & Development 21660 17872 16084 16279  Depreciation / Amortization 11523 8621 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -11523 -8621 1 1","Selling/General/Admin. Expenses, Total 234156 185273 148041 157526  Research & Development 21660 17872 16084 16279  Depreciation / Amortization 11523 8621 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -11523 -8621 1 1","Selling/General/Admin. Expenses, Total 234156 185273 148041 157526  Research & Development 21660 17872 16084 16279  Depreciation / Amortization 11523 8621 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -11523 -8621 1 1","Selling/General/Admin. Expenses, Total 234156 185273 148041 157526  Research & Development 21660 17872 16084 16279  Depreciation / Amortization 11523 8621 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -11523 -8621 1 1","Selling/General/Admin. Expenses, Total 234156 185273 148041 157526  Research & Development 21660 17872 16084 16279  Depreciation / Amortization 11523 8621 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -11523 -8621 1 1"
"Selling/General/Admin. Expenses, Total",234156,185273,148041,157526
Research & Development,21660,17872,16084,16279
Depreciation / Amortization,11523,8621,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-11523,-8621,1,1
Operating Income,498915,418045,276758,277631
"Interest Income (Expense), Net Non-Operating",-,12239,8657,1757
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-13913,-13195,1179,865
Net Income Before Taxes,512828,431240,286594,280253
Provision for Income Taxes,149865,127880,89305,82129
Net Income After Taxes,362963,303360,197289,198124
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,362963,303360,197289,198124
Total Extraordinary Items,-,-,-,-
Net Income,362963,303360,197289,198124
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,362963,303360,197289,198124
Dilution Adjustment,-,-,-,-
Diluted Net Income,362963,303360,197289,198124
Diluted Weighted Average Shares,242.53,242.53,242.53,242.53
Diluted EPS Excluding Extraordinary Items,1496.59,1250.83,813.47,816.91
DPS - Common Stock Primary Issue,300,200,200,150
Diluted Normalized EPS,1321.58,1111.32,813.47,816.91
