Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,35982,25301,23222.02,31683.77
"Revenue 35982 25301 23222.02 31683.77  Other Revenue, Total - - - -","Revenue 35982 25301 23222.02 31683.77  Other Revenue, Total - - - -","Revenue 35982 25301 23222.02 31683.77  Other Revenue, Total - - - -","Revenue 35982 25301 23222.02 31683.77  Other Revenue, Total - - - -","Revenue 35982 25301 23222.02 31683.77  Other Revenue, Total - - - -"
Revenue,35982,25301,23222.02,31683.77
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",30097,19848,19264.4,27205.9
Gross Profit,5885,5453,3957.62,4477.87
Total Operating Expenses,32200,21804,21187.52,29265.49
"Selling/General/Admin. Expenses, Total 2103 1956 1908.67 1855.82  Research & Development - 81 - 60.24  Depreciation / Amortization 717 730 - -  Interest Expense (Income) - Net Operating -37 -37 - -  Unusual Expense (Income) - 16.31 14.45 203.77  Other Operating Expenses, Total -680 -774 - -","Selling/General/Admin. Expenses, Total 2103 1956 1908.67 1855.82  Research & Development - 81 - 60.24  Depreciation / Amortization 717 730 - -  Interest Expense (Income) - Net Operating -37 -37 - -  Unusual Expense (Income) - 16.31 14.45 203.77  Other Operating Expenses, Total -680 -774 - -","Selling/General/Admin. Expenses, Total 2103 1956 1908.67 1855.82  Research & Development - 81 - 60.24  Depreciation / Amortization 717 730 - -  Interest Expense (Income) - Net Operating -37 -37 - -  Unusual Expense (Income) - 16.31 14.45 203.77  Other Operating Expenses, Total -680 -774 - -","Selling/General/Admin. Expenses, Total 2103 1956 1908.67 1855.82  Research & Development - 81 - 60.24  Depreciation / Amortization 717 730 - -  Interest Expense (Income) - Net Operating -37 -37 - -  Unusual Expense (Income) - 16.31 14.45 203.77  Other Operating Expenses, Total -680 -774 - -","Selling/General/Admin. Expenses, Total 2103 1956 1908.67 1855.82  Research & Development - 81 - 60.24  Depreciation / Amortization 717 730 - -  Interest Expense (Income) - Net Operating -37 -37 - -  Unusual Expense (Income) - 16.31 14.45 203.77  Other Operating Expenses, Total -680 -774 - -"
"Selling/General/Admin. Expenses, Total",2103,1956,1908.67,1855.82
Research & Development,-,81,-,60.24
Depreciation / Amortization,717,730,-,-
Interest Expense (Income) - Net Operating,-37,-37,-,-
Unusual Expense (Income),-,16.31,14.45,203.77
"Other Operating Expenses, Total",-680,-774,-,-
Operating Income,3782,3497,2034.5,2418.28
"Interest Income (Expense), Net Non-Operating",-,416.83,378.26,489.22
Gain (Loss) on Sale of Assets,-,5,-,-
"Other, Net",-464,-428,0.59,-26.06
Net Income Before Taxes,4246,3920,2413.35,2881.44
Provision for Income Taxes,1071,1164,734.23,858.74
Net Income After Taxes,3175,2756,1679.12,2022.69
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3175,2756,1679.12,2022.69
Total Extraordinary Items,-,-,-,-
Net Income,3175,2756,1679.12,2022.69
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,3175,2756,1679.12,2022.69
Dilution Adjustment,-,-,-,-
Diluted Net Income,3175,2756,1679.12,2022.69
Diluted Weighted Average Shares,39.59,39.58,39.58,39.58
Diluted EPS Excluding Extraordinary Items,80.2,69.63,42.43,51.11
DPS - Common Stock Primary Issue,14,12,6,6
Diluted Normalized EPS,68.08,62.06,42.68,54.72
