Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,2728,2498.61,2672.63,2596.95
"Revenue 2728 2498.61 2672.63 2596.95  Other Revenue, Total - - - -","Revenue 2728 2498.61 2672.63 2596.95  Other Revenue, Total - - - -","Revenue 2728 2498.61 2672.63 2596.95  Other Revenue, Total - - - -","Revenue 2728 2498.61 2672.63 2596.95  Other Revenue, Total - - - -","Revenue 2728 2498.61 2672.63 2596.95  Other Revenue, Total - - - -"
Revenue,2728,2498.61,2672.63,2596.95
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1971,1720.95,2059.14,1946.09
Gross Profit,757,777.66,613.48,650.86
Total Operating Expenses,2486,2220.36,2622.63,2473.74
"Selling/General/Admin. Expenses, Total 513 490.21 554.85 518.82  Research & Development 3 4.84 2.63 4.82  Depreciation / Amortization 16 4.36 5.99 3.84  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - - 0.18  Other Operating Expenses, Total -16 - - -","Selling/General/Admin. Expenses, Total 513 490.21 554.85 518.82  Research & Development 3 4.84 2.63 4.82  Depreciation / Amortization 16 4.36 5.99 3.84  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - - 0.18  Other Operating Expenses, Total -16 - - -","Selling/General/Admin. Expenses, Total 513 490.21 554.85 518.82  Research & Development 3 4.84 2.63 4.82  Depreciation / Amortization 16 4.36 5.99 3.84  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - - 0.18  Other Operating Expenses, Total -16 - - -","Selling/General/Admin. Expenses, Total 513 490.21 554.85 518.82  Research & Development 3 4.84 2.63 4.82  Depreciation / Amortization 16 4.36 5.99 3.84  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - - 0.18  Other Operating Expenses, Total -16 - - -","Selling/General/Admin. Expenses, Total 513 490.21 554.85 518.82  Research & Development 3 4.84 2.63 4.82  Depreciation / Amortization 16 4.36 5.99 3.84  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - - 0.18  Other Operating Expenses, Total -16 - - -"
"Selling/General/Admin. Expenses, Total",513,490.21,554.85,518.82
Research & Development,3,4.84,2.63,4.82
Depreciation / Amortization,16,4.36,5.99,3.84
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,-,-,0.18
"Other Operating Expenses, Total",-16,-,-,-
Operating Income,242,278.25,50,123.21
"Interest Income (Expense), Net Non-Operating",-,-0.53,-0.77,-0.14
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-7,-4.68,-0.81,-0.54
Net Income Before Taxes,249,273.03,48.42,122.54
Provision for Income Taxes,72,87.26,17.85,32.19
Net Income After Taxes,177,185.77,30.57,90.35
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,177,185.77,30.57,90.35
Total Extraordinary Items,-,-,-,-
Net Income,177,185.77,30.57,90.35
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,177,185.77,30.57,90.35
Dilution Adjustment,-,-,-,-
Diluted Net Income,177,185.77,30.57,90.35
Diluted Weighted Average Shares,2.34,2.42,2.41,2.42
Diluted EPS Excluding Extraordinary Items,75.52,76.79,12.67,37.41
DPS - Common Stock Primary Issue,20,10,5,5
Diluted Normalized EPS,64.53,76.79,12.67,37.47
