Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,2640,2219,1757.79,1217.5
"Revenue 2640 2219.05 1757.79 1217.5  Other Revenue, Total - - - -","Revenue 2640 2219.05 1757.79 1217.5  Other Revenue, Total - - - -","Revenue 2640 2219.05 1757.79 1217.5  Other Revenue, Total - - - -","Revenue 2640 2219.05 1757.79 1217.5  Other Revenue, Total - - - -","Revenue 2640 2219.05 1757.79 1217.5  Other Revenue, Total - - - -"
Revenue,2640,2219.05,1757.79,1217.5
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1633,1388.48,1141.17,657.04
Gross Profit,1007,830.57,616.62,560.46
Total Operating Expenses,2437,2053.34,1727.34,1252.5
"Selling/General/Admin. Expenses, Total 792 641.6 489.61 480.07  Research & Development 12 23.26 96.55 165.87  Depreciation / Amortization 148 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - 0.01 -50.48  Other Operating Expenses, Total -147 - - -","Selling/General/Admin. Expenses, Total 792 641.6 489.61 480.07  Research & Development 12 23.26 96.55 165.87  Depreciation / Amortization 148 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - 0.01 -50.48  Other Operating Expenses, Total -147 - - -","Selling/General/Admin. Expenses, Total 792 641.6 489.61 480.07  Research & Development 12 23.26 96.55 165.87  Depreciation / Amortization 148 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - 0.01 -50.48  Other Operating Expenses, Total -147 - - -","Selling/General/Admin. Expenses, Total 792 641.6 489.61 480.07  Research & Development 12 23.26 96.55 165.87  Depreciation / Amortization 148 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - 0.01 -50.48  Other Operating Expenses, Total -147 - - -","Selling/General/Admin. Expenses, Total 792 641.6 489.61 480.07  Research & Development 12 23.26 96.55 165.87  Depreciation / Amortization 148 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - - 0.01 -50.48  Other Operating Expenses, Total -147 - - -"
"Selling/General/Admin. Expenses, Total",792,641.6,489.61,480.07
Research & Development,12,23.26,96.55,165.87
Depreciation / Amortization,148,-,-,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,-,0.01,-50.48
"Other Operating Expenses, Total",-147,-,-,-
Operating Income,203,165.71,30.45,-35
"Interest Income (Expense), Net Non-Operating",-,3.51,-4.78,-1.15
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-3,-4.63,0.26,-0.45
Net Income Before Taxes,206,164.59,25.92,-36.59
Provision for Income Taxes,65,41.03,7.68,-9.37
Net Income After Taxes,141,123.56,18.25,-27.22
Minority Interest,6,3,-0.21,1.5
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,138,121.1,18.04,-25.72
Total Extraordinary Items,-,-,-,-
Net Income,138,121.1,18.04,-25.72
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,138,121.1,18.04,-25.72
Dilution Adjustment,-,-,-,-
Diluted Net Income,138,121.1,18.04,-25.72
Diluted Weighted Average Shares,4.93,4.54,4.65,4.75
Diluted EPS Excluding Extraordinary Items,28,26.67,3.87,-5.26
DPS - Common Stock Primary Issue,18,8,1.25,-
Diluted Normalized EPS,24.62,22.15,3.36,-11.1
