Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10328,8938,6830.3,7266.37
"Revenue 10328 8938.88 6830.3 7266.37  Other Revenue, Total - - - -","Revenue 10328 8938.88 6830.3 7266.37  Other Revenue, Total - - - -","Revenue 10328 8938.88 6830.3 7266.37  Other Revenue, Total - - - -","Revenue 10328 8938.88 6830.3 7266.37  Other Revenue, Total - - - -","Revenue 10328 8938.88 6830.3 7266.37  Other Revenue, Total - - - -"
Revenue,10328,8938.88,6830.3,7266.37
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6165,5152.39,4099.59,4363.83
Gross Profit,4163,3786.49,2730.71,2902.54
Total Operating Expenses,9439,8175.39,6820.65,7182.45
"Selling/General/Admin. Expenses, Total 3274 2986.39 2159.18 2136.73  Research & Development - - 378.93 475.74  Depreciation / Amortization 336 - 181.38 204.64  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 36.61 1.56 1.51  Other Operating Expenses, Total -332 - - -","Selling/General/Admin. Expenses, Total 3274 2986.39 2159.18 2136.73  Research & Development - - 378.93 475.74  Depreciation / Amortization 336 - 181.38 204.64  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 36.61 1.56 1.51  Other Operating Expenses, Total -332 - - -","Selling/General/Admin. Expenses, Total 3274 2986.39 2159.18 2136.73  Research & Development - - 378.93 475.74  Depreciation / Amortization 336 - 181.38 204.64  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 36.61 1.56 1.51  Other Operating Expenses, Total -332 - - -","Selling/General/Admin. Expenses, Total 3274 2986.39 2159.18 2136.73  Research & Development - - 378.93 475.74  Depreciation / Amortization 336 - 181.38 204.64  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 36.61 1.56 1.51  Other Operating Expenses, Total -332 - - -","Selling/General/Admin. Expenses, Total 3274 2986.39 2159.18 2136.73  Research & Development - - 378.93 475.74  Depreciation / Amortization 336 - 181.38 204.64  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 36.61 1.56 1.51  Other Operating Expenses, Total -332 - - -"
"Selling/General/Admin. Expenses, Total",3274,2986.39,2159.18,2136.73
Research & Development,-,-,378.93,475.74
Depreciation / Amortization,336,-,181.38,204.64
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,36.61,1.56,1.51
"Other Operating Expenses, Total",-332,-,-,-
Operating Income,889,763.49,9.65,83.92
"Interest Income (Expense), Net Non-Operating",-,46.25,40.69,-62.71
Gain (Loss) on Sale of Assets,55,-168.53,2.28,2.52
"Other, Net",-259,29.3,15.47,19.91
Net Income Before Taxes,1093,670.5,68.09,43.63
Provision for Income Taxes,266,89.45,5.76,119.24
Net Income After Taxes,827,581.06,62.34,-75.61
Minority Interest,1,0.06,-0.13,-0.16
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,826,581.12,62.21,-75.77
Total Extraordinary Items,-,-,-,-
Net Income,826,581.12,62.21,-75.77
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,826,581.12,62.21,-75.77
Dilution Adjustment,-,-,-,-
Diluted Net Income,826,581.12,62.21,-75.77
Diluted Weighted Average Shares,0.823,0.82,0.82,0.82
Diluted EPS Excluding Extraordinary Items,1003.74,706.14,75.59,-92.07
DPS - Common Stock Primary Issue,150,150,85,100
Diluted Normalized EPS,787.13,922.17,74.79,-92.87
