Period Ending:,202231/12,202230/06,202131/12,202031/12
Total Revenue,5758,3871,3595,4634.51
"Revenue 3951 3871 6755.25 4634.51  Other Revenue, Total 5421 - - -","Revenue 3951 3871 6755.25 4634.51  Other Revenue, Total 5421 - - -","Revenue 3951 3871 6755.25 4634.51  Other Revenue, Total 5421 - - -","Revenue 3951 3871 6755.25 4634.51  Other Revenue, Total 5421 - - -","Revenue 3951 3871 6755.25 4634.51  Other Revenue, Total 5421 - - -"
Revenue,3951,3871,6755.25,4634.51
"Other Revenue, Total",5421,-,-,-
"Cost of Revenue, Total",1865,1682,2756.21,1875.45
Gross Profit,3893,2189,3999.04,2759.06
Total Operating Expenses,1940,1752,2866.19,1959.4
"Selling/General/Admin. Expenses, Total 24 27 109.97 83.95  Research & Development - - - -  Depreciation / Amortization 672 659 1178.31 822.75  Interest Expense (Income) - Net Operating -259 -270 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1086 -1038 - -","Selling/General/Admin. Expenses, Total 24 27 109.97 83.95  Research & Development - - - -  Depreciation / Amortization 672 659 1178.31 822.75  Interest Expense (Income) - Net Operating -259 -270 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1086 -1038 - -","Selling/General/Admin. Expenses, Total 24 27 109.97 83.95  Research & Development - - - -  Depreciation / Amortization 672 659 1178.31 822.75  Interest Expense (Income) - Net Operating -259 -270 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1086 -1038 - -","Selling/General/Admin. Expenses, Total 24 27 109.97 83.95  Research & Development - - - -  Depreciation / Amortization 672 659 1178.31 822.75  Interest Expense (Income) - Net Operating -259 -270 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1086 -1038 - -","Selling/General/Admin. Expenses, Total 24 27 109.97 83.95  Research & Development - - - -  Depreciation / Amortization 672 659 1178.31 822.75  Interest Expense (Income) - Net Operating -259 -270 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -1086 -1038 - -"
"Selling/General/Admin. Expenses, Total",24,27,109.97,83.95
Research & Development,-,-,-,-
Depreciation / Amortization,672,659,1178.31,822.75
Interest Expense (Income) - Net Operating,-259,-270,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-1086,-1038,-,-
Operating Income,3818,2119,3889.06,2675.11
"Interest Income (Expense), Net Non-Operating",-,-,-515.32,-338.18
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",828,876,-51.31,-66.8
Net Income Before Taxes,3542,1827,3322.43,2270.13
Provision for Income Taxes,1.73,-,1.79,1.75
Net Income After Taxes,3542,1827,3320.64,2268.38
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3542,1827,3320.64,2268.38
Total Extraordinary Items,-,-,-,-
Net Income,3542,1827,3320.64,2268.38
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,3542,1827,3320.64,2268.38
Dilution Adjustment,-,-,-,-
Diluted Net Income,3542,1827,3320.64,2268.38
Diluted Weighted Average Shares,0.565,0.565,0.52,0.38
Diluted EPS Excluding Extraordinary Items,12544.71,6470.69,6447.08,6004.68
DPS - Common Stock Primary Issue,9851,-,6228,5859
Diluted Normalized EPS,7864.8,4075.17,6447.08,6004.68
