Period Ending:,202230/11,202231/05,202130/11,202030/11
Total Revenue,27524,52270.53,25410,46266.22
"Revenue 27524 - 49964.79 46266.22  Other Revenue, Total - - - -","Revenue 27524 - 49964.79 46266.22  Other Revenue, Total - - - -","Revenue 27524 - 49964.79 46266.22  Other Revenue, Total - - - -","Revenue 27524 - 49964.79 46266.22  Other Revenue, Total - - - -","Revenue 27524 - 49964.79 46266.22  Other Revenue, Total - - - -"
Revenue,27524,-,49964.79,46266.22
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15470,-,14711.28,13397.21
Gross Profit,12054,-,35253.51,32869.01
Total Operating Expenses,15609,-,26481.59,24624.4
"Selling/General/Admin. Expenses, Total 73 - 173.16 178.07  Research & Development - - - -  Depreciation / Amortization 6578 - 11792.51 10833.37  Interest Expense (Income) - Net Operating -988 - - -  Unusual Expense (Income) - - -195.36 215.75  Other Operating Expenses, Total -16733.07 - - -","Selling/General/Admin. Expenses, Total 73 - 173.16 178.07  Research & Development - - - -  Depreciation / Amortization 6578 - 11792.51 10833.37  Interest Expense (Income) - Net Operating -988 - - -  Unusual Expense (Income) - - -195.36 215.75  Other Operating Expenses, Total -16733.07 - - -","Selling/General/Admin. Expenses, Total 73 - 173.16 178.07  Research & Development - - - -  Depreciation / Amortization 6578 - 11792.51 10833.37  Interest Expense (Income) - Net Operating -988 - - -  Unusual Expense (Income) - - -195.36 215.75  Other Operating Expenses, Total -16733.07 - - -","Selling/General/Admin. Expenses, Total 73 - 173.16 178.07  Research & Development - - - -  Depreciation / Amortization 6578 - 11792.51 10833.37  Interest Expense (Income) - Net Operating -988 - - -  Unusual Expense (Income) - - -195.36 215.75  Other Operating Expenses, Total -16733.07 - - -","Selling/General/Admin. Expenses, Total 73 - 173.16 178.07  Research & Development - - - -  Depreciation / Amortization 6578 - 11792.51 10833.37  Interest Expense (Income) - Net Operating -988 - - -  Unusual Expense (Income) - - -195.36 215.75  Other Operating Expenses, Total -16733.07 - - -"
"Selling/General/Admin. Expenses, Total",73,-,173.16,178.07
Research & Development,-,-,-,-
Depreciation / Amortization,6578,-,11792.51,10833.37
Interest Expense (Income) - Net Operating,-988,-,-,-
Unusual Expense (Income),-,-,-195.36,215.75
"Other Operating Expenses, Total",-16733.07,-,-,-
Operating Income,11915,-,23483.2,21641.82
"Interest Income (Expense), Net Non-Operating",-,-,-1770.78,-1622.19
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",2505.16,-,-95.97,-71.88
Net Income Before Taxes,11036,-,21616.45,19947.75
Provision for Income Taxes,0.803,-,1.59,2.09
Net Income After Taxes,11036,-,21614.87,19945.66
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,11036,-,21614.87,19945.66
Total Extraordinary Items,-,-,-,-
Net Income,11036,-,21614.87,19945.66
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,11036,-,21614.87,19945.66
Dilution Adjustment,-,-,-,-
Diluted Net Income,11036,-,21614.87,19945.66
Diluted Weighted Average Shares,2.67,-,2.56,2.45
Diluted EPS Excluding Extraordinary Items,8383.47,-,8438.56,8154.38
DPS - Common Stock Primary Issue,-,-,8372,8089
Diluted Normalized EPS,5138.33,-,8362.3,8242.58
