Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,11268,11220,12264.65,13167.46
"Revenue 11268 11220.32 12264.65 13167.46  Other Revenue, Total - - - -","Revenue 11268 11220.32 12264.65 13167.46  Other Revenue, Total - - - -","Revenue 11268 11220.32 12264.65 13167.46  Other Revenue, Total - - - -","Revenue 11268 11220.32 12264.65 13167.46  Other Revenue, Total - - - -","Revenue 11268 11220.32 12264.65 13167.46  Other Revenue, Total - - - -"
Revenue,11268,11220.32,12264.65,13167.46
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7174,7146.51,7820.54,8496.64
Gross Profit,4094,4073.81,4444.11,4670.82
Total Operating Expenses,10931,11156.99,11870.33,12702.42
"Selling/General/Admin. Expenses, Total 3565 3818.25 3829.91 4013.56  Research & Development - - - -  Depreciation / Amortization 58 192.22 192.22 192.22  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - - 27.66 -  Other Operating Expenses, Total 150 - - -","Selling/General/Admin. Expenses, Total 3565 3818.25 3829.91 4013.56  Research & Development - - - -  Depreciation / Amortization 58 192.22 192.22 192.22  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - - 27.66 -  Other Operating Expenses, Total 150 - - -","Selling/General/Admin. Expenses, Total 3565 3818.25 3829.91 4013.56  Research & Development - - - -  Depreciation / Amortization 58 192.22 192.22 192.22  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - - 27.66 -  Other Operating Expenses, Total 150 - - -","Selling/General/Admin. Expenses, Total 3565 3818.25 3829.91 4013.56  Research & Development - - - -  Depreciation / Amortization 58 192.22 192.22 192.22  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - - 27.66 -  Other Operating Expenses, Total 150 - - -","Selling/General/Admin. Expenses, Total 3565 3818.25 3829.91 4013.56  Research & Development - - - -  Depreciation / Amortization 58 192.22 192.22 192.22  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - - 27.66 -  Other Operating Expenses, Total 150 - - -"
"Selling/General/Admin. Expenses, Total",3565,3818.25,3829.91,4013.56
Research & Development,-,-,-,-
Depreciation / Amortization,58,192.22,192.22,192.22
Interest Expense (Income) - Net Operating,-16,-,-,-
Unusual Expense (Income),-,-,27.66,-
"Other Operating Expenses, Total",150,-,-,-
Operating Income,337,63.33,394.33,465.03
"Interest Income (Expense), Net Non-Operating",-,-20.73,-18.59,-17.6
Gain (Loss) on Sale of Assets,2,-,-,48.13
"Other, Net",32,-5.95,54.03,5.72
Net Income Before Taxes,303,36.65,429.77,501.28
Provision for Income Taxes,198,109.47,238.07,253.41
Net Income After Taxes,105,-72.82,191.7,247.88
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,105,-72.82,191.7,247.88
Total Extraordinary Items,-,-,-,-
Net Income,105,-72.82,191.7,247.88
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,105,-72.82,191.7,247.88
Dilution Adjustment,-0.55,-,-,-
Diluted Net Income,105.55,-72.82,191.7,247.88
Diluted Weighted Average Shares,9.42,10.72,10.62,10.58
Diluted EPS Excluding Extraordinary Items,11.17,-6.79,18.05,23.43
DPS - Common Stock Primary Issue,6,6,6,5.5
Diluted Normalized EPS,19.96,11.13,37.3,39.35
