Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,6391,6108,5442.06,5758.87
"Revenue 6391 6108 5442.06 5758.87  Other Revenue, Total - - - -","Revenue 6391 6108 5442.06 5758.87  Other Revenue, Total - - - -","Revenue 6391 6108 5442.06 5758.87  Other Revenue, Total - - - -","Revenue 6391 6108 5442.06 5758.87  Other Revenue, Total - - - -","Revenue 6391 6108 5442.06 5758.87  Other Revenue, Total - - - -"
Revenue,6391,6108,5442.06,5758.87
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4467,4292,3958.83,4009.48
Gross Profit,1924,1816,1483.23,1749.39
Total Operating Expenses,5844,5657,5379.42,5379.28
"Selling/General/Admin. Expenses, Total 1377 1365 1305.62 1367.91  Research & Development - 20 17.75 -  Depreciation / Amortization 43 20 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.59 97.22 1.89  Other Operating Expenses, Total -43 -40 - -","Selling/General/Admin. Expenses, Total 1377 1365 1305.62 1367.91  Research & Development - 20 17.75 -  Depreciation / Amortization 43 20 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.59 97.22 1.89  Other Operating Expenses, Total -43 -40 - -","Selling/General/Admin. Expenses, Total 1377 1365 1305.62 1367.91  Research & Development - 20 17.75 -  Depreciation / Amortization 43 20 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.59 97.22 1.89  Other Operating Expenses, Total -43 -40 - -","Selling/General/Admin. Expenses, Total 1377 1365 1305.62 1367.91  Research & Development - 20 17.75 -  Depreciation / Amortization 43 20 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.59 97.22 1.89  Other Operating Expenses, Total -43 -40 - -","Selling/General/Admin. Expenses, Total 1377 1365 1305.62 1367.91  Research & Development - 20 17.75 -  Depreciation / Amortization 43 20 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.59 97.22 1.89  Other Operating Expenses, Total -43 -40 - -"
"Selling/General/Admin. Expenses, Total",1377,1365,1305.62,1367.91
Research & Development,-,20,17.75,-
Depreciation / Amortization,43,20,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,6.59,97.22,1.89
"Other Operating Expenses, Total",-43,-40,-,-
Operating Income,547,451,62.64,379.59
"Interest Income (Expense), Net Non-Operating",-,-0.27,-1.48,-1.76
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-,-12,2.35,3.37
Net Income Before Taxes,547,463,63.5,381.2
Provision for Income Taxes,188,172,36.71,125.7
Net Income After Taxes,359,291,26.79,255.5
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,359,291,26.79,255.5
Total Extraordinary Items,-,-,-,-
Net Income,359,291,26.79,255.5
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,359,291,26.79,255.5
Dilution Adjustment,-0.115,-0.619,-,-
Diluted Net Income,359.11,291.62,26.79,255.5
Diluted Weighted Average Shares,7.5,7.5,7.35,7.54
Diluted EPS Excluding Extraordinary Items,47.87,38.89,3.64,33.9
DPS - Common Stock Primary Issue,2.5,-,-,-
Diluted Normalized EPS,45.66,39.09,13.53,31.59
