Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,42944,42526,38123.09,37708.62
"Revenue 42944 42526.15 38123.09 37708.62  Other Revenue, Total - - - -","Revenue 42944 42526.15 38123.09 37708.62  Other Revenue, Total - - - -","Revenue 42944 42526.15 38123.09 37708.62  Other Revenue, Total - - - -","Revenue 42944 42526.15 38123.09 37708.62  Other Revenue, Total - - - -","Revenue 42944 42526.15 38123.09 37708.62  Other Revenue, Total - - - -"
Revenue,42944,42526.15,38123.09,37708.62
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",35717,35588.75,31547.64,31102.69
Gross Profit,7227,6937.4,6575.45,6605.93
Total Operating Expenses,40211,39773.66,35528.32,35019.69
"Selling/General/Admin. Expenses, Total 4082 3835.43 3706.78 3799.48  Research & Development - - - 233.11  Depreciation / Amortization 717 287.75 215.56 183.18  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 61.72 58.33 -65.66  Other Operating Expenses, Total -293 - - -","Selling/General/Admin. Expenses, Total 4082 3835.43 3706.78 3799.48  Research & Development - - - 233.11  Depreciation / Amortization 717 287.75 215.56 183.18  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 61.72 58.33 -65.66  Other Operating Expenses, Total -293 - - -","Selling/General/Admin. Expenses, Total 4082 3835.43 3706.78 3799.48  Research & Development - - - 233.11  Depreciation / Amortization 717 287.75 215.56 183.18  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 61.72 58.33 -65.66  Other Operating Expenses, Total -293 - - -","Selling/General/Admin. Expenses, Total 4082 3835.43 3706.78 3799.48  Research & Development - - - 233.11  Depreciation / Amortization 717 287.75 215.56 183.18  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 61.72 58.33 -65.66  Other Operating Expenses, Total -293 - - -","Selling/General/Admin. Expenses, Total 4082 3835.43 3706.78 3799.48  Research & Development - - - 233.11  Depreciation / Amortization 717 287.75 215.56 183.18  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 61.72 58.33 -65.66  Other Operating Expenses, Total -293 - - -"
"Selling/General/Admin. Expenses, Total",4082,3835.43,3706.78,3799.48
Research & Development,-,-,-,233.11
Depreciation / Amortization,717,287.75,215.56,183.18
Interest Expense (Income) - Net Operating,-12,-,-,-
Unusual Expense (Income),-,61.72,58.33,-65.66
"Other Operating Expenses, Total",-293,-,-,-
Operating Income,2733,2752.49,2594.78,2688.93
"Interest Income (Expense), Net Non-Operating",-,4.48,-30.48,1.51
Gain (Loss) on Sale of Assets,-56,-48.8,-6.69,-27.56
"Other, Net",154,85.87,87.1,65.69
Net Income Before Taxes,2635,2794.04,2644.71,2728.57
Provision for Income Taxes,979,921.17,890.64,848.04
Net Income After Taxes,1656,1872.87,1754.07,1880.53
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1656,1872.87,1754.07,1880.53
Total Extraordinary Items,-,-,-,-
Net Income,1656,1872.87,1754.07,1880.53
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1656,1872.87,1754.07,1880.53
Dilution Adjustment,-,-,-,-
Diluted Net Income,1656,1872.87,1754.07,1880.53
Diluted Weighted Average Shares,10.7,10.7,10.7,10.7
Diluted EPS Excluding Extraordinary Items,154.75,175.02,163.93,175.75
DPS - Common Stock Primary Issue,40,33,30,30
Diluted Normalized EPS,162.6,181.94,167.96,173.3
