Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1695,1739,980.42,766.4
"Revenue 1695 1739 980.42 766.4  Other Revenue, Total - - - -","Revenue 1695 1739 980.42 766.4  Other Revenue, Total - - - -","Revenue 1695 1739 980.42 766.4  Other Revenue, Total - - - -","Revenue 1695 1739 980.42 766.4  Other Revenue, Total - - - -","Revenue 1695 1739 980.42 766.4  Other Revenue, Total - - - -"
Revenue,1695,1739,980.42,766.4
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",962,1146,512.22,407.15
Gross Profit,733,593,468.2,359.25
Total Operating Expenses,1552,1780,894.5,755.37
"Selling/General/Admin. Expenses, Total 590 617 377.15 344.42  Research & Development - 6 - -  Depreciation / Amortization - 47 5.13 3.79  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -40 -32 - -","Selling/General/Admin. Expenses, Total 590 617 377.15 344.42  Research & Development - 6 - -  Depreciation / Amortization - 47 5.13 3.79  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -40 -32 - -","Selling/General/Admin. Expenses, Total 590 617 377.15 344.42  Research & Development - 6 - -  Depreciation / Amortization - 47 5.13 3.79  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -40 -32 - -","Selling/General/Admin. Expenses, Total 590 617 377.15 344.42  Research & Development - 6 - -  Depreciation / Amortization - 47 5.13 3.79  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -40 -32 - -","Selling/General/Admin. Expenses, Total 590 617 377.15 344.42  Research & Development - 6 - -  Depreciation / Amortization - 47 5.13 3.79  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -40 -32 - -"
"Selling/General/Admin. Expenses, Total",590,617,377.15,344.42
Research & Development,-,6,-,-
Depreciation / Amortization,-,47,5.13,3.79
Interest Expense (Income) - Net Operating,-3,-4,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-40,-32,-,-
Operating Income,143,-41,85.92,11.03
"Interest Income (Expense), Net Non-Operating",-,-4.97,-0.41,-0.45
Gain (Loss) on Sale of Assets,-,0.07,-,-
"Other, Net",4,16,5.4,-3.94
Net Income Before Taxes,139,-57,90.91,6.63
Provision for Income Taxes,57,32,31.13,6.15
Net Income After Taxes,82,-89,59.78,0.48
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,82,-89,59.78,0.48
Total Extraordinary Items,-,-,-,-
Net Income,82,-89,59.78,0.48
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,82,-89,59.78,0.48
Dilution Adjustment,-,-,-,-
Diluted Net Income,82,-89,59.78,0.48
Diluted Weighted Average Shares,2.02,1.97,2.04,1.92
Diluted EPS Excluding Extraordinary Items,40.66,-45.14,29.28,0.25
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,43.08,-18.07,31.62,0.25
