Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,1336,1573,1291.21,2218.38
"Revenue 1336 1573.01 1291.21 2218.38  Other Revenue, Total - - - -","Revenue 1336 1573.01 1291.21 2218.38  Other Revenue, Total - - - -","Revenue 1336 1573.01 1291.21 2218.38  Other Revenue, Total - - - -","Revenue 1336 1573.01 1291.21 2218.38  Other Revenue, Total - - - -","Revenue 1336 1573.01 1291.21 2218.38  Other Revenue, Total - - - -"
Revenue,1336,1573.01,1291.21,2218.38
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1178,997.16,1070.23,1068.03
Gross Profit,158,575.85,220.97,1150.35
Total Operating Expenses,1851,1751.49,1947.38,1909.38
"Selling/General/Admin. Expenses, Total 648 707.44 701.43 796.17  Research & Development - - - -  Depreciation / Amortization 235 46.8 27.8 19.01  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 0.09 147.92 26.16  Other Operating Expenses, Total -193 - - -","Selling/General/Admin. Expenses, Total 648 707.44 701.43 796.17  Research & Development - - - -  Depreciation / Amortization 235 46.8 27.8 19.01  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 0.09 147.92 26.16  Other Operating Expenses, Total -193 - - -","Selling/General/Admin. Expenses, Total 648 707.44 701.43 796.17  Research & Development - - - -  Depreciation / Amortization 235 46.8 27.8 19.01  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 0.09 147.92 26.16  Other Operating Expenses, Total -193 - - -","Selling/General/Admin. Expenses, Total 648 707.44 701.43 796.17  Research & Development - - - -  Depreciation / Amortization 235 46.8 27.8 19.01  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 0.09 147.92 26.16  Other Operating Expenses, Total -193 - - -","Selling/General/Admin. Expenses, Total 648 707.44 701.43 796.17  Research & Development - - - -  Depreciation / Amortization 235 46.8 27.8 19.01  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 0.09 147.92 26.16  Other Operating Expenses, Total -193 - - -"
"Selling/General/Admin. Expenses, Total",648,707.44,701.43,796.17
Research & Development,-,-,-,-
Depreciation / Amortization,235,46.8,27.8,19.01
Interest Expense (Income) - Net Operating,-17,-,-,-
Unusual Expense (Income),-,0.09,147.92,26.16
"Other Operating Expenses, Total",-193,-,-,-
Operating Income,-515,-178.48,-656.17,309
"Interest Income (Expense), Net Non-Operating",-,-18.57,-12.99,-10.95
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",75,-67.68,-11.36,-56.47
Net Income Before Taxes,-590,-264.74,-680.52,241.59
Provision for Income Taxes,8,8.08,-25.05,115.19
Net Income After Taxes,-598,-272.82,-655.47,126.4
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-598,-272.82,-655.47,126.4
Total Extraordinary Items,-,-,-,-
Net Income,-598,-272.82,-655.47,126.4
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,-598,-272.82,-655.47,126.4
Dilution Adjustment,-,-,-,-
Diluted Net Income,-598,-272.82,-655.47,126.4
Diluted Weighted Average Shares,2.86,2.58,2.46,2.46
Diluted EPS Excluding Extraordinary Items,-209.05,-105.94,-266.07,51.31
DPS - Common Stock Primary Issue,-,-,-,25
Diluted Normalized EPS,-120.61,-105.92,-227.05,56.87
