Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,12737,11719,10577.87,9286.42
"Revenue 12737 11719 10577.87 9286.42  Other Revenue, Total - - - -","Revenue 12737 11719 10577.87 9286.42  Other Revenue, Total - - - -","Revenue 12737 11719 10577.87 9286.42  Other Revenue, Total - - - -","Revenue 12737 11719 10577.87 9286.42  Other Revenue, Total - - - -","Revenue 12737 11719 10577.87 9286.42  Other Revenue, Total - - - -"
Revenue,12737,11719,10577.87,9286.42
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7789,6282,5217.94,4084.25
Gross Profit,4948,5437,5359.93,5202.17
Total Operating Expenses,11928,10751,10042.99,8916.84
"Selling/General/Admin. Expenses, Total 4139 4534 4863.62 4861.53  Research & Development - - - -  Depreciation / Amortization 98 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -67 -38.57 -28.94  Other Operating Expenses, Total -97 2 - -","Selling/General/Admin. Expenses, Total 4139 4534 4863.62 4861.53  Research & Development - - - -  Depreciation / Amortization 98 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -67 -38.57 -28.94  Other Operating Expenses, Total -97 2 - -","Selling/General/Admin. Expenses, Total 4139 4534 4863.62 4861.53  Research & Development - - - -  Depreciation / Amortization 98 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -67 -38.57 -28.94  Other Operating Expenses, Total -97 2 - -","Selling/General/Admin. Expenses, Total 4139 4534 4863.62 4861.53  Research & Development - - - -  Depreciation / Amortization 98 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -67 -38.57 -28.94  Other Operating Expenses, Total -97 2 - -","Selling/General/Admin. Expenses, Total 4139 4534 4863.62 4861.53  Research & Development - - - -  Depreciation / Amortization 98 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -67 -38.57 -28.94  Other Operating Expenses, Total -97 2 - -"
"Selling/General/Admin. Expenses, Total",4139,4534,4863.62,4861.53
Research & Development,-,-,-,-
Depreciation / Amortization,98,-,-,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,-67,-38.57,-28.94
"Other Operating Expenses, Total",-97,2,-,-
Operating Income,809,968,534.88,369.57
"Interest Income (Expense), Net Non-Operating",-,15,3.2,-5.53
Gain (Loss) on Sale of Assets,-,-,-,1.02
"Other, Net",-7,9,23.04,12.23
Net Income Before Taxes,816,992,561.11,377.29
Provision for Income Taxes,250,287,140.23,135.19
Net Income After Taxes,566,705,420.88,242.1
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,566,705,420.88,242.1
Total Extraordinary Items,-,-,-,-
Net Income,566,705,420.88,242.1
Total Adjustments to Net Income,-,-1,-,-
Income Available to Common Excluding Extraordinary Items,566,704,420.88,242.1
Dilution Adjustment,-,-,-,-
Diluted Net Income,566,704,420.88,242.1
Diluted Weighted Average Shares,4.25,4.25,4.25,4.25
Diluted EPS Excluding Extraordinary Items,133.21,165.69,99.05,56.98
DPS - Common Stock Primary Issue,52,51,30,20
Diluted Normalized EPS,117.53,159.19,98.97,57.2
