Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,13832,20651,21161.86,22585.81
"Revenue 13832 20651 21161.86 22585.81  Other Revenue, Total - - - -","Revenue 13832 20651 21161.86 22585.81  Other Revenue, Total - - - -","Revenue 13832 20651 21161.86 22585.81  Other Revenue, Total - - - -","Revenue 13832 20651 21161.86 22585.81  Other Revenue, Total - - - -","Revenue 13832 20651 21161.86 22585.81  Other Revenue, Total - - - -"
Revenue,13832,20651,21161.86,22585.81
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5346,5754,6087.92,6393.69
Gross Profit,8486,14897,15073.94,16192.12
Total Operating Expenses,16729,17447,17026.64,18060.72
"Selling/General/Admin. Expenses, Total 10802 11710 11011.96 11730  Research & Development - 51 164.19 -  Depreciation / Amortization 2695.94 2335 2165.72 -  Interest Expense (Income) - Net Operating -119 -11 - 2.2  Unusual Expense (Income) - - 3.04 12.46  Other Operating Expenses, Total -1995.86 -2392 -76.28 -77.64","Selling/General/Admin. Expenses, Total 10802 11710 11011.96 11730  Research & Development - 51 164.19 -  Depreciation / Amortization 2695.94 2335 2165.72 -  Interest Expense (Income) - Net Operating -119 -11 - 2.2  Unusual Expense (Income) - - 3.04 12.46  Other Operating Expenses, Total -1995.86 -2392 -76.28 -77.64","Selling/General/Admin. Expenses, Total 10802 11710 11011.96 11730  Research & Development - 51 164.19 -  Depreciation / Amortization 2695.94 2335 2165.72 -  Interest Expense (Income) - Net Operating -119 -11 - 2.2  Unusual Expense (Income) - - 3.04 12.46  Other Operating Expenses, Total -1995.86 -2392 -76.28 -77.64","Selling/General/Admin. Expenses, Total 10802 11710 11011.96 11730  Research & Development - 51 164.19 -  Depreciation / Amortization 2695.94 2335 2165.72 -  Interest Expense (Income) - Net Operating -119 -11 - 2.2  Unusual Expense (Income) - - 3.04 12.46  Other Operating Expenses, Total -1995.86 -2392 -76.28 -77.64","Selling/General/Admin. Expenses, Total 10802 11710 11011.96 11730  Research & Development - 51 164.19 -  Depreciation / Amortization 2695.94 2335 2165.72 -  Interest Expense (Income) - Net Operating -119 -11 - 2.2  Unusual Expense (Income) - - 3.04 12.46  Other Operating Expenses, Total -1995.86 -2392 -76.28 -77.64"
"Selling/General/Admin. Expenses, Total",10802,11710,11011.96,11730
Research & Development,-,51,164.19,-
Depreciation / Amortization,2695.94,2335,2165.72,-
Interest Expense (Income) - Net Operating,-119,-11,-,2.2
Unusual Expense (Income),-,-,3.04,12.46
"Other Operating Expenses, Total",-1995.86,-2392,-76.28,-77.64
Operating Income,-2896.9,3204,4135.22,4525.1
"Interest Income (Expense), Net Non-Operating",-,27.59,-314.92,-39.49
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",108.34,-27,-,-
Net Income Before Taxes,-3005.24,3231,3820.3,4485.6
Provision for Income Taxes,-573.05,1058,1355.68,1392.86
Net Income After Taxes,-2431,2173,2464.62,3092.74
Minority Interest,30,-1.43,0.25,0.25
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-2431.39,2172,2464.87,3092.99
Total Extraordinary Items,-,-,-,-
Net Income,-2431.39,2172,2464.87,3092.99
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-2431,2172,2464.87,3092.99
Dilution Adjustment,0.438,-0.835,-,-
Diluted Net Income,-2431,2172.84,2464.87,3092.99
Diluted Weighted Average Shares,88.3,89.34,88.97,88.49
Diluted EPS Excluding Extraordinary Items,-27.54,24.32,27.7,34.95
DPS - Common Stock Primary Issue,-,8.7,13.2,13
Diluted Normalized EPS,-21.26,22.59,27.73,35.05
