Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,58524,50783,45276,54881
"Revenue 58524 50783 45276 54881  Other Revenue, Total - - - -","Revenue 58524 50783 45276 54881  Other Revenue, Total - - - -","Revenue 58524 50783 45276 54881  Other Revenue, Total - - - -","Revenue 58524 50783 45276 54881  Other Revenue, Total - - - -","Revenue 58524 50783 45276 54881  Other Revenue, Total - - - -"
Revenue,58524,50783,45276,54881
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",46271,39225,37112,43317
Gross Profit,12253,11558,8164,11564
Total Operating Expenses,56170,48350,45535,53116
"Selling/General/Admin. Expenses, Total 9867 8930 6698 7766  Research & Development - 1753 1630 1969  Depreciation / Amortization 4519 4159 - -  Interest Expense (Income) - Net Operating -93 -113 - -  Unusual Expense (Income) - 169 94 64  Other Operating Expenses, Total -4394 -4021 1 -","Selling/General/Admin. Expenses, Total 9867 8930 6698 7766  Research & Development - 1753 1630 1969  Depreciation / Amortization 4519 4159 - -  Interest Expense (Income) - Net Operating -93 -113 - -  Unusual Expense (Income) - 169 94 64  Other Operating Expenses, Total -4394 -4021 1 -","Selling/General/Admin. Expenses, Total 9867 8930 6698 7766  Research & Development - 1753 1630 1969  Depreciation / Amortization 4519 4159 - -  Interest Expense (Income) - Net Operating -93 -113 - -  Unusual Expense (Income) - 169 94 64  Other Operating Expenses, Total -4394 -4021 1 -","Selling/General/Admin. Expenses, Total 9867 8930 6698 7766  Research & Development - 1753 1630 1969  Depreciation / Amortization 4519 4159 - -  Interest Expense (Income) - Net Operating -93 -113 - -  Unusual Expense (Income) - 169 94 64  Other Operating Expenses, Total -4394 -4021 1 -","Selling/General/Admin. Expenses, Total 9867 8930 6698 7766  Research & Development - 1753 1630 1969  Depreciation / Amortization 4519 4159 - -  Interest Expense (Income) - Net Operating -93 -113 - -  Unusual Expense (Income) - 169 94 64  Other Operating Expenses, Total -4394 -4021 1 -"
"Selling/General/Admin. Expenses, Total",9867,8930,6698,7766
Research & Development,-,1753,1630,1969
Depreciation / Amortization,4519,4159,-,-
Interest Expense (Income) - Net Operating,-93,-113,-,-
Unusual Expense (Income),-,169,94,64
"Other Operating Expenses, Total",-4394,-4021,1,-
Operating Income,2354,2603,-259,1765
"Interest Income (Expense), Net Non-Operating",-,218,162,-10
Gain (Loss) on Sale of Assets,183,64,-,-
"Other, Net",-652,-353,534,137
Net Income Before Taxes,2823,2892,437,1892
Provision for Income Taxes,928,788,1108,1253
Net Income After Taxes,1895,2106,-671,639
Minority Interest,1958,-176,-142,-149
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1808,1930,-813,490
Total Extraordinary Items,-,-,-,-
Net Income,1808,1928,-813,490
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1808,1928,-813,490
Dilution Adjustment,0.13,-0.677,-,-
Diluted Net Income,1807.87,1928.68,-813,490
Diluted Weighted Average Shares,7.81,7.75,7.93,8.24
Diluted EPS Excluding Extraordinary Items,231.6,248.99,-102.53,59.46
DPS - Common Stock Primary Issue,70,70,20,75
Diluted Normalized EPS,203.03,264.87,-94.83,64.51
