Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,5662,5960,5635.52,5352.89
"Revenue 5662 5960.11 5635.52 5352.89  Other Revenue, Total - - - -","Revenue 5662 5960.11 5635.52 5352.89  Other Revenue, Total - - - -","Revenue 5662 5960.11 5635.52 5352.89  Other Revenue, Total - - - -","Revenue 5662 5960.11 5635.52 5352.89  Other Revenue, Total - - - -","Revenue 5662 5960.11 5635.52 5352.89  Other Revenue, Total - - - -"
Revenue,5662,5960.11,5635.52,5352.89
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4260,4782.71,4325.22,4062.07
Gross Profit,1402,1177.4,1310.3,1290.82
Total Operating Expenses,5192,5718.59,5281.56,4991.35
"Selling/General/Admin. Expenses, Total 932 910.88 944.87 927.71  Research & Development 2 - - -  Depreciation / Amortization 78 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25 11.47 1.58  Other Operating Expenses, Total -80 - - -","Selling/General/Admin. Expenses, Total 932 910.88 944.87 927.71  Research & Development 2 - - -  Depreciation / Amortization 78 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25 11.47 1.58  Other Operating Expenses, Total -80 - - -","Selling/General/Admin. Expenses, Total 932 910.88 944.87 927.71  Research & Development 2 - - -  Depreciation / Amortization 78 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25 11.47 1.58  Other Operating Expenses, Total -80 - - -","Selling/General/Admin. Expenses, Total 932 910.88 944.87 927.71  Research & Development 2 - - -  Depreciation / Amortization 78 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25 11.47 1.58  Other Operating Expenses, Total -80 - - -","Selling/General/Admin. Expenses, Total 932 910.88 944.87 927.71  Research & Development 2 - - -  Depreciation / Amortization 78 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 25 11.47 1.58  Other Operating Expenses, Total -80 - - -"
"Selling/General/Admin. Expenses, Total",932,910.88,944.87,927.71
Research & Development,2,-,-,-
Depreciation / Amortization,78,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,25,11.47,1.58
"Other Operating Expenses, Total",-80,-,-,-
Operating Income,470,241.51,353.96,361.53
"Interest Income (Expense), Net Non-Operating",-,18.84,4.73,25.49
Gain (Loss) on Sale of Assets,20,-,-,-
"Other, Net",-63,-0.67,10.69,25.9
Net Income Before Taxes,513,259.69,369.37,412.92
Provision for Income Taxes,198,107.38,140.03,168.4
Net Income After Taxes,315,152.31,229.35,244.52
Minority Interest,26,-4.11,-1.98,5.5
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,310,148.2,227.37,250.02
Total Extraordinary Items,-,-,-,-
Net Income,310,148.2,227.37,250.02
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,310,148.19,227.37,250.02
Dilution Adjustment,-,-,-,-
Diluted Net Income,310,148.19,227.37,250.02
Diluted Weighted Average Shares,7.58,7.58,7.58,7.58
Diluted EPS Excluding Extraordinary Items,40.9,19.55,30,32.98
DPS - Common Stock Primary Issue,25,25,25,25
Diluted Normalized EPS,40.9,21.49,30.94,33.11
