Period Ending:,202230/11,202130/11,202030/11,201930/11
Total Revenue,10919,4983,8707,10010.93
"Revenue 10919 4983 8707 10010.93  Other Revenue, Total - - - -","Revenue 10919 4983 8707 10010.93  Other Revenue, Total - - - -","Revenue 10919 4983 8707 10010.93  Other Revenue, Total - - - -","Revenue 10919 4983 8707 10010.93  Other Revenue, Total - - - -","Revenue 10919 4983 8707 10010.93  Other Revenue, Total - - - -"
Revenue,10919,4983,8707,10010.93
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3920,1986,3295.08,3893.97
Gross Profit,6999,2997,5411.92,6116.95
Total Operating Expenses,11174,7566,9164.02,9517.39
"Selling/General/Admin. Expenses, Total 7254 5580 5452.6 5511.82  Research & Development - - - -  Depreciation / Amortization 393 343 - -  Interest Expense (Income) - Net Operating -17 -15 - -  Unusual Expense (Income) - 243 416.34 111.59  Other Operating Expenses, Total -376 -328 -0 -","Selling/General/Admin. Expenses, Total 7254 5580 5452.6 5511.82  Research & Development - - - -  Depreciation / Amortization 393 343 - -  Interest Expense (Income) - Net Operating -17 -15 - -  Unusual Expense (Income) - 243 416.34 111.59  Other Operating Expenses, Total -376 -328 -0 -","Selling/General/Admin. Expenses, Total 7254 5580 5452.6 5511.82  Research & Development - - - -  Depreciation / Amortization 393 343 - -  Interest Expense (Income) - Net Operating -17 -15 - -  Unusual Expense (Income) - 243 416.34 111.59  Other Operating Expenses, Total -376 -328 -0 -","Selling/General/Admin. Expenses, Total 7254 5580 5452.6 5511.82  Research & Development - - - -  Depreciation / Amortization 393 343 - -  Interest Expense (Income) - Net Operating -17 -15 - -  Unusual Expense (Income) - 243 416.34 111.59  Other Operating Expenses, Total -376 -328 -0 -","Selling/General/Admin. Expenses, Total 7254 5580 5452.6 5511.82  Research & Development - - - -  Depreciation / Amortization 393 343 - -  Interest Expense (Income) - Net Operating -17 -15 - -  Unusual Expense (Income) - 243 416.34 111.59  Other Operating Expenses, Total -376 -328 -0 -"
"Selling/General/Admin. Expenses, Total",7254,5580,5452.6,5511.82
Research & Development,-,-,-,-
Depreciation / Amortization,393,343,-,-
Interest Expense (Income) - Net Operating,-17,-15,-,-
Unusual Expense (Income),-,243,416.34,111.59
"Other Operating Expenses, Total",-376,-328,-0,-
Operating Income,-255,-2583,-457.02,493.54
"Interest Income (Expense), Net Non-Operating",-,-13.36,-8.12,-0.75
Gain (Loss) on Sale of Assets,1,-,-,3.35
"Other, Net",-1474,-1836,344.82,176.83
Net Income Before Taxes,1218,-747,-120.32,672.97
Provision for Income Taxes,475,-170,79.39,217.56
Net Income After Taxes,743,-577,-199.71,455.4
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,743,-577,-199.71,455.4
Total Extraordinary Items,-,-,-,-
Net Income,743,-577,-199.71,455.4
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,743,-577,-199.71,455.4
Dilution Adjustment,-0.072,-,-,-
Diluted Net Income,743.07,-577,-199.71,455.4
Diluted Weighted Average Shares,9.17,9.05,9.16,9.34
Diluted EPS Excluding Extraordinary Items,81.04,-63.74,-21.81,48.76
DPS - Common Stock Primary Issue,10,10,10,15
Diluted Normalized EPS,95.36,-34.87,7.75,56.6
